itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,110315,2,4595,4.35,110329.0,-23.6411,11213906,1227514,255655
360750,4,TIGER 미국S&P500,25780,5,-200,-0.77,25805.0,-8.9388,28391585,729584,202476
133690,4,TIGER 미국나스닥100,176467,5,-523,-0.3,176340.0,-14.059,3115894,547376,114262
102110,1,TIGER 200,110555,2,4675,4.42,110591.0,-23.5845,6733298,738508,104198
379800,4,KODEX 미국S&P500,23435,5,-185,-0.78,23456.0,-8.8936,22114785,516529,100243
396500,2,TIGER 반도체TOP10,36875,2,1935,5.54,36910.0,-34.032,7106467,260588,98438
379810,4,KODEX 미국나스닥100,26385,5,-85,-0.32,26364.0,-14.0082,16258103,426728,90910
488770,7,KODEX 머니마켓액티브,105445,2,10,0.01,105448.0,0.8657,437648,46148,80084
278530,1,KODEX 200TR,39945,2,1680,4.39,39958.0,-23.7142,497426,19708,78252
459580,6,KODEX CD금리액티브(합성),1074027,2,87,0.01,1074230.0,0.7238,611209,656455,65734
122630,3,KODEX 레버리지,111990,2,8935,8.67,112191.0,-52.1476,9211365,1016438,62210
498400,2,KODEX 200타겟위클리커버드콜,20790,2,715,3.56,20786.0,-23.2437,4231332,87380,59418
0167A0,2,SOL AI반도체TOP2플러스,17920,2,820,4.8,17936.0,-29.0457,8652003,154189,57245
091160,2,KODEX 반도체,130535,2,6785,5.48,130699.0,-26.4706,1438789,186918,57240
381180,4,TIGER 미국필라델피아반도체나스닥,41320,2,990,2.45,41188.0,-26.3172,631935,25946,56051
229200,1,KODEX 코스닥150,13980,2,160,1.16,14003.0,-25.5789,30083725,422783,47322
148020,1,RISE 200,111105,2,4685,4.4,111158.0,-23.7377,624784,68818,45331
310970,1,TIGER MSCI Korea TR,49305,2,2245,4.77,49324.0,-23.8512,19065,931,44670
458730,4,TIGER 미국배당다우존스,14745,5,-220,-1.47,14814.0,-3.6977,2548343,37517,42466
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13615,2,385,2.91,13635.0,-11.408,4228607,57250,41880
395160,2,KODEX AI반도체TOP2플러스,40670,2,2130,5.53,40730.0,-23.834,2777234,111964,41483
411060,5,ACE KRX금현물,26815,5,-465,-1.7,26752.0,-9.414,681000,18218,39981
360200,4,ACE 미국S&P500,26060,5,-200,-0.76,26087.0,-8.9629,790814,20515,39116
381170,4,TIGER 미국테크TOP10 INDXX,30405,5,-295,-0.96,30384.0,-11.4892,398864,12065,37565
395270,2,HANARO Fn K-반도체,57810,2,3045,5.56,57868.0,-24.5817,1669159,95630,36478
423160,6,KODEX KOFR금리액티브(합성),110720,2,15,0.01,110710.0,0.693,49490,5479,35766
357870,6,TIGER CD금리투자KIS(합성),58015,3,0,0.0,58016.0,0.7642,173135,10044,35528
233740,3,KODEX 코스닥150레버리지,6835,2,110,1.64,6868.0,-52.7905,43401092,299882,34756
102780,2,KODEX 삼성그룹,26665,2,670,2.58,26705.0,-21.9604,210183,5570,34345
273130,6,KODEX 종합채권(AA-이상)액티브,109910,2,35,0.03,109862.0,-0.4891,3131,344,34214
367380,4,ACE 미국나스닥100,30335,5,-90,-0.3,30312.0,-14.0602,655529,19781,34066
0043B0,6,TIGER 머니마켓액티브,103575,2,20,0.02,103580.0,0.8865,81231,8413,33042
487240,2,KODEX AI전력핵심설비,36310,2,1690,4.88,36375.0,-24.1979,2078098,74520,31735
455890,6,RISE 머니마켓액티브,55495,3,0,0.0,55503.0,0.8175,86233,4785,28923
139260,2,TIGER 200 IT,140482,2,6817,5.1,140687.0,-27.4496,212212,29606,27759
472150,2,TIGER 배당커버드콜액티브,20590,2,815,4.12,20625.0,-21.8531,3701844,75675,25931
0193T0,2,KODEX SK하이닉스단일종목레버리지,10900,2,1400,14.74,10920.0,-67.3034,15459135,164190,25670
481050,6,KODEX CD1년금리플러스액티브(합성),1022180,2,85,0.01,1022196.0,0.7794,31999,32708,25071
426030,4,TIME 미국나스닥100액티브,45340,2,570,1.27,45322.0,-24.0994,360504,16262,24556
161510,2,PLUS 고배당주,25440,5,-10,-0.04,25447.0,-4.2235,398076,10128,24323
449170,6,TIGER KOFR금리액티브(합성),111800,2,10,0.01,111797.0,0.6799,53993,6036,24076
278540,1,KODEX MSCI Korea TR,39225,2,1870,5.01,39265.0,-24.4744,5692,221,24006
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10275,5,-50,-0.48,10263.0,-13.982,1422525,14546,23848
456600,4,TIME 글로벌AI인공지능액티브,57930,2,735,1.29,57937.0,-19.1648,59871,3446,21040
292150,2,TIGER 코리아TOP10,38720,2,1795,4.86,38731.0,-23.6138,436429,16735,20773
385540,6,RISE 종합채권(A-이상)액티브,102935,2,65,0.06,102949.0,-0.3922,631,64,20300
284430,6,KODEX 200미국채혼합50,20810,2,430,2.11,20824.0,-16.4918,313303,6479,20294
294400,1,KIWOOM 200TR,144820,2,6085,4.39,144847.0,-23.6357,114316,16404,18537
214980,6,KODEX 단기채권PLUS,114655,5,-5,0.0,114684.0,0.7315,15176,1740,18085
442580,4,PLUS 글로벌HBM반도체,102400,2,5415,5.58,102159.0,-24.9197,350502,35613,17480
105190,1,ACE 200,110550,2,4635,4.38,110567.0,-23.8773,132786,14563,17467
305720,2,KODEX 2차전지산업,14850,5,-10,-0.07,14866.0,-21.0834,1682329,24952,17330
441640,4,KODEX 미국배당커버드콜액티브,12465,5,-120,-0.95,12479.0,-5.2456,926602,11522,16822
477080,6,RISE CD금리액티브(합성),107505,3,0,0.0,107514.0,0.745,13111,1409,16678
0193W0,2,KODEX 삼성전자단일종목레버리지,12475,2,1150,10.15,12544.0,-61.5646,6257450,76813,15912
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14380,2,425,3.05,14398.0,-11.3583,2535610,36269,15703
368590,4,RISE 미국나스닥100,29425,5,-90,-0.3,29412.0,-14.0329,267673,7833,15536
446770,4,ACE 글로벌반도체TOP4 Plus,77200,2,2360,3.15,77160.0,-20.5885,74977,5750,15517
329200,2,TIGER 리츠부동산인프라,4045,5,-10,-0.25,4027.0,7.7103,2482491,10029,15442
0195S0,2,TIGER SK하이닉스단일종목레버리지,9245,2,1185,14.7,9270.0,-67.4541,9972367,89908,15282
152100,1,PLUS 200,111915,2,4740,4.42,111990.0,-23.8123,290596,32257,15220
226490,1,KODEX 코스피,71350,2,2655,3.86,71420.0,-22.8159,262463,18592,14912
453850,6,ACE 미국30년국채액티브(H),7150,5,-10,-0.14,7158.0,-2.5181,477279,3415,14879
379780,4,RISE 미국S&P500,22535,5,-180,-0.79,22559.0,-8.8614,201953,4532,14851
487230,4,KODEX 미국AI전력핵심인프라,19430,2,495,2.61,19351.0,-28.0587,659345,12746,14815
466920,2,SOL 조선TOP3플러스,27520,5,-60,-0.22,27524.0,-23.7279,503077,13836,14503
091230,2,TIGER 반도체,137905,2,7610,5.84,138046.0,-25.6737,254397,34918,13818
232080,1,TIGER 코스닥150,14250,2,140,0.99,14281.0,-25.5998,7787555,111483,13540
157450,6,TIGER 단기통안채,112585,2,10,0.01,112582.0,0.6346,3904,439,12978
448330,1,KODEX 삼성전자채권혼합,17505,2,295,1.71,17534.0,-6.4067,384187,6709,12936
