itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,112790,2,4475,4.13,112902.0,11.8148,1188511,132883,253439
360750,4,TIGER 미국S&P500,27495,5,-30,-0.11,27517.0,5.9244,754660,20743,200906
133690,4,TIGER 미국나스닥100,189850,2,225,0.12,189869.0,8.7988,119489,22659,114176
102110,1,TIGER 200,112885,2,4305,3.96,112991.0,12.0361,162089,18158,104362
379800,4,KODEX 미국S&P500,25070,5,-45,-0.18,25088.0,6.0336,379117,9501,100180
396500,2,TIGER 반도체TOP10,38245,2,1565,4.27,38303.0,-1.8972,951886,36161,99341
379810,4,KODEX 미국나스닥100,28435,2,35,0.12,28438.0,8.8488,178025,5056,90039
278530,1,KODEX 200TR,40755,2,1570,4.01,40803.0,11.8133,69659,2817,78678
488770,7,KODEX 머니마켓액티브,105002,2,12,0.01,105023.0,0.8113,65873,6916,76191
459580,6,KODEX CD금리액티브(합성),1075522,2,257,0.02,1075377.0,0.7093,58306,62709,67810
122630,3,KODEX 레버리지,128245,2,9765,8.24,128529.0,8.887,1185232,149443,65661
381180,4,TIGER 미국필라델피아반도체나스닥,48100,2,1520,3.26,47849.0,23.3165,96361,4636,64935
0167A0,2,SOL AI반도체TOP2플러스,19105,2,955,5.26,19128.0,32.6754,1962021,37175,61442
091160,2,KODEX 반도체,132430,2,5500,4.33,132653.0,8.619,123166,16217,58203
498400,2,KODEX 200타겟위클리커버드콜,21570,2,785,3.78,21657.0,9.8544,554506,11864,58110
310970,1,TIGER MSCI Korea TR,50450,2,1860,3.83,50557.0,13.9673,2563,128,45809
148020,1,RISE 200,113495,2,4255,3.9,113672.0,11.8747,24014,2702,45511
395160,2,KODEX AI반도체TOP2플러스,43090,2,2225,5.44,43137.0,28.6198,813647,34698,42228
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13750,2,390,2.92,13751.0,19.2835,1057681,14452,42075
