itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
0195R0,2,TIGER 삼성전자단일종목레버리지,10735,5,-460,-4.11,10733.0,-46.8928,3981504,43408,9031
487340,6,ACE 머니마켓액티브,105820,3,0,0.0,105822.0,0.8866,4580,484,8848
498410,2,KODEX 금융고배당TOP10타겟위클리커버드콜,11825,2,90,0.77,11857.0,2.6498,777646,9092,8597
475720,3,RISE 200위클리커버드콜,12595,5,-155,-1.22,12632.0,-14.0738,548317,6911,8521
0219E0,2,KODEX 200커버드콜액티브,8340,5,-135,-1.59,8352.0,,2371986,19825,8357
144600,5,KODEX 은선물(H),11200,2,35,0.31,11203.0,-9.4485,290020,3258,8266
0048J0,6,KODEX 미국머니마켓액티브,13755,5,-10,-0.07,13726.0,-7.1191,453683,6239,8187
466940,2,TIGER 은행고배당플러스TOP10,26620,2,290,1.1,26669.0,6.511,416390,10924,8186
441800,1,TIME Korea플러스배당액티브,28800,5,-55,-0.19,28852.0,-19.5424,99659,2862,8162
0177R0,2,TIGER 반도체TOP10커버드콜액티브,11080,5,-105,-0.94,11091.0,-21.9578,853770,9504,7967
153130,6,KODEX 단기채권,113280,2,5,0.0,113275.0,0.6468,3830,433,7927
462330,2,KODEX 2차전지산업레버리지,1122,2,20,1.81,1127.0,-45.9804,40560160,44526,7920
476550,6,TIGER 미국30년국채커버드콜액티브(H),6815,5,-15,-0.22,6825.0,-1.7973,455993,3109,7892
0025N0,7,TIGER TDF2045 적격,12055,5,-5,-0.04,12035.0,-4.2097,112101,1351,7824
490590,4,RISE 미국AI밸류체인데일리고정커버드콜,14065,5,-85,-0.6,14198.0,-11.5867,317996,4481,7813
457480,4,ACE 테슬라밸류체인액티브,18860,2,310,1.67,18868.0,-25.1262,252171,4740,7789
481060,6,KODEX 미국30년국채타겟커버드콜(합성 H),7475,3,0,0.0,7494.0,-0.8442,132504,989,7696
371460,4,TIGER 차이나전기차SOLACTIVE,10390,2,65,0.63,10450.0,-25.4513,73161,757,7527
069660,1,KIWOOM 200,107875,5,-1265,-1.16,108133.0,-16.0724,119073,12869,7497
272580,6,TIGER 단기채권액티브,57080,3,0,0.0,57079.0,0.7146,12479,712,7458
434730,2,HANARO 원자력iSelect,62930,2,290,0.46,63027.0,-18.797,156686,9793,7426
0061Z0,6,RISE 단기특수은행채액티브,50985,5,-5,-0.01,50982.0,0.7607,4222,215,7195
252670,3,KODEX 200선물인버스2X,77,2,2,2.67,76.0,-17.5825,4048517506,307921,7188
458760,4,TIGER 미국배당다우존스타겟커버드콜2호,11100,5,-95,-0.85,11069.0,-0.514,201025,2232,7160
364980,2,TIGER 2차전지TOP10,10730,2,55,0.52,10738.0,-14.1191,1369982,14529,7157
102970,2,KODEX 증권,18520,2,5,0.03,18559.0,-29.9337,220659,4060,7121
456610,6,TIGER 미국달러SOFR금리액티브(합성),59750,5,-180,-0.3,59760.0,-7.0132,12427,743,7080
114800,3,KODEX 인버스,1021,2,12,1.19,1020.0,0.398,537821054,548024,7079
0127P0,4,ACE 미국대형성장주액티브,10550,2,20,0.19,10587.0,-8.7797,118609,1252,6889
495850,1,KODEX 코리아밸류업,31995,5,-185,-0.57,32061.0,-15.8486,75625,2419,6879
367760,2,RISE 네트워크인프라,58545,2,45,0.08,58648.0,-23.7934,124133,7293,6850
0167B0,2,SOL 200타겟위클리커버드콜,11710,5,-190,-1.6,11739.0,-16.0042,562413,6596,6827
138540,2,TIGER 현대차그룹플러스,51095,2,30,0.06,51217.0,-29.1453,58009,2962,6693
482730,4,TIGER 미국S&P500타겟데일리커버드콜,11825,3,0,0.0,11831.0,-5.8001,162737,1926,6669
418660,4,TIGER 미국나스닥100레버리지(합성),40085,2,350,0.88,40191.0,-20.7993,100853,4050,6614
290130,2,RISE ESG사회책임투자,46875,5,-540,-1.14,46973.0,-16.3314,25160,1184,6609
314250,4,KODEX 미국빅테크10(H),62580,2,740,1.2,62648.0,3.3329,31483,1969,6602
329750,6,TIGER 미국달러단기채권액티브,13010,5,-45,-0.34,13014.0,-7.115,101222,1318,6509
0101N0,2,RISE AI전력인프라,20620,5,-25,-0.12,20632.0,-19.5754,243152,4996,6495
434060,7,KODEX TDF2050액티브 적격,16895,2,10,0.06,16840.0,-8.077,46140,780,6344
491010,4,TIGER 글로벌AI전력인프라액티브,24640,5,-470,-1.87,24693.0,-26.2664,24094,595,6209
0148J0,2,TIGER 코리아휴머노이드로봇산업,9050,5,-235,-2.53,9053.0,-29.6591,2041800,18514,6168
0091P0,2,TIGER 코리아원자력,17975,5,-35,-0.19,17996.0,-16.7938,1533828,27368,6156
489250,4,KODEX 미국배당다우존스,13085,5,-105,-0.8,13056.0,-1.0106,292290,3825,6124
484790,6,KODEX 미국30년국채액티브(H),8275,5,-25,-0.3,8290.0,-1.5423,152343,1261,6058
251600,7,PLUS 고배당주채권혼합,15525,2,65,0.42,15527.0,-0.7027,98035,1515,6008
0015B0,4,KoAct 미국나스닥성장기업액티브,18430,2,65,0.35,18573.0,-23.0141,239946,4435,5944
277630,1,TIGER 코스피,71300,5,-585,-0.81,71380.0,-16.4305,14697,1047,5882
488080,3,TIGER 반도체TOP10레버리지,32560,5,-940,-2.81,32642.0,-62.7737,3181637,104363,5861
423920,4,TIGER 미국필라델피아반도체레버리지(합성),82100,5,-855,-1.03,83095.0,-37.5907,61250,5038,5772
494670,2,TIGER 조선TOP10,22375,5,-140,-0.62,22406.0,-29.3093,296209,6655,5762
371160,4,TIGER 차이나항셍테크,7000,2,5,0.07,7002.0,-12.9302,275793,1915,5733
396520,4,TIGER 차이나반도체FACTSET,13850,5,-80,-0.57,13865.0,-18.083,176061,2459,5728
385560,6,RISE KIS국고채30년Enhanced,52160,5,-310,-0.59,52103.0,-8.565,10139,529,5714
449190,4,KODEX 미국나스닥100(H),22290,2,195,0.88,22309.0,-2.6109,197349,4396,5706
466950,4,TIGER 글로벌AI액티브,30280,5,-220,-0.72,30546.0,-23.8928,56104,1706,5668
0019K0,7,TIME 미국나스닥100채권혼합50액티브,13195,5,-55,-0.42,13228.0,-7.6334,102828,1357,5634
477050,6,PLUS 머니마켓액티브,53500,3,0,0.0,53505.0,0.8767,1363,72,5603
491620,4,RISE 미국테크100데일리고정커버드콜,10540,2,30,0.29,10552.0,-9.8022,307440,3244,5576
462010,2,TIGER 2차전지소재Fn,5085,2,5,0.1,5093.0,-28.8017,2295020,11544,5502
0007F0,6,KODEX 27-12 회사채(AA-이상)액티브,10190,5,-5,-0.05,10196.0,0.7909,35389,360,5481
0105E0,2,SOL 코리아고배당,13120,2,130,1.0,13137.0,-4.2271,192034,2496,5458
455030,6,KODEX 미국달러SOFR금리액티브(합성),11815,5,-30,-0.25,11800.0,-7.0382,83849,991,5364
438330,6,TIGER 우량회사채액티브,115750,5,-90,-0.08,115852.0,0.9059,2448,283,5329
463250,2,TIGER K방산&우주,35225,5,-645,-1.8,35279.0,-20.3244,237257,8401,5319
496080,1,TIGER 코리아밸류업,32080,5,-205,-0.63,32158.0,-15.7165,26785,859,5277
365780,6,ACE 국고채10년,82620,5,-365,-0.44,82703.0,-0.0362,2924,242,5220
444200,2,SOL 코리아메가테크액티브,45970,5,-540,-1.16,46113.0,-21.6014,14701,677,5218
315960,2,RISE 대형고배당10TR,77435,5,-370,-0.48,77546.0,-17.2288,22211,1719,5111
0190C0,2,RISE 현대차고정피지컬AI,8370,2,25,0.3,8383.0,-35.285,510905,4273,5055
251350,4,KODEX MSCI선진국,39325,5,-60,-0.15,39304.0,-4.7115,10750,423,5034
435420,7,TIGER 미국나스닥100채권혼합50,14080,2,50,0.36,14074.0,-4.7366,89308,1258,4991
499660,7,TIGER CD금리플러스액티브(합성),1000270,2,90,0.01,1000269.0,0.783,11294,11297,4943
114260,6,KODEX 국고채3년,61910,5,-75,-0.12,61880.0,0.9034,4254,263,4906
361580,1,RISE 200TR,61400,5,-650,-1.05,61467.0,-16.3409,20737,1277,4881
476800,7,KODEX 한국부동산리츠인프라,4220,3,0,0.0,4257.0,-5.3139,723814,3057,4836
490490,7,SOL 미국배당미국채혼합50,11175,5,-70,-0.62,11150.0,-4.3756,91382,1022,4794
243880,2,TIGER 200IT레버리지,327625,5,-1870,-0.57,329389.0,-52.9293,66491,21927,4669
471230,6,KODEX 국고채10년액티브,104150,5,-295,-0.28,104149.0,-0.1578,3977,414,4660
448290,4,TIGER 미국S&P500(H),17895,2,75,0.42,17890.0,1.8905,91562,1637,4635
0163Y0,1,KoAct 코스닥액티브,8990,5,-60,-0.66,8995.0,-29.7633,166179,1496,4616
483280,4,KODEX 미국AI테크TOP10타겟커버드콜,11580,2,80,0.7,11610.0,-11.1062,133984,1554,4574
451000,6,PLUS 종합채권(AA-이상)액티브,107505,5,-5,0.0,107567.0,-0.8165,19,2,4512
473290,6,KODEX 26-12 회사채(AA-이상)액티브,10885,3,0,0.0,10881.0,0.8804,14339,156,4504
447770,7,TIGER 테슬라채권혼합Fn,13770,2,75,0.55,13784.0,-7.6066,54675,753,4393
451060,1,1Q 200액티브,34585,5,-385,-1.1,34633.0,-16.7697,18700,648,4358
293180,1,HANARO 200,108345,5,-1045,-0.96,108476.0,-16.2555,48779,5298,4280
0016X0,6,SOL 중단기회사채(A-이상)액티브,51510,5,-5,-0.01,51508.0,0.9108,8443,434,4274
148070,6,KIWOOM 국고채10년,104830,5,-355,-0.34,104819.0,-0.0808,9791,1027,4216
474220,4,TIGER 미국테크TOP10타겟커버드콜,14890,2,110,0.74,14908.0,-8.531,40107,598,4177
0023A0,4,SOL 미국양자컴퓨팅TOP10,24330,2,225,0.93,24308.0,-33.8865,67697,1648,4087
480260,6,TIGER 27-04회사채(A+이상)액티브,53810,3,0,0.0,53813.0,0.6641,6085,327,4043
0162M0,6,KODEX 금융채1~2년(AA-이상)PLUS액티브,10085,3,0,0.0,10084.0,0.85,3605,36,4043
471990,2,KODEX AI반도체핵심장비,24350,5,-110,-0.45,24342.0,-22.0282,763470,18626,4006
091180,2,KODEX 자동차,28030,2,195,0.7,28057.0,-28.1855,104223,2908,3980
0173Y0,4,KODEX 미국AI광통신네트워크,11200,5,-460,-3.95,11407.0,-23.0213,666645,7491,3976
385720,1,TIME 코스피액티브,25645,5,-85,-0.33,25719.0,-18.3952,26472,678,3975
0060H0,1,TIGER 토탈월드스탁액티브,12755,5,-35,-0.27,12783.0,-5.1679,57877,739,3967
426020,4,TIME 미국S&P500액티브,31750,5,-150,-0.47,31864.0,-9.2977,34678,1103,3950
241180,4,TIGER 일본니케이225,34740,2,255,0.74,34703.0,-7.1487,9502,329,3946
496020,6,WON 전단채플러스액티브,52447,2,7,0.01,52451.0,0.9043,1694,88,3922
462900,2,KoAct 바이오헬스케어액티브,14780,2,35,0.24,14792.0,-26.7512,834824,12323,3909
484880,2,SOL 금융지주플러스고배당,22600,2,250,1.12,22612.0,6.5341,228033,5096,3876
458250,6,TIGER 미국30년국채스트립액티브(합성 H),34820,5,-250,-0.71,34912.0,-3.2686,23648,825,3873
132030,5,KODEX 골드선물(H),25700,5,-165,-0.64,25709.0,1.8708,48897,1258,3855
302450,1,RISE 코스피,70500,5,-860,-1.21,70915.0,-16.1709,521,36,3807
469070,2,RISE AI&로봇,11190,5,-40,-0.36,11200.0,-27.3375,128311,1435,3754
0131V0,4,1Q 미국우주항공테크,11425,5,-15,-0.13,11431.0,-29.4916,44745,511,3707
439860,6,KODEX ESG종합채권(A-이상)액티브,113555,3,0,0.0,113962.0,0.2958,0,0,3692
476760,6,ACE 미국30년국채액티브,8940,5,-75,-0.83,8948.0,-9.1892,231502,2074,3683
0040Y0,7,SOL 팔란티어커버드콜OTM채권혼합,8205,5,-85,-1.03,8112.0,1.9438,301333,2466,3643
0043Y0,4,TIME 차이나AI테크액티브,20465,2,165,0.81,20452.0,-17.9964,54640,1113,3622
0080G0,2,KODEX 방산TOP10,10680,5,-220,-2.02,10689.0,-20.0707,1437514,15402,3610
310960,1,TIGER 200TR,63105,5,-650,-1.02,63172.0,-16.2551,13942,879,3597
0167Z0,4,KODEX 미국우주항공,7785,2,10,0.13,7774.0,-48.3196,213027,1660,3538
0046A0,6,TIGER 미국초단기(3개월이하)국채,9515,5,-25,-0.26,9512.0,-7.4036,321487,3061,3502
439870,6,KODEX 국고채30년액티브,87680,5,-580,-0.66,87645.0,-6.618,6392,560,3493
448300,4,TIGER 미국나스닥100(H),23010,2,170,0.74,23037.0,-2.4655,51032,1174,3486
0144L0,4,KODEX 미국성장커버드콜액티브,9490,2,15,0.16,9497.0,-9.1783,141402,1340,3469
279530,2,KODEX 고배당주,17755,2,140,0.79,17779.0,0.0742,65140,1146,3462
385550,6,RISE 단기채권알파액티브,114135,2,20,0.02,114108.0,0.7371,2746,313,3456
453810,4,KODEX 인도Nifty50,11670,5,-65,-0.55,11729.0,-6.2945,61600,719,3443
0052D0,2,TIGER 코리아배당다우존스,15585,2,180,1.17,15623.0,-3.9889,64934,1000,3429
385510,2,KODEX 신재생에너지액티브,40550,2,55,0.14,40573.0,-23.2832,71346,2877,3406
442570,7,RISE TDF2050액티브 적격,17480,5,-30,-0.17,17369.0,-6.5121,71068,1243,3400
474590,2,WON 반도체밸류체인액티브,42910,5,-625,-1.44,42988.0,-14.3181,16508,714,3390
0026S0,4,1Q 미국S&P500,12910,2,15,0.12,12910.0,-5.7012,67822,876,3370
0182R0,2,1Q K반도체TOP2+,10375,5,-80,-0.77,10405.0,-29.1907,1221386,12747,3367
472170,7,TIGER 미국테크TOP10채권혼합,13925,2,90,0.65,13905.0,-5.6276,97024,1350,3363
456880,7,ACE 미국달러SOFR금리(합성),12095,5,-35,-0.29,12097.0,-7.0855,26319,318,3336
0228G0,2,ACE 반도체Plus전략산업,10220,5,-155,-1.49,10257.0,,480312,4920,3322
270810,1,RISE 코스닥150,14380,5,-75,-0.52,14409.0,-25.3358,223599,3205,3293
448630,7,RISE 삼성그룹Top3채권혼합,15395,5,-80,-0.52,15409.0,0.1618,66560,1025,3279
0052S0,7,1Q 미국S&P500미국채혼합50액티브,11575,5,-5,-0.04,11573.0,-6.5185,85496,990,3218
0119H0,6,KODEX 28-12 회사채(AA-이상)액티브,9945,3,0,0.0,9946.0,0.6578,14445,143,3205
0210A0,2,ACE K반도체TOP2+,7105,5,-75,-1.04,7112.0,,1469734,10510,3091
190620,6,ACE 단기통안채,101975,3,0,0.0,101975.0,0.6713,4615,470,3041
489030,2,PLUS 고배당주위클리커버드콜,6545,2,40,0.61,6560.0,-4.4216,388005,2514,3040
483320,4,ACE 엔비디아밸류체인액티브,24460,2,65,0.27,24695.0,-14.3434,941317,23088,3033
0111P0,7,1Q 미국나스닥100미국채혼합50액티브,10790,2,20,0.19,10793.0,-8.7519,91197,984,3032
485540,4,KODEX 미국AI테크TOP10,15045,2,120,0.8,15082.0,-11.4369,129668,1954,3001
433330,4,SOL 미국S&P500,22035,2,20,0.09,22037.0,-5.671,13110,289,2975
0008S0,4,TIGER 미국배당다우존스타겟데일리커버드콜,10125,5,-55,-0.54,10072.0,-0.9691,200894,2032,2957
136340,6,RISE 중기우량회사채,104350,2,50,0.05,104348.0,0.6111,338,35,2955
091170,2,KODEX 은행,16310,2,220,1.37,16322.0,9.327,465664,7498,2911
454780,6,KIWOOM 종합채권(AA-이상)액티브,99805,2,35,0.04,99827.0,-0.9039,3065,306,2909
0098F0,2,KODEX 원자력SMR,16730,5,-50,-0.3,16754.0,-16.121,715748,11885,2903
453870,4,TIGER 인도니프티50,11530,5,-15,-0.13,11497.0,-6.9234,18285,211,2877
475080,7,KODEX 테슬라커버드콜채권혼합액티브,7840,3,0,0.0,7843.0,-6.3086,111312,873,2866
307520,2,TIGER 지주회사,22505,2,180,0.81,22534.0,-14.5565,157066,3501,2858
461490,7,RISE 글로벌자산배분액티브,14780,5,-40,-0.27,14781.0,-2.275,40796,604,2853
0038A0,4,KODEX 미국휴머노이드로봇,14905,2,85,0.57,14948.0,-21.2005,49236,734,2839
441680,7,TIGER 미국나스닥100커버드콜(합성),10765,2,25,0.23,10759.0,-4.1786,43534,469,2831
475300,2,SOL 반도체전공정,21460,5,-190,-0.88,21466.0,-13.0697,515517,11146,2822
481190,4,SOL 미국테크TOP10,16685,2,155,0.94,16702.0,-11.2007,80908,1350,2811
473330,6,SOL 미국30년국채커버드콜(합성),7995,5,-80,-0.99,8023.0,-8.865,179297,1436,2802
273140,6,KODEX 단기변동금리부채권액티브,114670,2,30,0.03,114665.0,0.6124,5246,601,2799
0094K0,6,TIGER 28-04 회사채(A+이상)액티브,99775,5,-10,-0.01,99771.0,0.8489,2294,228,2793
364970,2,TIGER 바이오TOP10,7600,5,-80,-1.04,7613.0,-0.9033,636867,4804,2782
228790,2,TIGER 화장품,5035,2,290,6.11,5038.0,33.8504,10390379,50955,2781
497880,6,SOL CD금리&머니마켓액티브,50020,2,5,0.01,50012.0,0.8825,106712,5337,2728
471780,2,TIGER 코리아테크액티브,35180,5,-350,-0.99,35214.0,-19.9775,51342,1812,2705
