itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,97720,5,-1180,-1.19,97721.0,-12.5108,12039450,1184115,224658
360750,4,TIGER 미국S&P500,27120,5,-155,-0.57,27129.0,4.0201,32642375,885171,203780
133690,4,TIGER 미국나스닥100,184800,5,-445,-0.24,184589.0,2.022,1498315,276866,113929
379800,4,KODEX 미국S&P500,24650,5,-140,-0.56,24661.0,4.085,21689171,534597,100486
102110,1,TIGER 200,97875,5,-1170,-1.18,97863.0,-12.3538,6313171,621448,92443
379810,4,KODEX 미국나스닥100,27625,5,-70,-0.25,27599.0,2.09,9260229,255646,90817
488770,7,KODEX 머니마켓액티브,105175,2,30,0.03,105174.0,0.8343,401881,42266,80698
396500,2,TIGER 반도체TOP10,30245,5,-850,-2.73,30248.0,-31.6143,10075659,308554,79333
278530,1,KODEX 200TR,35395,5,-450,-1.26,35399.0,-12.5412,1218948,43472,70825
459580,6,KODEX CD금리액티브(합성),1074282,2,77,0.01,1074449.0,0.7332,415835,446724,66254
381180,4,TIGER 미국필라델피아반도체나스닥,44805,2,600,1.36,44550.0,4.1265,3562961,159580,59747
122630,3,KODEX 레버리지,89930,5,-2270,-2.46,90042.0,-37.4301,16248287,1479449,52564
498400,2,KODEX 200타겟위클리커버드콜,18810,5,-235,-1.23,18798.0,-12.8365,6017624,113720,52085
0167A0,2,SOL AI반도체TOP2플러스,15180,5,-205,-1.33,15183.0,-8.9376,20783849,318150,49062
229200,1,KODEX 코스닥150,13460,5,-120,-0.88,13467.0,-32.8886,21937059,293955,48126
091160,2,KODEX 반도체,107235,5,-3810,-3.43,107252.0,-20.6935,1549274,168742,47398
148020,1,RISE 200,98490,5,-1210,-1.21,98440.0,-12.5428,1420777,140728,41858
458730,4,TIGER 미국배당다우존스,15140,5,-75,-0.49,15149.0,4.3753,1710572,25922,41696
360200,4,ACE 미국S&P500,27420,5,-155,-0.56,27424.0,4.0525,711403,19508,40362
411060,5,ACE KRX금현물,27280,2,110,0.4,27272.0,-9.7642,688920,18696,40074
310970,1,TIGER MSCI Korea TR,43515,5,-520,-1.18,43491.0,-12.6117,26944,1173,39512
381170,4,TIGER 미국테크TOP10 INDXX,32010,5,-20,-0.06,32009.0,-0.5126,229747,7358,39228
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,12355,5,-120,-0.96,12358.0,-1.2153,5812578,72357,37769
423160,6,KODEX KOFR금리액티브(합성),110725,2,20,0.02,110719.0,0.6703,51554,5708,36118
357870,6,TIGER CD금리투자KIS(합성),57875,2,5,0.01,57878.0,0.7486,103648,5998,35510
367380,4,ACE 미국나스닥100,31770,5,-80,-0.25,31733.0,2.0216,503940,16009,34979
233740,3,KODEX 코스닥150레버리지,6495,5,-120,-1.81,6514.0,-61.5296,112582350,727406,34859
395160,2,KODEX AI반도체TOP2플러스,34365,5,-515,-1.48,34399.0,-6.5256,5170739,179665,34537
273130,6,KODEX 종합채권(AA-이상)액티브,110105,3,0,0.0,110157.0,-1.7841,9154,1008,34151
102780,2,KODEX 삼성그룹,24225,2,325,1.36,24231.0,-6.3113,524574,12659,31178
395270,2,HANARO Fn K-반도체,48535,5,-665,-1.35,48521.0,-6.0531,1001060,49195,30723
0043B0,6,TIGER 머니마켓액티브,103282,2,12,0.01,103283.0,0.8693,84232,8699,30183
455890,6,RISE 머니마켓액티브,55360,2,10,0.02,55360.0,0.8104,69387,3841,29776
487240,2,KODEX AI전력핵심설비,34480,5,-250,-0.72,34457.0,-44.288,3351921,115653,29618
481050,6,KODEX CD1년금리플러스액티브(합성),1022312,2,87,0.01,1022339.0,0.768,12499,12777,26146
426030,4,TIME 미국나스닥100액티브,46640,2,370,0.8,46376.0,-9.1409,510948,23785,24402
449170,6,TIGER KOFR금리액티브(합성),111545,2,15,0.01,111545.0,0.6543,54053,6029,24350
161510,2,PLUS 고배당주,25135,2,140,0.56,25165.0,-8.7883,446907,11174,23903
139260,2,TIGER 200 IT,119760,5,-450,-0.37,119739.0,-10.3703,241808,29149,23736
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10895,5,-25,-0.23,10877.0,1.7052,962955,10488,23217
456600,4,TIME 글로벌AI인공지능액티브,58265,2,475,0.82,58148.0,-3.9794,169844,9854,21535
472150,2,TIGER 배당커버드콜액티브,18630,5,-160,-0.85,18638.0,-12.9363,2797107,52452,21303
278540,1,KODEX MSCI Korea TR,34590,5,-480,-1.37,34622.0,-12.4891,72800,2533,21134
0193T0,2,KODEX SK하이닉스단일종목레버리지,7350,5,-875,-10.64,7349.0,,37719024,290511,20150
284430,6,KODEX 200미국채혼합50,20125,5,-190,-0.94,20163.0,-7.3387,1682703,34164,19642
385540,6,RISE 종합채권(A-이상)액티브,103160,5,-45,-0.04,103159.0,-1.5267,210,21,19331
292150,2,TIGER 코리아TOP10,34595,5,-570,-1.62,34604.0,-9.0659,539544,18794,18647
214980,6,KODEX 단기채권PLUS,114715,2,40,0.03,114736.0,0.5864,35627,4086,18564
105190,1,ACE 200,97940,5,-1260,-1.27,97946.0,-12.699,399767,39503,17091
441640,4,KODEX 미국배당커버드콜액티브,13050,5,-85,-0.65,13056.0,4.4277,963359,12585,16750
294400,1,KIWOOM 200TR,128260,5,-1775,-1.37,128352.0,-12.3133,37080,4792,16738
477080,6,RISE CD금리액티브(합성),107255,2,5,0.0,107266.0,0.7231,9080,973,16709
305720,2,KODEX 2차전지산업,13910,2,670,5.06,13931.0,-41.9044,2898247,39802,15899
442580,4,PLUS 글로벌HBM반도체,92265,5,-230,-0.25,91987.0,1.9116,851904,79438,15823
487230,4,KODEX 미국AI전력핵심인프라,20935,5,-105,-0.5,20790.0,-23.0974,580725,12126,15597
379780,4,RISE 미국S&P500,23710,5,-140,-0.59,23711.0,4.1078,112333,2664,15554
368590,4,RISE 미국나스닥100,30820,5,-80,-0.26,30781.0,2.1518,141528,4361,15533
466920,2,SOL 조선TOP3플러스,29240,5,-210,-0.71,29276.0,-27.5434,568960,16563,15468
446770,4,ACE 글로벌반도체TOP4 Plus,76220,5,-140,-0.18,76115.0,2.4305,191636,14684,15358
329200,2,TIGER 리츠부동산인프라,4050,2,25,0.62,4039.0,-5.195,2073984,8391,15127
453850,6,ACE 미국30년국채액티브(H),7160,5,-60,-0.83,7173.0,-2.3017,458718,3287,15086
475630,7,TIGER CD1년금리액티브(합성),1073825,2,145,0.01,1073824.0,0.771,21384,22962,14629
0193W0,2,KODEX 삼성전자단일종목레버리지,9700,2,25,0.26,9717.0,,10457165,103655,14317
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,13080,5,-160,-1.21,13086.0,-1.0388,3635734,47955,13852
152100,1,PLUS 200,99190,5,-1330,-1.32,99163.0,-12.538,181243,18117,13738
390390,4,KODEX 미국반도체,55495,2,525,0.96,55263.0,4.1137,937745,52005,13263
436140,6,SOL 종합채권(AA-이상)액티브,106455,2,15,0.01,106456.0,-1.5721,40,4,12988
315930,2,KODEX Top5PlusTR,75490,5,-885,-1.16,75476.0,-6.0925,55269,4193,12984
232080,1,TIGER 코스닥150,13725,5,-130,-0.94,13734.0,-32.9381,1977129,27077,12762
157450,6,TIGER 단기통안채,112360,2,10,0.01,112365.0,0.6224,8195,920,12549
438080,7,ACE 미국S&P500미국채혼합50액티브,14465,5,-45,-0.31,14453.0,1.2561,342052,4951,12397
448330,1,KODEX 삼성전자채권혼합,16720,2,70,0.42,16748.0,-1.5795,564247,9454,12206
0072R0,5,TIGER KRX금현물,13020,2,55,0.42,13032.0,-10.2458,460917,5964,12050
091230,2,TIGER 반도체,113670,5,-3280,-2.8,113657.0,-19.9253,310355,35757,11617
497570,4,TIGER 미국필라델피아AI반도체나스닥,22660,2,265,1.18,22601.0,6.5179,1750162,39650,11557
0183J0,4,TIGER 미국우주테크,7885,2,205,2.67,7852.0,-20.0417,1405570,11080,11410
0195S0,2,TIGER SK하이닉스단일종목레버리지,6235,5,-800,-11.37,6237.0,,21666239,141370,11069
449450,2,PLUS K방산,55660,2,860,1.57,55715.0,-32.1867,195891,10832,10937
479080,6,1Q 머니마켓액티브,53640,2,5,0.01,53641.0,0.8271,22262,1194,10791
465580,4,ACE 미국빅테크TOP7 Plus,25060,2,100,0.4,25075.0,2.337,703081,17635,10663
445290,2,KODEX 로봇액티브,29825,5,-800,-2.61,29843.0,-16.1669,655575,19703,10483
479520,6,RISE KOFR금리액티브(합성),106170,3,0,0.0,106178.0,0.6589,7652,812,10306
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,101915,2,25,0.02,101911.0,0.6818,12,1,10281
446720,4,SOL 미국배당다우존스,13895,5,-70,-0.5,13888.0,4.5934,194455,2704,10268
469830,6,SOL 초단기채권액티브,54257,2,12,0.02,54256.0,0.8177,201112,10910,10091
226490,1,KODEX 코스피,64160,5,-285,-0.44,64148.0,-14.8742,182116,11739,10073
451540,6,TIGER 종합채권(AA-이상)액티브,52955,5,-15,-0.03,52957.0,-1.6525,1337,70,10064
494890,1,KODEX 200액티브,28140,5,-335,-1.18,28167.0,-12.9644,995608,28103,10018
356540,6,ACE 종합채권(AA-이상)액티브,101375,5,-10,-0.01,101395.0,-1.5585,708,71,10015
449180,4,KODEX 미국S&P500(H),17205,5,-55,-0.32,17207.0,5.9173,479390,8248,9919
0117L0,6,KODEX 26-12 금융채(AA-이상)액티브,10137,5,-3,-0.03,10138.0,0.6951,403,4,9815
469150,2,ACE AI반도체TOP3+,49355,5,-1455,-2.86,49351.0,-24.418,487898,24403,9526
494300,4,KODEX 미국나스닥100데일리커버드콜OTM,9360,5,-5,-0.05,9350.0,-3.0348,1296829,12139,9519
402970,4,ACE 미국배당다우존스,15425,5,-105,-0.68,15420.0,4.6794,187811,2899,9486
0117V0,2,TIGER 코리아AI전력기기TOP3플러스,17980,5,-25,-0.14,17962.0,-43.4887,1752478,31443,9422
438100,7,ACE 미국나스닥100미국채혼합50액티브,15625,5,-5,-0.03,15587.0,0.3853,207582,3250,9328
495050,1,RISE 코리아밸류업,30225,5,-385,-1.26,30263.0,-8.6674,135155,4091,8947
295040,1,SOL 200TR,36645,5,-485,-1.31,36654.0,-12.4396,235730,8667,8905
237350,1,KODEX 코스피100,77970,5,-635,-0.81,78006.0,-12.5994,224613,17597,8811
305540,2,TIGER 2차전지테마,17555,2,885,5.31,17565.0,-41.1163,636869,11034,8611
455850,2,SOL AI반도체소부장,20280,5,-605,-2.9,20293.0,-36.4812,1157811,23724,8477
153130,6,KODEX 단기채권,113365,2,20,0.02,113363.0,0.6067,11836,1341,8296
114800,3,KODEX 인버스,1143,2,14,1.24,1144.0,-4.4031,1228466197,1398329,8280
498410,2,KODEX 금융고배당TOP10타겟위클리커버드콜,12047,2,172,1.45,12071.0,-4.6427,1042051,12463,8156
466940,2,TIGER 은행고배당플러스TOP10,26865,2,505,1.92,26912.0,1.3801,287912,7649,8033
371460,4,TIGER 차이나전기차SOLACTIVE,10935,2,95,0.88,10964.0,-25.6771,66411,723,7978
0195R0,2,TIGER 삼성전자단일종목레버리지,8855,2,30,0.34,8851.0,,5695007,51448,7921
476550,6,TIGER 미국30년국채커버드콜액티브(H),6835,5,-50,-0.73,6849.0,-2.4793,1264582,8645,7850
481060,6,KODEX 미국30년국채타겟커버드콜(합성 H),7470,5,-40,-0.53,7508.0,-2.5027,207349,1549,7743
490590,4,RISE 미국AI밸류체인데일리고정커버드콜,14650,2,30,0.21,14614.0,1.4428,441515,6462,7743
0025N0,7,TIGER TDF2045 적격,12300,5,-15,-0.12,12309.0,2.8822,239308,2944,7731
385560,6,RISE KIS국고채30년Enhanced,52410,5,-50,-0.1,52400.0,-13.4966,6443,337,7672
252670,3,KODEX 200선물인버스2X,97,2,1,1.04,98.0,-25.5814,8582523450,826922,7628
475720,3,RISE 200위클리커버드콜,11780,3,0,0.0,11789.0,-14.3016,385771,4555,7628
144600,5,KODEX 은선물(H),10240,2,140,1.39,10235.0,-19.0381,329706,3334,7619
0048J0,6,KODEX 미국머니마켓액티브,14190,5,-25,-0.18,14184.0,-1.2839,352204,4997,7538
441800,1,TIME Korea플러스배당액티브,27190,5,-105,-0.38,27191.0,-19.4912,163170,4436,7461
494310,2,KODEX 반도체레버리지,56410,5,-4005,-6.63,56435.0,-52.3034,4418062,257194,7390
457480,4,ACE 테슬라밸류체인액티브,18000,2,175,0.98,17908.0,-26.0067,154563,2765,7389
0061Z0,6,RISE 단기특수은행채액티브,50905,2,10,0.02,50904.0,0.7223,40,2,7306
272580,6,TIGER 단기채권액티브,56990,2,15,0.03,56991.0,0.6358,45749,2607,7305
458760,4,TIGER 미국배당다우존스타겟커버드콜2호,11125,5,-30,-0.27,11111.0,3.7884,155654,1732,7025
456610,6,TIGER 미국달러SOFR금리액티브(합성),61510,5,-125,-0.2,61497.0,-1.2497,13312,818,6981
069660,1,KIWOOM 200,97725,5,-1115,-1.13,97687.0,-12.291,59379,5847,6938
0127P0,4,ACE 미국대형성장주액티브,10915,5,-35,-0.32,10887.0,2.244,13003,141,6909
487340,6,ACE 머니마켓액티브,105630,2,10,0.01,105628.0,0.8835,4084,431,6831
0177R0,2,TIGER 반도체TOP10커버드콜액티브,9765,5,-185,-1.86,9757.0,-18.7501,1778133,17553,6757
423920,4,TIGER 미국필라델피아반도체레버리지(합성),93575,2,2555,2.81,92406.0,-4.0669,119759,11173,6747
434730,2,HANARO 원자력iSelect,56530,5,-480,-0.84,56518.0,-39.1797,154810,8681,6699
138540,2,TIGER 현대차그룹플러스,51750,5,-210,-0.4,51782.0,-16.8773,149316,7702,6696
314250,4,KODEX 미국빅테크10(H),61870,2,160,0.26,61819.0,9.3574,43002,2659,6657
102970,2,KODEX 증권,18205,5,-795,-4.18,18204.0,-42.8943,904186,16671,6627
462330,2,KODEX 2차전지산업레버리지,954,2,84,9.66,958.0,-70.8543,83427425,77449,6595
455030,6,KODEX 미국달러SOFR금리액티브(합성),12195,2,5,0.04,12190.0,-1.5633,493884,6020,6579
491010,4,TIGER 글로벌AI전력인프라액티브,25900,5,-90,-0.35,25811.0,-19.1225,65891,1704,6483
482730,4,TIGER 미국S&P500타겟데일리커버드콜,12260,5,-55,-0.45,12252.0,4.2293,233568,2866,6443
418660,4,TIGER 미국나스닥100레버리지(합성),42170,5,-240,-0.57,42072.0,1.1206,163298,6893,6389
0167B0,2,SOL 200타겟위클리커버드콜,10770,5,-95,-0.87,10783.0,-13.3256,778428,8430,6344
