itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,109160,2,2880,2.71,109205.0,-25.0334,17985113,1962859,252869
360750,4,TIGER 미국S&P500,26260,2,205,0.79,26185.0,-7.5935,21993076,576892,208990
133690,4,TIGER 미국나스닥100,180835,2,2575,1.44,180221.0,-11.6998,3257377,587560,118320
379800,4,KODEX 미국S&P500,23875,2,185,0.78,23802.0,-7.5776,23289368,555527,103761
102110,1,TIGER 200,109425,2,2905,2.73,109466.0,-24.8132,13482454,1475063,100999
396500,2,TIGER 반도체TOP10,36810,2,1245,3.5,36888.0,-33.0479,6486176,238004,97767
379810,4,KODEX 미국나스닥100,27040,2,385,1.44,26943.0,-11.691,20370054,549296,94126
488770,7,KODEX 머니마켓액티브,105575,2,30,0.03,105564.0,0.8552,503622,53168,90038
278530,1,KODEX 200TR,39530,2,1015,2.64,39556.0,-24.9294,622207,24637,76846
459580,6,KODEX CD금리액티브(합성),1075235,2,95,0.01,1075501.0,0.7491,774471,832736,68487
122630,3,KODEX 레버리지,109010,2,5520,5.33,109179.0,-52.8273,13460252,1464994,60174
498400,2,KODEX 200타겟위클리커버드콜,20320,2,470,2.37,20331.0,-24.3384,5023375,102019,60025
381180,4,TIGER 미국필라델피아반도체나스닥,41955,2,1205,2.96,41729.0,-24.2715,1495977,62374,56996
091160,2,KODEX 반도체,130535,2,2880,2.26,130805.0,-27.4503,1076610,140514,56848
0167A0,2,SOL AI반도체TOP2플러스,17625,2,575,3.37,17649.0,-34.9734,7991277,140526,55157
229200,1,KODEX 코스닥150,13815,2,15,0.11,13853.0,-24.2383,16231738,224940,46204
310970,1,TIGER MSCI Korea TR,48740,2,1335,2.82,48815.0,-25.3994,4975,242,45279
148020,1,RISE 200,110010,2,2825,2.64,110034.0,-25.0167,782969,85897,44609
458730,4,TIGER 미국배당다우존스,14820,5,-15,-0.1,14788.0,-4.0438,1711738,25376,43386
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13655,2,265,1.98,13680.0,-12.5855,3812271,52027,41443
411060,5,ACE KRX금현물,27220,2,395,1.47,27181.0,-7.9602,472048,12808,40721
395160,2,KODEX AI반도체TOP2플러스,40125,2,1640,4.26,40190.0,-31.3871,3215251,128684,40245
360200,4,ACE 미국S&P500,26545,2,195,0.74,26472.0,-7.564,893056,23690,40030
381170,4,TIGER 미국테크TOP10 INDXX,31615,2,630,2.03,31425.0,-6.4604,927772,29213,39045
423160,6,KODEX KOFR금리액티브(합성),110840,2,30,0.03,110828.0,0.7021,95880,10627,36342
395270,2,HANARO Fn K-반도체,57130,2,2145,3.9,57267.0,-30.4472,919658,52477,35849
367380,4,ACE 미국나스닥100,31085,2,445,1.45,30975.0,-11.7352,300588,9314,35188
273130,6,KODEX 종합채권(AA-이상)액티브,109755,2,115,0.1,109630.0,-1.1228,11294,1238,35139
357870,6,TIGER CD금리투자KIS(합성),58085,2,5,0.01,58082.0,0.7895,174768,10150,33797
233740,3,KODEX 코스닥150레버리지,6670,2,10,0.15,6694.0,-49.7738,34381702,231427,33337
487240,2,KODEX AI전력핵심설비,37625,2,1925,5.39,37691.0,-25.3936,3635461,135701,32997
102780,2,KODEX 삼성그룹,25740,2,430,1.7,25779.0,-24.4816,237015,6121,32947
455890,6,RISE 머니마켓액티브,55557,2,2,0.0,55564.0,0.844,253035,14058,31240
0043B0,6,TIGER 머니마켓액티브,103702,2,12,0.01,103706.0,0.9344,92296,9571,30315
139260,2,TIGER 200 IT,137300,2,5205,3.94,137587.0,-30.9769,194774,26699,26719
426030,4,TIME 미국나스닥100액티브,46860,2,1255,2.75,46469.0,-23.0166,752694,35092,25698
472150,2,TIGER 배당커버드콜액티브,20485,2,500,2.5,20507.0,-24.3496,2940127,60175,25682
481050,6,KODEX CD1년금리플러스액티브(합성),1023390,2,85,0.01,1023455.0,0.8099,29693,30387,25357
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10540,2,160,1.54,10495.0,-11.6816,1205414,12666,25317
0193T0,2,KODEX SK하이닉스단일종목레버리지,11570,2,1060,10.09,11584.0,-67.82,13845670,159146,24178
278540,1,KODEX MSCI Korea TR,38775,2,1075,2.85,38861.0,-25.5236,13617,529,23885
449170,6,TIGER KOFR금리액티브(합성),111917,2,12,0.01,111917.0,0.6928,64038,7167,23864
161510,2,PLUS 고배당주,24985,5,-145,-0.58,24985.0,-4.8617,622297,15578,23851
385540,6,RISE 종합채권(A-이상)액티브,102785,2,45,0.04,102800.0,-1.0355,2196,225,21800
456600,4,TIME 글로벌AI인공지능액티브,58590,2,1635,2.87,58165.0,-21.3112,116270,6771,21069
284430,6,KODEX 200미국채혼합50,20845,2,285,1.39,20849.0,-16.5303,349463,7281,20211
292150,2,TIGER 코리아TOP10,38375,2,895,2.39,38447.0,-24.1709,462279,17799,19207
214980,6,KODEX 단기채권PLUS,114420,2,5,0.0,114442.0,0.6744,15460,1768,18279
294400,1,KIWOOM 200TR,143315,2,3730,2.67,143398.0,-24.8574,51278,7369,18129
305720,2,KODEX 2차전지산업,14705,2,80,0.55,14734.0,-18.0673,1753522,25803,17352
441640,4,KODEX 미국배당커버드콜액티브,12460,2,45,0.36,12446.0,-6.0492,1026292,12785,17226
442580,4,PLUS 글로벌HBM반도체,100645,2,3590,3.7,100477.0,-28.1527,817279,82090,17019
105190,1,ACE 200,109415,2,2830,2.66,109459.0,-25.1046,493395,54098,16850
475630,7,TIGER CD1년금리액티브(합성),1077725,2,100,0.01,1077720.0,0.8054,80965,87257,16800
368590,4,RISE 미국나스닥100,30155,2,430,1.45,30051.0,-11.7531,102955,3095,15952
