itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,106140,2,145,0.14,106252.0,-13.8968,15657224,1625439,246616
360750,4,TIGER 미국S&P500,26315,2,80,0.3,26278.0,-6.4088,29841546,783307,203349
133690,4,TIGER 미국나스닥100,178615,2,730,0.41,177950.0,-10.0252,13216461,2352635,112885
102110,1,TIGER 200,106385,2,170,0.16,106487.0,-13.8289,9749944,1013106,100321
379800,4,KODEX 미국S&P500,23920,2,75,0.31,23886.0,-6.41,23457599,559618,100177
396500,2,TIGER 반도체TOP10,34850,2,150,0.43,34852.0,-27.7084,10141090,343188,93781
379810,4,KODEX 미국나스닥100,26700,2,105,0.39,26605.0,-10.0174,91540550,2435988,92182
488770,7,KODEX 머니마켓액티브,105325,2,5,0.0,105330.0,0.8522,389158,40988,82057
278530,1,KODEX 200TR,38455,2,75,0.2,38478.0,-13.8883,737526,27710,75910
459580,6,KODEX CD금리액티브(합성),1075620,2,85,0.01,1075797.0,0.7097,390467,419993,65972
122630,3,KODEX 레버리지,104295,2,280,0.27,104482.0,-39.3145,19698425,1962589,57988
498400,2,KODEX 200타겟위클리커버드콜,20110,2,15,0.07,20137.0,-13.5434,4239864,83170,56891
381180,4,TIGER 미국필라델피아반도체나스닥,41725,2,500,1.21,41180.0,-13.6058,2376362,98052,56579
0167A0,2,SOL AI반도체TOP2플러스,17135,2,185,1.09,17145.0,-15.1652,14435744,239285,55457
091160,2,KODEX 반도체,123990,2,1755,1.44,123945.0,-21.3923,1723705,205496,54928
229200,1,KODEX 코스닥150,14155,2,80,0.57,14192.0,-28.8423,21153684,293269,49281
148020,1,RISE 200,106955,2,220,0.21,107049.0,-14.0309,2009796,210126,43959
458730,4,TIGER 미국배당다우존스,15427,2,72,0.47,15438.0,-0.6516,1383873,21333,43628
310970,1,TIGER MSCI Korea TR,47460,5,-15,-0.03,47545.0,-12.9618,6976,324,43046
411060,5,ACE KRX금현물,29050,5,-15,-0.05,28966.0,-4.155,2575910,75180,42849
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13275,5,-30,-0.23,13278.0,-2.3585,6795249,88797,40768
360200,4,ACE 미국S&P500,26600,2,80,0.3,26566.0,-6.4273,344094,9125,39474
395160,2,KODEX AI반도체TOP2플러스,38490,2,40,0.1,38497.0,-10.373,3755112,139673,39298
381170,4,TIGER 미국테크TOP10 INDXX,30245,2,45,0.15,30167.0,-13.665,272591,8217,37337
423160,6,KODEX KOFR금리액티브(합성),110860,3,0,0.0,110856.0,0.6749,54706,6064,35777
357870,6,TIGER CD금리투자KIS(합성),57950,3,0,0.0,57952.0,0.73,137550,7971,35515
395270,2,HANARO Fn K-반도체,54745,2,125,0.23,54717.0,-11.8393,795490,42040,34544
367380,4,ACE 미국나스닥100,30710,2,125,0.41,30589.0,-10.0435,297395,9091,34088
233740,3,KODEX 코스닥150레버리지,7080,2,70,1.0,7107.0,-56.5541,88440954,595865,34076
273130,6,KODEX 종합채권(AA-이상)액티브,109755,2,115,0.1,109745.0,-1.0157,9903,1086,33628
102780,2,KODEX 삼성그룹,25610,2,235,0.93,25599.0,-10.3199,338499,8451,33114
0043B0,6,TIGER 머니마켓액티브,103450,2,10,0.01,103454.0,0.8678,94502,9776,32919
455890,6,RISE 머니마켓액티브,55437,2,2,0.0,55441.0,0.8092,122456,6788,30281
487240,2,KODEX AI전력핵심설비,33775,2,175,0.52,33819.0,-38.9976,2330883,76537,29722
139260,2,TIGER 200 IT,133180,5,-90,-0.07,133325.0,-13.7113,210397,27059,26689
481050,6,KODEX CD1년금리플러스액티브(합성),1023765,2,95,0.01,1023762.0,0.7577,16523,16915,25673
449170,6,TIGER KOFR금리액티브(합성),111675,3,0,0.0,111680.0,0.6534,51600,5762,24369
426030,4,TIME 미국나스닥100액티브,44812,2,442,1.0,44206.0,-19.765,840536,37257,24225
161510,2,PLUS 고배당주,25100,2,320,1.29,25145.0,-7.9789,547782,13691,23960
472150,2,TIGER 배당커버드콜액티브,20330,2,40,0.2,20326.0,-12.3541,4566005,90517,23849
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10530,2,40,0.38,10490.0,-10.3409,1733104,18159,23334
278540,1,KODEX MSCI Korea TR,37800,2,20,0.05,37824.0,-13.1994,18331,679,23171
0193T0,2,KODEX SK하이닉스단일종목레버리지,9875,5,-40,-0.4,9882.0,,34583758,316065,22885
456600,4,TIME 글로벌AI인공지능액티브,56600,2,335,0.6,56173.0,-13.3719,269285,15079,20851
284430,6,KODEX 200미국채혼합50,20755,2,50,0.24,20762.0,-10.1965,894639,18283,20273
292150,2,TIGER 코리아TOP10,37460,5,-5,-0.01,37510.0,-12.4543,275024,10080,20191
385540,6,RISE 종합채권(A-이상)액티브,102830,2,90,0.09,102826.0,-0.8493,573,58,19057
214980,6,KODEX 단기채권PLUS,114560,5,-5,0.0,114583.0,0.6349,41053,4703,18365
294400,1,KIWOOM 200TR,139440,2,275,0.2,139569.0,-13.8618,641848,87514,17779
105190,1,ACE 200,106440,2,205,0.19,106485.0,-14.114,314620,32595,17297
442580,4,PLUS 글로벌HBM반도체,98735,2,495,0.5,97713.0,-5.5521,668876,64608,16992
441640,4,KODEX 미국배당커버드콜액티브,12780,2,75,0.59,12778.0,-3.2021,569823,7263,16902
477080,6,RISE CD금리액티브(합성),107395,2,10,0.01,107395.0,0.6938,8558,919,16660
305720,2,KODEX 2차전지산업,14360,5,-200,-1.37,14355.0,-25.9975,1709889,24375,16629
329200,2,TIGER 리츠부동산인프라,4115,3,0,0.0,4109.0,-1.6014,1710951,7032,15509
368590,4,RISE 미국나스닥100,29795,2,115,0.39,29676.0,-9.9514,103462,3067,15315
446770,4,ACE 글로벌반도체TOP4 Plus,75610,5,-70,-0.09,75188.0,-11.3288,54197,4034,15273
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14020,5,-40,-0.28,14024.0,-2.252,4876783,67295,15170
453850,6,ACE 미국30년국채액티브(H),7175,2,5,0.07,7175.0,-1.1914,738423,5294,15075
0193W0,2,KODEX 삼성전자단일종목레버리지,11560,5,-145,-1.24,11556.0,,9104315,99848,14808
379780,4,RISE 미국S&P500,22995,2,65,0.28,22970.0,-6.388,91588,2100,14763
152100,1,PLUS 200,107750,2,135,0.13,107835.0,-14.0646,607160,63877,14708
466920,2,SOL 조선TOP3플러스,27645,2,515,1.9,27698.0,-29.4776,712271,19409,14693
487230,4,KODEX 미국AI전력핵심인프라,19290,2,265,1.39,19025.0,-28.2479,427790,8158,14564
475630,7,TIGER CD1년금리액티브(합성),1075265,2,80,0.01,1075266.0,0.759,39789,42783,14492
0195S0,2,TIGER SK하이닉스단일종목레버리지,8360,5,-40,-0.48,8371.0,,17319806,133558,13955
436140,6,SOL 종합채권(AA-이상)액티브,106065,2,80,0.08,106094.0,-0.8282,43,4,13624
232080,1,TIGER 코스닥150,14435,2,65,0.45,14472.0,-28.7909,6346813,89824,13445
226490,1,KODEX 코스피,69070,2,130,0.19,69072.0,-14.1457,197705,13318,13296
091230,2,TIGER 반도체,130880,2,2180,1.69,131033.0,-20.9859,110573,14014,13245
0072R0,5,TIGER KRX금현물,13895,2,15,0.11,13843.0,-4.3089,1996539,27815,12860
157450,6,TIGER 단기통안채,112475,2,5,0.0,112485.0,0.6127,14755,1659,12649
448330,1,KODEX 삼성전자채권혼합,17300,5,-20,-0.12,17291.0,-0.738,676839,11623,12646
