itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,108660,2,1865,1.75,108903.0,-13.2469,14637638,1575704,251820
360750,4,TIGER 미국S&P500,26360,2,5,0.02,26379.0,-5.9807,32530593,856424,204040
133690,4,TIGER 미국나스닥100,178890,5,-140,-0.08,179211.0,-9.4461,4386546,783310,113255
102110,1,TIGER 200,108940,2,2000,1.87,109166.0,-13.2407,7932837,855605,101913
379800,4,KODEX 미국S&P500,23960,2,5,0.02,23978.0,-5.9782,14566578,348517,100620
396500,2,TIGER 반도체TOP10,35540,2,435,1.24,35664.0,-26.8646,6002325,211318,95976
379810,4,KODEX 미국나스닥100,26745,5,-20,-0.07,26793.0,-9.4422,26647284,710621,92551
488770,7,KODEX 머니마켓액티브,105337,2,7,0.01,105340.0,0.8618,329760,34735,81657
278530,1,KODEX 200TR,39360,2,705,1.82,39439.0,-13.2713,398378,15571,77401
459580,6,KODEX CD금리액티브(합성),1075695,2,75,0.01,1075884.0,0.7177,398143,428281,65726
498400,2,KODEX 200타겟위클리커버드콜,20565,2,335,1.66,20625.0,-12.9625,3871378,78939,57973
122630,3,KODEX 레버리지,109315,2,3765,3.57,109733.0,-38.419,13670967,1466135,57937
381180,4,TIGER 미국필라델피아반도체나스닥,41820,5,-60,-0.14,41802.0,-12.2332,869849,36223,56499
0167A0,2,SOL AI반도체TOP2플러스,17420,2,150,0.87,17475.0,-13.5636,10348492,178390,56127
091160,2,KODEX 반도체,125835,2,920,0.74,126232.0,-19.6689,941170,117614,55304
229200,1,KODEX 코스닥150,14230,5,-70,-0.49,14271.0,-27.7048,18206883,258257,50253
148020,1,RISE 200,109530,2,2010,1.87,109727.0,-13.3986,604989,65460,44798
310970,1,TIGER MSCI Korea TR,48610,2,845,1.77,48704.0,-12.4302,3145,151,44089
458730,4,TIGER 미국배당다우존스,15410,5,-20,-0.13,15400.0,-0.1664,1511322,23261,43695
411060,5,ACE KRX금현물,29070,5,-55,-0.19,29012.0,-3.9572,962349,28000,42995
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13465,2,150,1.13,13491.0,-2.2851,4637054,62075,41432
395160,2,KODEX AI반도체TOP2플러스,39200,2,340,0.87,39339.0,-9.4173,2744638,106463,39906
360200,4,ACE 미국S&P500,26650,2,15,0.06,26668.0,-6.0215,412136,10961,39682
381170,4,TIGER 미국테크TOP10 INDXX,30400,2,90,0.3,30414.0,-13.3505,253741,7694,37514
233740,3,KODEX 코스닥150레버리지,7145,5,-75,-1.04,7178.0,-55.2526,55461623,393566,36232
423160,6,KODEX KOFR금리액티브(합성),110865,3,0,0.0,110864.0,0.6794,33712,3737,35756
357870,6,TIGER CD금리투자KIS(합성),57960,2,5,0.01,57957.0,0.7387,103295,5986,35521
395270,2,HANARO Fn K-반도체,55675,2,435,0.79,55855.0,-10.8386,520520,28695,35103
367380,4,ACE 미국나스닥100,30750,5,-30,-0.1,30805.0,-9.47,798190,24481,34286
102780,2,KODEX 삼성그룹,26340,2,690,2.69,26401.0,-9.348,314971,8175,34084
273130,6,KODEX 종합채권(AA-이상)액티브,110065,2,265,0.24,109963.0,-0.8713,11395,1254,33617
0043B0,6,TIGER 머니마켓액티브,103462,2,12,0.01,103463.0,0.8776,67067,6938,32742
487240,2,KODEX AI전력핵심설비,34715,2,625,1.83,34802.0,-38.108,2152508,73929,30480
455890,6,RISE 머니마켓액티브,55442,2,7,0.01,55446.0,0.8092,72056,3994,30342
139260,2,TIGER 200 IT,135425,2,1135,0.85,135783.0,-13.0509,194570,26046,27139
481050,6,KODEX CD1년금리플러스액티브(합성),1023855,2,90,0.01,1023861.0,0.767,7654,7836,25675
472150,2,TIGER 배당커버드콜액티브,20790,2,340,1.66,20824.0,-11.6629,3618323,74476,24366
426030,4,TIME 미국나스닥100액티브,45070,2,75,0.17,45113.0,-18.6348,744519,33413,24365
449170,6,TIGER KOFR금리액티브(합성),111690,2,10,0.01,111687.0,0.6579,29924,3342,24352
161510,2,PLUS 고배당주,25335,2,170,0.68,25369.0,-6.5492,385565,9752,24200
0193T0,2,KODEX SK하이닉스단일종목레버리지,10425,2,340,3.37,10482.0,,21613655,221699,23975
278540,1,KODEX MSCI Korea TR,38715,2,715,1.88,38772.0,-12.6939,4846,186,23732
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10545,5,-15,-0.14,10565.0,-9.7426,1266461,13324,23505
456600,4,TIME 글로벌AI인공지능액티브,56765,5,-35,-0.06,56902.0,-12.5482,201022,11360,20867
292150,2,TIGER 코리아TOP10,38315,2,695,1.85,38391.0,-12.0921,208286,7904,20690
