itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,109440,2,3720,3.52,109585.0,-23.6411,559742,61255,253627
360750,4,TIGER 미국S&P500,25765,5,-215,-0.83,25782.0,-8.9388,227961,5874,202358
133690,4,TIGER 미국나스닥100,176050,5,-940,-0.53,176235.0,-14.059,14115,2486,113992
102110,1,TIGER 200,109685,2,3805,3.59,109851.0,-23.5845,133852,14681,103378
379800,4,KODEX 미국S&P500,23430,5,-190,-0.8,23435.0,-8.8936,103454,2424,100222
396500,2,TIGER 반도체TOP10,36765,2,1825,5.22,36867.0,-34.032,657910,24093,98144
379810,4,KODEX 미국나스닥100,26325,5,-145,-0.55,26340.0,-14.0082,60933,1604,90703
488770,7,KODEX 머니마켓액티브,105445,2,10,0.01,105448.0,0.8657,18904,1993,80084
278530,1,KODEX 200TR,39635,2,1370,3.58,39626.0,-23.7142,24836,985,77645
459580,6,KODEX CD금리액티브(합성),1074027,2,87,0.01,1074230.0,0.7238,22215,23859,65734
122630,3,KODEX 레버리지,110225,2,7170,6.96,110347.0,-52.1476,961673,105952,61230
498400,2,KODEX 200타겟위클리커버드콜,20570,2,495,2.47,20681.0,-23.2437,289790,5960,58789
0167A0,2,SOL AI반도체TOP2플러스,17955,2,855,5.0,18011.0,-29.0457,631184,11307,57357
091160,2,KODEX 반도체,130030,2,6280,5.07,130517.0,-26.4706,210788,27301,57018
381180,4,TIGER 미국필라델피아반도체나스닥,41210,2,880,2.18,41164.0,-26.3172,27199,1118,55901
229200,1,KODEX 코스닥150,14035,2,215,1.56,14068.0,-25.5789,949593,13293,47508
148020,1,RISE 200,110240,2,3820,3.59,110416.0,-23.7377,44469,4903,44978
310970,1,TIGER MSCI Korea TR,48790,2,1730,3.68,48995.0,-23.8512,252,12,44204
458730,4,TIGER 미국배당다우존스,14830,5,-135,-0.9,14806.0,-3.6977,75805,1124,42710
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13530,2,300,2.27,13576.0,-11.408,287437,3888,41618
395160,2,KODEX AI반도체TOP2플러스,40445,2,1905,4.94,40593.0,-23.834,298816,12049,41254
411060,5,ACE KRX금현물,26940,5,-340,-1.25,26857.0,-9.414,29546,796,40168
360200,4,ACE 미국S&P500,26055,5,-205,-0.78,26064.0,-8.9629,18046,470,39109
381170,4,TIGER 미국테크TOP10 INDXX,30345,5,-355,-1.16,30357.0,-11.4892,9387,284,37491
395270,2,HANARO Fn K-반도체,57500,2,2735,4.99,57582.0,-24.5817,78498,4510,36283
423160,6,KODEX KOFR금리액티브(합성),110720,2,15,0.01,110687.0,0.693,4154,459,35766
357870,6,TIGER CD금리투자KIS(합성),58015,3,0,0.0,58016.0,0.7642,4015,232,35528
233740,3,KODEX 코스닥150레버리지,6900,2,175,2.6,6935.0,-52.7905,5626080,38758,35087
102780,2,KODEX 삼성그룹,26590,2,595,2.29,26676.0,-21.9604,4039,107,34248
273130,6,KODEX 종합채권(AA-이상)액티브,109800,5,-75,-0.07,109822.0,-0.4891,151,16,34180
367380,4,ACE 미국나스닥100,30270,5,-155,-0.51,30294.0,-14.0602,10827,327,33993
0043B0,6,TIGER 머니마켓액티브,103570,2,15,0.01,103580.0,0.8865,3534,366,33041
487240,2,KODEX AI전력핵심설비,35655,2,1035,2.99,35642.0,-24.1979,102320,3624,31162
455890,6,RISE 머니마켓액티브,55495,3,0,0.0,55503.0,0.8175,4253,236,28923
139260,2,TIGER 200 IT,139835,2,6170,4.62,140271.0,-27.4496,16136,2253,27631
472150,2,TIGER 배당커버드콜액티브,20410,2,635,3.21,20453.0,-21.8531,311131,6345,25704
481050,6,KODEX CD1년금리플러스액티브(합성),1022180,2,85,0.01,1022196.0,0.7794,851,869,25071
0193T0,2,KODEX SK하이닉스단일종목레버리지,10570,2,1070,11.26,10650.0,-67.3034,1066117,11259,24892
426030,4,TIME 미국나스닥100액티브,45230,2,460,1.03,45282.0,-24.0994,18468,835,24497
161510,2,PLUS 고배당주,25455,2,5,0.02,25469.0,-4.2235,28668,730,24338
449170,6,TIGER KOFR금리액티브(합성),111797,2,7,0.01,111760.0,0.6799,4027,450,24075
