itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,106240,5,-3740,-3.4,106290.0,-10.4491,9196811,990161,250036
360750,4,TIGER 미국S&P500,26270,5,-25,-0.1,26270.0,-4.9945,21045632,553727,202686
133690,4,TIGER 미국나스닥100,178635,5,-1080,-0.6,179131.0,-7.824,2719182,486983,112397
102110,1,TIGER 200,106460,5,-3765,-3.42,106529.0,-10.3359,5859854,631784,102202
379800,4,KODEX 미국S&P500,23875,5,-35,-0.15,23878.0,-4.9677,14888343,355844,99690
396500,2,TIGER 반도체TOP10,34920,5,-1550,-4.25,34929.0,-24.641,6618822,235617,94371
379810,4,KODEX 미국나스닥100,26705,5,-170,-0.63,26781.0,-7.779,18196594,487374,91705
488770,7,KODEX 머니마켓액티브,105317,2,12,0.01,105320.0,0.862,398819,42002,82189
278530,1,KODEX 200TR,38445,5,-1380,-3.47,38486.0,-10.4151,469488,18328,76121
459580,6,KODEX CD금리액티브(합성),1075535,2,85,0.01,1075705.0,0.7097,379661,408337,66117
122630,3,KODEX 레버리지,104540,5,-7700,-6.86,104582.0,-34.2319,10003185,1074135,57602
498400,2,KODEX 200타겟위클리커버드콜,20120,5,-655,-3.15,20147.0,-10.7464,4057247,82749,57241
381180,4,TIGER 미국필라델피아반도체나스닥,41855,5,-1005,-2.34,42211.0,-8.1411,1407732,59324,56462
0167A0,2,SOL AI반도체TOP2플러스,17075,5,-510,-2.9,17076.0,-9.936,7926609,137512,55554
091160,2,KODEX 반도체,122920,5,-4145,-3.26,122882.0,-17.9194,920859,115210,54638
229200,1,KODEX 코스닥150,14060,2,250,1.81,14103.0,-25.7328,17697220,248911,49020
148020,1,RISE 200,106960,5,-3805,-3.44,107098.0,-10.4681,608337,65863,44495
458730,4,TIGER 미국배당다우존스,15372,2,82,0.54,15345.0,0.4766,1511006,23234,43349
310970,1,TIGER MSCI Korea TR,47555,5,-2075,-4.18,47553.0,-9.2605,7329,354,43132
411060,5,ACE KRX금현물,28905,2,455,1.6,28816.0,-5.7011,1453827,41981,42606
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13345,5,-370,-2.7,13343.0,0.0641,4683365,63207,41089
360200,4,ACE 미국S&P500,26555,5,-30,-0.11,26557.0,-5.011,359220,9552,39434
395160,2,KODEX AI반도체TOP2플러스,38510,5,-1775,-4.41,38525.0,-3.2309,2411047,94611,39396
381170,4,TIGER 미국테크TOP10 INDXX,30275,5,-150,-0.49,30288.0,-12.0919,118180,3589,37329
423160,6,KODEX KOFR금리액티브(합성),110855,2,5,0.0,110847.0,0.693,45434,5036,35834
357870,6,TIGER CD금리투자KIS(합성),57950,2,5,0.01,57948.0,0.7301,93475,5416,35515
395270,2,HANARO Fn K-반도체,54725,5,-2390,-4.18,54726.0,-5.2191,520993,29066,34696
367380,4,ACE 미국나스닥100,30710,5,-180,-0.58,30792.0,-7.8062,656169,20191,34150
233740,3,KODEX 코스닥150레버리지,6995,2,250,3.71,7017.0,-52.7662,61796891,431451,34017
0043B0,6,TIGER 머니마켓액티브,103440,2,10,0.01,103443.0,0.8728,49928,5164,33869
273130,6,KODEX 종합채권(AA-이상)액티브,109535,2,140,0.13,109496.0,-1.1655,5649,618,33447
102780,2,KODEX 삼성그룹,25440,5,-1020,-3.85,25427.0,-4.3384,292955,7532,32894
455890,6,RISE 머니마켓액티브,55432,2,2,0.0,55436.0,0.8001,44001,2439,30266
487240,2,KODEX AI전력핵심설비,33380,2,30,0.09,33444.0,-38.5253,1375645,45971,29274
139260,2,TIGER 200 IT,133155,5,-3545,-2.59,133326.0,-9.9474,123003,16653,26951
481050,6,KODEX CD1년금리플러스액티브(합성),1023665,2,95,0.01,1023668.0,0.7552,29297,29990,25670
449170,6,TIGER KOFR금리액티브(합성),111670,2,10,0.01,111672.0,0.658,24379,2722,24368
426030,4,TIME 미국나스닥100액티브,44910,5,-910,-1.99,45483.0,-14.058,259181,11745,24162
472150,2,TIGER 배당커버드콜액티브,20310,5,-810,-3.84,20295.0,-8.3412,3791916,78051,23765
0193T0,2,KODEX SK하이닉스단일종목레버리지,10065,5,-565,-5.32,10068.0,,18131342,194687,23658
161510,2,PLUS 고배당주,24695,5,-5,-0.02,24689.0,-7.1507,288876,7123,23478
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10535,5,-75,-0.71,10556.0,-7.99,866250,9150,23245
278540,1,KODEX MSCI Korea TR,37860,5,-1645,-4.16,37856.0,-8.7223,6538,251,23208
