itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,103675,2,175,0.17,103790.0,-26.7468,14627010,1533721,240941
360750,4,TIGER 미국S&P500,25867,2,7,0.03,25878.0,-9.1051,24372001,629879,202448
133690,4,TIGER 미국나스닥100,175462,5,-13,-0.01,175625.0,-14.0045,2436516,427117,113033
379800,4,KODEX 미국S&P500,23515,2,15,0.06,23523.0,-9.1299,15371100,361090,100209
102110,1,TIGER 200,103915,2,260,0.25,104049.0,-26.6364,8161063,857195,98356
379810,4,KODEX 미국나스닥100,26235,3,0,0.0,26257.0,-14.0197,13565825,355722,90327
396500,2,TIGER 반도체TOP10,33485,5,-280,-0.83,33505.0,-35.1733,5197692,176543,89857
488770,7,KODEX 머니마켓액티브,105410,2,10,0.01,105423.0,0.8419,464152,48925,80716
278530,1,KODEX 200TR,37550,2,50,0.13,37589.0,-26.6217,615937,23348,73560
459580,6,KODEX CD금리액티브(합성),1073845,2,275,0.03,1073859.0,0.713,653411,701663,65377
498400,2,KODEX 200타겟위클리커버드콜,19720,2,40,0.2,19714.0,-26.1467,5254557,104736,55393
122630,3,KODEX 레버리지,99225,2,325,0.33,99344.0,-55.9446,11276883,1143118,54673
381180,4,TIGER 미국필라델피아반도체나스닥,40025,2,180,0.45,40141.0,-22.9273,966869,38700,54374
0167A0,2,SOL AI반도체TOP2플러스,16485,5,-315,-1.87,16509.0,-31.8873,7866459,132208,52810
091160,2,KODEX 반도체,119820,5,-1280,-1.06,120006.0,-26.1023,648076,78779,52541
229200,1,KODEX 코스닥150,13405,5,-215,-1.58,13444.0,-24.1437,26295884,356615,46328
458730,4,TIGER 미국배당다우존스,15052,5,-3,-0.02,15054.0,-1.5778,1404831,21126,43199
148020,1,RISE 200,104460,2,80,0.08,104607.0,-26.8384,725161,76507,42724
310970,1,TIGER MSCI Korea TR,46245,3,0,0.0,46252.0,-26.7116,17732,826,41898
411060,5,ACE KRX금현물,27235,2,600,2.25,27179.0,-11.7316,796086,21564,40553
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13040,5,-20,-0.15,13059.0,-13.9268,2911965,38250,40111
360200,4,ACE 미국S&P500,26155,2,20,0.08,26162.0,-9.1606,425448,11118,39154
395160,2,KODEX AI반도체TOP2플러스,37035,5,-480,-1.28,37086.0,-27.8558,1772112,66898,37739
381170,4,TIGER 미국테크TOP10 INDXX,30420,2,150,0.5,30399.0,-14.1764,264225,8033,37538
357870,6,TIGER CD금리투자KIS(합성),58010,2,20,0.03,58006.0,0.7295,96786,5614,35525
423160,6,KODEX KOFR금리액티브(합성),110680,2,5,0.0,110674.0,0.6794,52380,5797,35509
367380,4,ACE 미국나스닥100,30165,2,15,0.05,30189.0,-14.0491,369691,11147,33815
273130,6,KODEX 종합채권(AA-이상)액티브,109780,2,195,0.18,109662.0,-1.0028,3083,338,33281
395270,2,HANARO Fn K-반도체,52690,5,-680,-1.27,52742.0,-26.9905,716345,38419,33274
102780,2,KODEX 삼성그룹,25700,5,-15,-0.06,25755.0,-23.6718,897662,23355,33230
0043B0,6,TIGER 머니마켓액티브,103555,2,35,0.03,103558.0,0.8721,77797,8056,33156
233740,3,KODEX 코스닥150레버리지,6330,5,-210,-3.21,6350.0,-50.9378,63113452,409592,31498
487240,2,KODEX AI전력핵심설비,33825,5,-545,-1.59,33867.0,-25.7209,2018510,69040,29529
455890,6,RISE 머니마켓액티브,55485,2,10,0.02,55493.0,0.7903,72610,4028,27922
139260,2,TIGER 200 IT,128880,5,-1590,-1.22,129064.0,-30.7638,92024,12081,25467
481050,6,KODEX CD1년금리플러스액티브(합성),1022005,2,270,0.03,1021805.0,0.7671,31037,31720,25067
472150,2,TIGER 배당커버드콜액티브,19415,5,-5,-0.03,19411.0,-24.4061,1721068,33724,25016
161510,2,PLUS 고배당주,25580,2,450,1.79,25607.0,-4.9506,516355,13218,24449
449170,6,TIGER KOFR금리액티브(합성),111770,2,20,0.02,111763.0,0.653,50293,5621,24070
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10212,2,12,0.12,10224.0,-14.2321,2004879,20466,24029
426030,4,TIME 미국나스닥100액티브,43600,2,335,0.77,43417.0,-26.0491,639751,27915,23675
278540,1,KODEX MSCI Korea TR,36800,3,0,0.0,36818.0,-26.9117,4490,166,22522
0193T0,2,KODEX SK하이닉스단일종목레버리지,9035,5,-80,-0.88,9020.0,-70.1588,11247882,104709,20995
456600,4,TIME 글로벌AI인공지능액티브,56260,2,470,0.84,55838.0,-21.9339,69217,3899,20524
385540,6,RISE 종합채권(A-이상)액티브,102825,2,160,0.16,102814.0,-1.0363,647,66,19840
284430,6,KODEX 200미국채혼합50,20290,5,-55,-0.27,20294.0,-16.9064,243601,4963,19803
292150,2,TIGER 코리아TOP10,36450,2,15,0.04,36507.0,-25.7533,248597,9140,19501
214980,6,KODEX 단기채권PLUS,114625,2,20,0.02,114663.0,0.67,11738,1345,18147
294400,1,KIWOOM 200TR,136105,2,185,0.14,136256.0,-26.6665,163336,22467,17353
305720,2,KODEX 2차전지산업,14740,2,250,1.73,14763.0,-23.13,3799771,56337,17216
441640,4,KODEX 미국배당커버드콜액티브,12540,2,10,0.08,12541.0,-5.0657,709174,8885,16860
477080,6,RISE CD금리액티브(합성),107490,2,25,0.02,107495.0,0.7075,5127,551,16675
105190,1,ACE 200,103875,2,95,0.09,104023.0,-26.9321,193047,20251,16412
442580,4,PLUS 글로벌HBM반도체,95200,2,240,0.25,95392.0,-25.6237,248525,23822,16270
329200,2,TIGER 리츠부동산인프라,4075,2,20,0.49,4088.0,4.9835,2472843,10082,15554
368590,4,RISE 미국나스닥100,29255,5,-10,-0.03,29287.0,-14.0108,232154,6792,15417
453850,6,ACE 미국30년국채액티브(H),7150,2,45,0.63,7139.0,-3.7211,570589,4076,15087
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,13770,3,0,0.0,13782.0,-13.9753,3568083,49468,15009
446770,4,ACE 글로벌반도체TOP4 Plus,74370,2,545,0.74,74455.0,-21.1897,24864,1853,14948
379780,4,RISE 미국S&P500,22615,2,5,0.02,22620.0,-9.0643,337829,7633,14881
466920,2,SOL 조선TOP3플러스,27465,2,1235,4.71,27475.0,-27.9,1642334,44542,14543
152100,1,PLUS 200,105205,2,105,0.1,105371.0,-26.7838,266521,28340,14308
487230,4,KODEX 미국AI전력핵심인프라,18355,2,265,1.46,18336.0,-28.5427,540758,9899,13858
0193W0,2,KODEX 삼성전자단일종목레버리지,10855,5,-80,-0.73,10863.0,-65.0918,5066614,56431,13854
226490,1,KODEX 코스피,67460,2,340,0.51,67592.0,-25.7341,209113,14272,13661
157450,6,TIGER 단기통안채,112570,2,40,0.04,112565.0,0.6124,3362,378,12934
232080,1,TIGER 코스닥150,13670,5,-235,-1.69,13713.0,-23.9333,5596754,77398,12833
475630,7,TIGER CD1년금리액티브(합성),1076267,2,277,0.03,1076265.0,0.7669,77575,83491,12827
091230,2,TIGER 반도체,126615,5,-1125,-0.88,126735.0,-25.9761,99520,12754,12687
448330,1,KODEX 삼성전자채권혼합,17122,5,-8,-0.05,17142.0,-7.7888,254650,4377,12653
0195S0,2,TIGER SK하이닉스단일종목레버리지,7655,5,-100,-1.29,7652.0,-70.1903,8317579,65674,12535
436140,6,SOL 종합채권(AA-이상)액티브,106085,2,180,0.17,106037.0,-1.0142,3132,332,12473
438080,7,ACE 미국S&P500미국채혼합50액티브,13835,5,-20,-0.14,13835.0,-9.2963,290016,4005,12175
390390,4,KODEX 미국반도체,50905,2,480,0.95,50988.0,-19.9058,601278,30579,12115
0072R0,5,TIGER KRX금현물,13020,2,290,2.28,12989.0,-11.4435,756234,9784,12070
0183J0,4,TIGER 미국우주테크,7350,2,135,1.87,7300.0,-54.321,431046,3161,10812
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,102135,3,0,0.0,102148.0,0.7795,140,14,10804
469150,2,ACE AI반도체TOP3+,54620,5,-725,-1.31,54681.0,-30.3837,410949,22705,10733
356540,6,ACE 종합채권(AA-이상)액티브,101135,2,125,0.12,101162.0,-0.9561,221,22,10503
446720,4,SOL 미국배당다우존스,13805,2,30,0.22,13798.0,-1.7564,125971,1737,10464
465580,4,ACE 미국빅테크TOP7 Plus,23940,5,-5,-0.02,23950.0,-10.9355,508625,12171,10426
451540,6,TIGER 종합채권(AA-이상)액티브,52760,2,90,0.17,52760.0,-1.1264,7574,399,10342
479520,6,RISE KOFR금리액티브(합성),106405,2,35,0.03,106382.0,0.6624,794,84,10329
497570,4,TIGER 미국필라델피아AI반도체나스닥,20520,2,95,0.47,20589.0,-19.8244,231513,4749,10270
494890,1,KODEX 200액티브,29875,2,50,0.17,29906.0,-27.0793,89531,2702,10247
449180,4,KODEX 미국S&P500(H),17105,2,90,0.53,17114.0,0.2704,439690,7526,10229
445290,2,KODEX 로봇액티브,29200,5,-50,-0.17,29207.0,-40.0322,131144,3862,10176
469830,6,SOL 초단기채권액티브,54395,2,20,0.04,54393.0,0.8251,146524,7970,10016
