itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,111695,2,2410,2.21,111712.0,-25.479,6825098,758121,257904
360750,4,TIGER 미국S&P500,26405,2,125,0.48,26316.0,-7.0094,10158911,267987,210355
133690,4,TIGER 미국나스닥100,183100,2,1875,1.03,182001.0,-10.6685,1064484,194593,119967
379800,4,KODEX 미국S&P500,24005,2,120,0.5,23922.0,-7.0333,8286614,198695,104398
102110,1,TIGER 200,111975,2,2415,2.2,111981.0,-25.2108,6177304,687972,103521
396500,2,TIGER 반도체TOP10,38270,2,1270,3.43,38297.0,-32.0852,4057469,153627,101817
379810,4,KODEX 미국나스닥100,27375,2,285,1.05,27213.0,-10.6924,7226190,197512,96894
488770,7,KODEX 머니마켓액티브,105580,2,5,0.0,105582.0,0.879,210449,22219,92078
278530,1,KODEX 200TR,40460,2,905,2.29,40454.0,-25.3257,115725,4656,78654
459580,6,KODEX CD금리액티브(합성),1075327,2,92,0.01,1075530.0,0.7341,308039,331242,69461
498400,2,KODEX 200타겟위클리커버드콜,20725,2,360,1.77,20752.0,-24.7642,2753869,56824,61284
122630,3,KODEX 레버리지,114045,2,4780,4.37,114139.0,-53.4697,7202148,810959,59360
381180,4,TIGER 미국필라델피아반도체나스닥,43620,2,1455,3.45,43037.0,-23.2936,777979,33742,59171
091160,2,KODEX 반도체,135130,2,4585,3.51,135334.0,-28.4685,693670,92393,58478
0167A0,2,SOL AI반도체TOP2플러스,18300,2,640,3.62,18313.0,-36.6344,5441690,98637,57178
229200,1,KODEX 코스닥150,14055,2,225,1.63,14096.0,-21.6431,5762878,80321,46845
310970,1,TIGER MSCI Korea TR,50000,2,1220,2.5,50074.0,-25.9788,2541,125,46450
148020,1,RISE 200,112570,2,2345,2.13,112556.0,-25.3061,238352,26724,45703
458730,4,TIGER 미국배당다우존스,14790,5,-25,-0.17,14744.0,-3.7714,818973,12099,43342
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13895,2,200,1.46,13919.0,-13.3327,2120745,29368,42116
395160,2,KODEX AI반도체TOP2플러스,41570,2,1350,3.36,41602.0,-32.6862,1839772,75784,41695
411060,5,ACE KRX금현물,27335,2,30,0.11,27285.0,-5.8611,212470,5793,40893
360200,4,ACE 미국S&P500,26700,2,135,0.51,26605.0,-7.005,472500,12596,40370
381170,4,TIGER 미국테크TOP10 INDXX,31840,2,165,0.52,31699.0,-3.7088,114005,3626,39338
395270,2,HANARO Fn K-반도체,59250,2,1875,3.27,59277.0,-31.8263,543516,31936,37150
423160,6,KODEX KOFR금리액티브(합성),110850,2,5,0.0,110818.0,0.7203,35219,3904,36384
367380,4,ACE 미국나스닥100,31475,2,325,1.04,31286.0,-10.7538,143354,4505,35693
273130,6,KODEX 종합채권(AA-이상)액티브,109735,5,-40,-0.04,109718.0,-0.858,2576,282,35390
233740,3,KODEX 코스닥150레버리지,6900,2,205,3.06,6937.0,-46.1384,25011213,169484,34748
357870,6,TIGER CD금리투자KIS(합성),58087,2,2,0.0,58087.0,0.772,48867,2838,33789
102780,2,KODEX 삼성그룹,26230,2,565,2.2,26262.0,-25.5656,138399,3613,33601
487240,2,KODEX AI전력핵심설비,37150,5,-435,-1.16,37176.0,-18.5351,1117112,41633,32618
455890,6,RISE 머니마켓액티브,55565,2,5,0.01,55569.0,0.8439,39898,2217,30943
0043B0,6,TIGER 머니마켓액티브,103715,2,10,0.01,103716.0,0.9294,58610,6078,30194
139260,2,TIGER 200 IT,141130,2,3750,2.73,141196.0,-31.3295,85236,11936,27436
472150,2,TIGER 배당커버드콜액티브,20950,2,415,2.02,20960.0,-24.3122,1920406,40036,26307
426030,4,TIME 미국나스닥100액티브,47970,2,930,1.98,47489.0,-22.2929,327043,15647,26307
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10660,2,110,1.04,10592.0,-10.7834,602382,6407,25840
481050,6,KODEX CD1년금리플러스액티브(합성),1023487,2,92,0.01,1023531.0,0.7937,26606,27230,25574
0193T0,2,KODEX SK하이닉스단일종목레버리지,12115,2,400,3.41,12118.0,-68.2521,7627504,91286,25193
278540,1,KODEX MSCI Korea TR,39785,2,955,2.46,39863.0,-26.0945,3855,152,24508
449170,6,TIGER KOFR금리액티브(합성),111925,2,5,0.0,111892.0,0.6972,23358,2614,23866
161510,2,PLUS 고배당주,24935,5,-40,-0.16,24939.0,-3.0548,266218,6627,23855
385540,6,RISE 종합채권(A-이상)액티브,102815,3,0,0.0,102821.0,-0.8774,110,11,21744
456600,4,TIME 글로벌AI인공지능액티브,59965,2,1155,1.96,59421.0,-20.4142,72539,4331,21515
