itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,107835,2,6075,5.97,108085.0,-10.8037,25274050,2725075,253574
360750,4,TIGER 미국S&P500,26675,2,40,0.15,26630.0,-3.278,35348117,942390,204744
133690,4,TIGER 미국나스닥100,182120,2,375,0.21,181532.0,-5.5688,3571497,650791,114207
102110,1,TIGER 200,108060,2,6065,5.95,108353.0,-10.6825,14461392,1558453,103467
379800,4,KODEX 미국S&P500,24245,2,30,0.12,24206.0,-3.2966,21358005,517444,100629
396500,2,TIGER 반도체TOP10,35815,2,2675,8.07,35863.0,-23.9211,11944901,423932,96020
379810,4,KODEX 미국나스닥100,27225,2,55,0.2,27140.0,-5.5714,10353687,282035,92647
488770,7,KODEX 머니마켓액티브,105277,2,12,0.01,105297.0,0.8382,701299,73831,79263
278530,1,KODEX 200TR,39040,2,2145,5.81,39143.0,-10.6659,1329100,51903,77416
459580,6,KODEX CD금리액티브(합성),1075365,2,250,0.02,1075351.0,0.7172,398448,428477,66463
498400,2,KODEX 200타겟위클리커버드콜,20395,2,1150,5.98,20456.0,-11.023,7842500,159260,58513
381180,4,TIGER 미국필라델피아반도체나스닥,43090,3,0,0.0,42564.0,-2.2378,2387472,102743,58021
122630,3,KODEX 레버리지,108025,2,11285,11.67,108326.0,-34.7168,17069580,1827473,57901
0167A0,2,SOL AI반도체TOP2플러스,17545,2,965,5.82,17575.0,-4.8221,19009429,331524,56653
091160,2,KODEX 반도체,126020,2,7900,6.69,126156.0,-15.854,1323508,165801,55323
229200,1,KODEX 코스닥150,14520,2,290,2.04,14541.0,-21.5546,18011508,263086,52417
148020,1,RISE 200,108635,2,5950,5.79,108919.0,-10.7143,1000246,108438,45844
310970,1,TIGER MSCI Korea TR,48250,2,3040,6.72,48390.0,-9.9762,22996,1106,43763
458730,4,TIGER 미국배당다우존스,15455,2,150,0.98,15476.0,0.6737,1839577,28407,43297
411060,5,ACE KRX금현물,28080,2,780,2.86,28058.0,-9.901,800557,22519,41362
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13420,2,640,5.01,13444.0,-2.2378,8253084,110157,41213
395160,2,KODEX AI반도체TOP2플러스,39625,2,2725,7.38,39693.0,0.0,6154885,241794,40061
360200,4,ACE 미국S&P500,26965,2,40,0.15,26922.0,-3.3137,316130,8511,39854
381170,4,TIGER 미국테크TOP10 INDXX,30825,2,145,0.47,30735.0,-11.4191,466954,14380,38023
233740,3,KODEX 코스닥150레버리지,7475,2,285,3.96,7490.0,-47.5948,71475235,540425,37427
423160,6,KODEX KOFR금리액티브(합성),110820,2,10,0.01,110813.0,0.6703,36973,4097,35884
357870,6,TIGER CD금리투자KIS(합성),57937,2,12,0.02,57937.0,0.7303,149808,8679,35507
395270,2,HANARO Fn K-반도체,56175,2,3725,7.1,56272.0,-1.871,1324866,73782,35503
367380,4,ACE 미국나스닥100,31310,2,70,0.22,31204.0,-5.5797,495210,15501,34785
102780,2,KODEX 삼성그룹,26060,2,890,3.54,26105.0,-0.8665,543476,14129,33670
273130,6,KODEX 종합채권(AA-이상)액티브,109755,2,225,0.21,109702.0,-0.7071,10306,1129,33527
487240,2,KODEX AI전력핵심설비,35175,5,-575,-1.61,35158.0,-29.488,1712536,60721,30884
455890,6,RISE 머니마켓액티브,55422,2,17,0.03,55425.0,0.7821,141613,7848,29943
