itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,101740,5,-6810,-6.27,102095.0,-7.6982,11880475,1216317,239852
360750,4,TIGER 미국S&P500,26680,5,-315,-1.17,26694.0,-1.0929,16399393,439503,204489
133690,4,TIGER 미국나스닥100,182337,5,-3563,-1.92,182752.0,-3.0503,1831406,336022,113979
379800,4,KODEX 미국S&P500,24245,5,-300,-1.22,24265.0,-1.075,11142477,271385,100423
102110,1,TIGER 200,101950,5,-6785,-6.24,102294.0,-7.6902,7493860,768794,98637
379810,4,KODEX 미국나스닥100,27255,5,-535,-1.93,27320.0,-3.0133,8205360,225003,92817
396500,2,TIGER 반도체TOP10,33685,5,-2255,-6.27,33740.0,-21.2102,9524050,321214,90107
488770,7,KODEX 머니마켓액티브,105270,2,15,0.01,105274.0,0.8382,381318,40140,79783
278530,1,KODEX 200TR,36855,5,-2465,-6.27,36972.0,-7.6237,946656,34994,73249
459580,6,KODEX CD금리액티브(합성),1075110,2,80,0.01,1075264.0,0.7172,362843,390096,66269
381180,4,TIGER 미국필라델피아반도체나스닥,43450,5,-2180,-4.78,43727.0,1.0515,1106418,48362,58549
498400,2,KODEX 200타겟위클리커버드콜,19270,5,-1195,-5.84,19317.0,-8.1874,5646489,109133,55459
0167A0,2,SOL AI반도체TOP2플러스,16715,5,-930,-5.27,16732.0,-2.8894,15969997,268032,53889
229200,1,KODEX 코스닥150,14425,2,235,1.66,14450.0,-23.2559,21492653,303754,52824
091160,2,KODEX 반도체,119825,5,-5580,-4.45,120043.0,-14.253,1510780,180355,52783
122630,3,KODEX 레버리지,96610,5,-13855,-12.54,96796.0,-29.7967,11879193,1156394,51686
148020,1,RISE 200,102530,5,-6865,-6.28,102867.0,-7.6233,1107392,114033,43524
458730,4,TIGER 미국배당다우존스,15295,5,-50,-0.33,15295.0,2.8508,967538,14879,42734
310970,1,TIGER MSCI Korea TR,45490,5,-2910,-6.01,45494.0,-7.5631,4577,207,41259
411060,5,ACE KRX금현물,27400,5,-500,-1.79,27398.0,-7.9056,404361,11111,40360
360200,4,ACE 미국S&P500,26970,5,-330,-1.21,26985.0,-1.0812,266709,7232,39808
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,12825,5,-500,-3.75,12835.0,-0.0151,4294785,55208,39373
233740,3,KODEX 코스닥150레버리지,7380,2,225,3.14,7404.0,-49.8775,83434515,593054,37985
381170,4,TIGER 미국테크TOP10 INDXX,30730,5,-465,-1.49,30794.0,-9.4485,214587,6629,37859
395160,2,KODEX AI반도체TOP2플러스,37145,5,-2905,-7.25,37201.0,3.5418,4722933,176268,37442
423160,6,KODEX KOFR금리액티브(합성),110810,5,-5,0.0,110805.0,0.6794,26241,2907,35964
357870,6,TIGER CD금리투자KIS(합성),57920,2,5,0.01,57923.0,0.7304,104823,6071,35497
367380,4,ACE 미국나스닥100,31345,5,-610,-1.91,31414.0,-3.053,391427,12331,34730
273130,6,KODEX 종합채권(AA-이상)액티브,109435,2,150,0.14,109395.0,-1.01,4330,473,33393
395270,2,HANARO Fn K-반도체,52800,5,-3985,-7.02,52881.0,1.8108,1542379,81981,33370
102780,2,KODEX 삼성그룹,25000,5,-1320,-5.02,25013.0,0.6116,398709,9985,32250
487240,2,KODEX AI전력핵심설비,35855,5,-950,-2.58,35857.0,-30.2674,2672339,94884,31588
455890,6,RISE 머니마켓액티브,55405,3,0,0.0,55411.0,0.7913,104217,5774,29991
0043B0,6,TIGER 머니마켓액티브,103385,2,10,0.01,103391.0,0.8585,56505,5841,29056
139260,2,TIGER 200 IT,128555,5,-9255,-6.72,128742.0,-3.0448,334170,43200,26020
481050,6,KODEX CD1년금리플러스액티브(합성),1023190,2,80,0.01,1023202.0,0.7577,9904,10133,25659
426030,4,TIME 미국나스닥100액티브,46340,5,-2720,-5.54,46722.0,-5.9523,602638,28114,24801
449170,6,TIGER KOFR금리액티브(합성),111635,2,10,0.01,111631.0,0.6537,42108,4700,24370
161510,2,PLUS 고배당주,24820,5,-515,-2.03,24823.0,-5.3268,390306,9663,23589
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10760,5,-175,-1.6,10767.0,-3.5609,1611418,17415,23462
278540,1,KODEX MSCI Korea TR,36195,5,-2355,-6.11,36218.0,-7.3429,5203,188,22115
472150,2,TIGER 배당커버드콜액티브,19450,5,-1245,-6.02,19437.0,-6.6281,3616683,70468,22000
456600,4,TIME 글로벌AI인공지능액티브,58075,5,-2900,-4.76,58461.0,-0.5951,118599,6944,21418
0193T0,2,KODEX SK하이닉스단일종목레버리지,8280,5,-1630,-16.45,8290.0,,25222958,210697,20141
284430,6,KODEX 200미국채혼합50,20440,5,-710,-3.36,20445.0,-5.7431,501040,10287,19949
292150,2,TIGER 코리아TOP10,35820,5,-2200,-5.79,35875.0,-8.1721,516480,18585,19307
385540,6,RISE 종합채권(A-이상)액티브,102435,2,120,0.12,102423.0,-1.0111,60,6,19062
214980,6,KODEX 단기채권PLUS,114530,3,0,0.0,114542.0,0.6393,14355,1644,18399
105190,1,ACE 200,101980,5,-6740,-6.2,102323.0,-8.0142,312149,32056,17490
294400,1,KIWOOM 200TR,133565,5,-8790,-6.17,133995.0,-7.6756,77650,10408,17230
441640,4,KODEX 미국배당커버드콜액티브,12940,5,-35,-0.27,12875.0,1.7737,519606,6727,17003
442580,4,PLUS 글로벌HBM반도체,97620,5,-6585,-6.32,97978.0,5.8348,403300,39617,16800
477080,6,RISE CD금리액티브(합성),107340,2,5,0.0,107344.0,0.7083,2267,243,16652
305720,2,KODEX 2차전지산업,14120,5,-100,-0.7,14131.0,-26.2066,1429875,20055,16393
368590,4,RISE 미국나스닥100,30410,5,-600,-1.93,30477.0,-2.977,100201,3065,15448
446770,4,ACE 글로벌반도체TOP4 Plus,76600,5,-3490,-4.36,76799.0,-2.5131,43270,3326,15435
329200,2,TIGER 리츠부동산인프라,4090,5,-25,-0.61,4093.0,-0.906,2028873,8278,15393
