itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,106630,5,-165,-0.15,106707.0,-13.2469,2354245,252189,247115
360750,4,TIGER 미국S&P500,26310,5,-45,-0.17,26353.0,-5.9807,2054031,54042,203653
133690,4,TIGER 미국나스닥100,178270,5,-760,-0.42,179030.0,-9.4461,370988,66179,112863
379800,4,KODEX 미국S&P500,23920,5,-35,-0.15,23954.0,-5.9782,1401725,33520,100452
102110,1,TIGER 200,106885,5,-55,-0.05,106949.0,-13.2407,1220757,131051,99991
396500,2,TIGER 반도체TOP10,34905,5,-200,-0.57,34923.0,-26.8646,1849111,65008,94261
379810,4,KODEX 미국나스닥100,26650,5,-115,-0.43,26766.0,-9.4422,2352407,62744,92222
488770,7,KODEX 머니마켓액티브,105335,2,5,0.0,105340.0,0.8618,78191,8236,81656
278530,1,KODEX 200TR,38625,5,-30,-0.08,38643.0,-13.2713,75926,2941,75956
459580,6,KODEX CD금리액티브(합성),1075697,2,77,0.01,1075884.0,0.7177,144659,155609,65726
498400,2,KODEX 200타겟위클리커버드콜,20205,5,-25,-0.12,20226.0,-12.9625,896664,18204,56958
381180,4,TIGER 미국필라델피아반도체나스닥,41565,5,-315,-0.75,41759.0,-12.2332,305325,12716,56154
122630,3,KODEX 레버리지,105225,5,-325,-0.31,105418.0,-38.419,2813470,298744,55769
0167A0,2,SOL AI반도체TOP2플러스,17085,5,-185,-1.07,17099.0,-13.5636,2742045,47247,55048
091160,2,KODEX 반도체,124025,5,-890,-0.71,124138.0,-19.6689,291450,36457,54509
229200,1,KODEX 코스닥150,14120,5,-180,-1.26,14140.0,-27.7048,4886195,69481,49865
148020,1,RISE 200,107415,5,-105,-0.1,107516.0,-13.3986,186242,20115,43933
458730,4,TIGER 미국배당다우존스,15395,5,-35,-0.23,15384.0,-0.1664,301650,4641,43653
310970,1,TIGER MSCI Korea TR,47690,5,-75,-0.16,47658.0,-12.4302,932,44,43255
411060,5,ACE KRX금현물,29045,5,-80,-0.27,28966.0,-3.9572,304038,8837,42958
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13315,3,0,0.0,13335.0,-2.2851,1123591,15007,40970
360200,4,ACE 미국S&P500,26600,5,-35,-0.13,26641.0,-6.0215,127366,3385,39607
395160,2,KODEX AI반도체TOP2플러스,38355,5,-505,-1.3,38363.0,-9.4173,772912,29896,39045
381170,4,TIGER 미국테크TOP10 INDXX,30290,5,-20,-0.07,30384.0,-13.3505,112635,3415,37378
423160,6,KODEX KOFR금리액티브(합성),110865,3,0,0.0,110854.0,0.6794,8305,920,35756
233740,3,KODEX 코스닥150레버리지,7035,5,-185,-2.56,7040.0,-55.2526,22540101,160723,35674
357870,6,TIGER CD금리투자KIS(합성),57960,2,5,0.01,57957.0,0.7387,20585,1193,35521
395270,2,HANARO Fn K-반도체,54465,5,-775,-1.4,54528.0,-10.8386,177751,9760,34340
367380,4,ACE 미국나스닥100,30640,5,-140,-0.45,30774.0,-9.47,142268,4362,34164
273130,6,KODEX 종합채권(AA-이상)액티브,110135,2,335,0.31,109984.0,-0.8713,1640,180,33639
102780,2,KODEX 삼성그룹,25690,2,40,0.16,25721.0,-9.348,106372,2744,33243
0043B0,6,TIGER 머니마켓액티브,103462,2,12,0.01,103463.0,0.8776,17440,1804,32742
455890,6,RISE 머니마켓액티브,55442,2,7,0.01,55446.0,0.8092,31143,1726,30342
487240,2,KODEX AI전력핵심설비,34155,2,65,0.19,34224.0,-38.108,818181,28009,29988
139260,2,TIGER 200 IT,132495,5,-1795,-1.34,132486.0,-13.0509,50322,6712,26552
481050,6,KODEX CD1년금리플러스액티브(합성),1023857,2,92,0.01,1023846.0,0.767,2109,2159,25675
449170,6,TIGER KOFR금리액티브(합성),111685,2,5,0.0,111671.0,0.6579,4639,518,24351
426030,4,TIME 미국나스닥100액티브,44845,5,-150,-0.33,45069.0,-18.6348,182055,8176,24243
161510,2,PLUS 고배당주,25265,2,100,0.4,25266.0,-6.5492,136398,3441,24133
472150,2,TIGER 배당커버드콜액티브,20420,5,-30,-0.15,20398.0,-11.6629,921277,18890,23932
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10515,5,-45,-0.43,10554.0,-9.7426,216999,2283,23438
278540,1,KODEX MSCI Korea TR,37950,5,-50,-0.13,37939.0,-12.6939,361,13,23263
0193T0,2,KODEX SK하이닉스단일종목레버리지,10015,5,-70,-0.69,10018.0,,6411548,64852,23032
456600,4,TIME 글로벌AI인공지능액티브,56450,5,-350,-0.62,56686.0,-12.5482,74745,4217,20751
284430,6,KODEX 200미국채혼합50,20850,2,25,0.12,20848.0,-9.676,203701,4255,20366
292150,2,TIGER 코리아TOP10,37705,2,85,0.23,37677.0,-12.0921,38912,1469,20361
385540,6,RISE 종합채권(A-이상)액티브,103160,2,320,0.31,103145.0,-0.7528,194,20,19029
214980,6,KODEX 단기채권PLUS,114575,2,20,0.02,114590.0,0.6261,2523,289,18340
294400,1,KIWOOM 200TR,139950,5,-165,-0.12,140086.0,-13.2738,41960,5884,17844
105190,1,ACE 200,106890,5,-65,-0.06,106949.0,-13.5319,29511,3156,17209
441640,4,KODEX 미국배당커버드콜액티브,12790,3,0,0.0,12807.0,-2.5544,101600,1299,16985
442580,4,PLUS 글로벌HBM반도체,98560,5,-620,-0.63,98700.0,-4.6484,170982,16920,16844
477080,6,RISE CD금리액티브(합성),107405,2,5,0.0,107405.0,0.7079,586,62,16662
305720,2,KODEX 2차전지산업,14035,5,-430,-2.97,14024.0,-26.4804,1365888,19274,16224
329200,2,TIGER 리츠부동산인프라,4115,5,-5,-0.12,4106.0,-1.4818,506239,2076,15544
368590,4,RISE 미국나스닥100,29730,5,-135,-0.45,29854.0,-9.3901,67394,2005,15341
446770,4,ACE 글로벌반도체TOP4 Plus,75865,5,-65,-0.09,76007.0,-11.0358,20571,1566,15325
453850,6,ACE 미국30년국채액티브(H),7245,2,65,0.91,7254.0,-1.0536,183732,1331,15215
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14075,2,10,0.07,14083.0,-2.2172,973496,13747,15145
0193W0,2,KODEX 삼성전자단일종목레버리지,11660,2,10,0.09,11666.0,,2680478,31780,14881
379780,4,RISE 미국S&P500,23000,5,-35,-0.15,23034.0,-5.9593,28605,657,14812
466920,2,SOL 조선TOP3플러스,27830,5,-25,-0.09,27833.0,-27.593,134406,3744,14778
152100,1,PLUS 200,108230,5,-170,-0.16,108330.0,-13.4378,42433,4604,14773
475630,7,TIGER CD1년금리액티브(합성),1075350,2,80,0.01,1075354.0,0.767,8258,8880,14494
