itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,112090,2,1755,1.59,112172.0,-7.5301,20966310,2348139,260553
360750,4,TIGER 미국S&P500,25470,5,-190,-0.74,25432.0,-8.6875,26848414,684436,201417
133690,4,TIGER 미국나스닥100,175022,5,-998,-0.57,174594.0,-10.901,5174427,906710,114482
102110,1,TIGER 200,112355,2,1695,1.53,112439.0,-7.3286,9706560,1089430,104827
396500,2,TIGER 반도체TOP10,38015,2,785,2.11,38086.0,-15.5591,8038980,305584,101139
379800,4,KODEX 미국S&P500,23145,5,-185,-0.79,23118.0,-8.7164,17093349,396126,99686
379810,4,KODEX 미국나스닥100,26160,5,-155,-0.59,26104.0,-10.7842,13478452,352863,90147
488770,7,KODEX 머니마켓액티브,105470,2,10,0.01,105468.0,0.8559,498887,52616,79365
278530,1,KODEX 200TR,40595,2,600,1.5,40647.0,-7.419,589022,23869,79343
459580,6,KODEX CD금리액티브(합성),1074207,2,87,0.01,1074411.0,0.7252,692742,744148,65318
122630,3,KODEX 레버리지,115560,2,3410,3.04,115706.0,-29.0931,11949367,1377307,61073
498400,2,KODEX 200타겟위클리커버드콜,21180,2,305,1.46,21193.0,-7.6182,4539940,95985,60893
091160,2,KODEX 반도체,135270,2,3735,2.84,135502.0,-7.311,1058967,142985,58707
0167A0,2,SOL AI반도체TOP2플러스,18195,2,420,2.36,18228.0,-15.1754,9496574,172757,57569
381180,4,TIGER 미국필라델피아반도체나스닥,41500,2,20,0.05,41350.0,-16.1604,1106143,45906,56336
229200,1,KODEX 코스닥150,14075,2,385,2.81,14132.0,-13.2996,22749823,319214,47426
148020,1,RISE 200,112950,2,1720,1.55,113013.0,-7.4243,549617,61931,45971
310970,1,TIGER MSCI Korea TR,50095,2,685,1.39,50131.0,-7.3852,6785,341,45436
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13805,2,125,0.91,13827.0,-0.0821,5576060,77004,42229
458730,4,TIGER 미국배당다우존스,14510,5,-145,-0.99,14517.0,-5.813,1740761,25300,42050
395160,2,KODEX AI반도체TOP2플러스,41365,2,590,1.45,41452.0,-9.3889,3100300,128291,41903
411060,5,ACE KRX금현물,26420,5,-280,-1.05,26388.0,-7.9945,754360,19902,39419
0043B0,6,TIGER 머니마켓액티브,103597,2,12,0.01,103601.0,0.8961,68232,7068,38888
360200,4,ACE 미국S&P500,25745,5,-195,-0.75,25710.0,-8.7147,1016959,26211,38772
381170,4,TIGER 미국테크TOP10 INDXX,30085,5,-190,-0.63,29992.0,-10.4688,734421,22104,37185
395270,2,HANARO Fn K-반도체,58885,2,1190,2.06,58990.0,-9.3488,1022442,60166,37098
423160,6,KODEX KOFR금리액티브(합성),110740,2,10,0.01,110729.0,0.693,54040,5984,35639
357870,6,TIGER CD금리투자KIS(합성),58030,2,5,0.01,58026.0,0.7553,110506,6412,35594
233740,3,KODEX 코스닥150레버리지,6935,2,365,5.56,6978.0,-35.3983,48529153,333382,34987
273130,6,KODEX 종합채권(AA-이상)액티브,109855,2,45,0.04,109841.0,0.2556,5459,599,34244
102780,2,KODEX 삼성그룹,26610,2,335,1.27,26644.0,-8.7674,223019,5912,34220
367380,4,ACE 미국나스닥100,30080,5,-170,-0.56,30013.0,-10.9111,1135594,34195,33960
487240,2,KODEX AI전력핵심설비,37425,2,2140,6.06,37494.0,-12.6771,3809586,142102,32747
455890,6,RISE 머니마켓액티브,55510,2,5,0.01,55513.0,0.8265,79077,4389,29306
139260,2,TIGER 200 IT,141970,2,3375,2.44,142237.0,-11.6827,221794,31395,27940
0193T0,2,KODEX SK하이닉스단일종목레버리지,11950,2,795,7.13,11985.0,-43.1013,20102477,236519,27817
472150,2,TIGER 배당커버드콜액티브,20915,2,250,1.21,20959.0,-5.6039,2151225,44968,26290
481050,6,KODEX CD1년금리플러스액티브(합성),1022372,2,87,0.01,1022385.0,0.7814,35163,35949,25134
426030,4,TIME 미국나스닥100액티브,45965,2,565,1.24,45751.0,-16.7355,531460,24403,24968
278540,1,KODEX MSCI Korea TR,39815,2,475,1.21,39908.0,-7.3045,27072,1080,24407
161510,2,PLUS 고배당주,25335,2,5,0.02,25380.0,1.2156,313975,7930,24230
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10185,5,-65,-0.63,10159.0,-11.1497,1098276,11187,24082
449170,6,TIGER KOFR금리액티브(합성),111820,2,10,0.01,111816.0,0.6798,44260,4949,24039
292150,2,TIGER 코리아TOP10,39505,2,705,1.82,39567.0,-7.116,467862,18480,21096
385540,6,RISE 종합채권(A-이상)액티브,102870,5,-10,-0.01,102918.0,0.3658,6499,668,20960
456600,4,TIME 글로벌AI인공지능액티브,57625,2,345,0.6,57493.0,-13.12,87199,5030,20883
284430,6,KODEX 200미국채혼합50,20875,2,75,0.36,20898.0,-9.7455,341333,7127,20224
294400,1,KIWOOM 200TR,147135,2,2195,1.51,147354.0,-7.4251,183977,27004,18833
214980,6,KODEX 단기채권PLUS,114670,5,-10,-0.01,114700.0,0.7491,15642,1793,17995
305720,2,KODEX 2차전지산업,15345,2,870,6.01,15367.0,-11.0873,4410578,65598,17892
442580,4,PLUS 글로벌HBM반도체,103905,2,665,0.64,103672.0,-5.6653,420106,43695,17861
105190,1,ACE 200,112370,2,1735,1.57,112431.0,-7.6614,100559,11299,17586
0195S0,2,TIGER SK하이닉스단일종목레버리지,10160,2,700,7.4,10178.0,-42.5797,12165168,122560,16728
477080,6,RISE CD금리액티브(합성),107525,2,5,0.0,107531.0,0.7496,8940,961,16681
441640,4,KODEX 미국배당커버드콜액티브,12275,5,-135,-1.09,12266.0,-6.6663,800408,9840,16651
0193W0,2,KODEX 삼성전자단일종목레버리지,12605,2,55,0.44,12636.0,-38.0859,5366230,68423,15889
446770,4,ACE 글로벌반도체TOP4 Plus,78155,2,630,0.81,78102.0,-9.379,82448,6441,15826
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14575,2,175,1.22,14600.0,-0.0266,3479020,50714,15712
152100,1,PLUS 200,113815,2,1715,1.53,113877.0,-7.3705,426829,48451,15479
368590,4,RISE 미국나스닥100,29195,5,-175,-0.6,29121.0,-10.7974,134199,3920,15473
329200,2,TIGER 리츠부동산인프라,4040,5,-10,-0.25,4033.0,10.1525,2010254,8120,15443
487230,4,KODEX 미국AI전력핵심인프라,19995,2,495,2.54,19943.0,-22.1899,633331,12657,15176
466920,2,SOL 조선TOP3플러스,28420,2,900,3.27,28444.0,-17.3574,742280,20992,15048
226490,1,KODEX 코스피,72430,2,1190,1.67,72584.0,-7.4113,197368,14291,14993
453850,6,ACE 미국30년국채액티브(H),7155,2,10,0.14,7161.0,-2.3274,668929,4783,14932
379780,4,RISE 미국S&P500,22260,5,-190,-0.85,22233.0,-8.6451,111794,2491,14892
091230,2,TIGER 반도체,142935,2,4730,3.42,143160.0,-7.1896,212233,30338,14265
232080,1,TIGER 코스닥150,14350,2,380,2.72,14413.0,-13.4985,18981781,272024,13879
475630,7,TIGER CD1년금리액티브(합성),1076640,2,90,0.01,1076639.0,0.7793,92479,99566,12993
157450,6,TIGER 단기통안채,112590,3,0,0.0,112599.0,0.6346,3975,447,12967
448330,1,KODEX 삼성전자채권혼합,17500,5,-5,-0.03,17563.0,0.0657,413002,7245,12933
436140,6,SOL 종합채권(AA-이상)액티브,106165,2,20,0.02,106172.0,0.3118,192,20,12668
390390,4,KODEX 미국반도체,52275,5,-55,-0.11,52135.0,-12.9649,693882,36296,12572
438080,7,ACE 미국S&P500미국채혼합50액티브,13605,5,-90,-0.66,13600.0,-10.3144,263345,3588,12054
469150,2,ACE AI반도체TOP3+,61655,2,1005,1.66,61748.0,-10.8089,629647,38881,11992
0072R0,5,TIGER KRX금현물,12635,5,-135,-1.06,12611.0,-8.1956,774241,9762,11732
0183J0,4,TIGER 미국우주테크,7685,2,320,4.34,7616.0,-45.6458,1227917,9412,11374
494890,1,KODEX 200액티브,32285,2,470,1.48,32330.0,-7.4023,81656,2634,11041
445290,2,KODEX 로봇액티브,31100,2,460,1.5,31142.0,-22.4496,221485,6890,10838
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,102180,2,15,0.01,102177.0,0.7991,99,10,10809
