itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,107575,2,780,0.73,107633.0,-13.2469,16793103,1808629,249305
360750,4,TIGER 미국S&P500,26345,5,-10,-0.04,26358.0,-5.9807,40561055,1068072,203923
133690,4,TIGER 미국나스닥100,178815,5,-215,-0.12,179069.0,-9.4461,5164435,922497,113208
102110,1,TIGER 200,107870,2,930,0.87,107885.0,-13.2407,8975970,968690,100912
379800,4,KODEX 미국S&P500,23950,5,-5,-0.02,23959.0,-5.9782,18244885,436633,100578
396500,2,TIGER 반도체TOP10,35170,2,65,0.19,35184.0,-26.8646,6531281,230021,94977
379810,4,KODEX 미국나스닥100,26740,5,-25,-0.09,26772.0,-9.4422,28456635,759017,92534
488770,7,KODEX 머니마켓액티브,105335,2,5,0.0,105340.0,0.8618,387979,40868,81656
278530,1,KODEX 200TR,38980,2,325,0.84,38982.0,-13.2713,477347,18665,76654
459580,6,KODEX CD금리액티브(합성),1075700,2,80,0.01,1075884.0,0.7177,412816,444065,65726
498400,2,KODEX 200타겟위클리커버드콜,20355,2,125,0.62,20400.0,-12.9625,4094829,83512,57381
122630,3,KODEX 레버리지,107215,2,1665,1.58,107390.0,-38.419,15229323,1634747,56824
381180,4,TIGER 미국필라델피아반도체나스닥,41760,5,-120,-0.29,41768.0,-12.2332,1101570,45911,56418
0167A0,2,SOL AI반도체TOP2플러스,17235,5,-35,-0.2,17244.0,-13.5636,11205419,193229,55531
091160,2,KODEX 반도체,124625,5,-290,-0.23,124738.0,-19.6689,1063708,132959,54773
229200,1,KODEX 코스닥150,14125,5,-175,-1.22,14163.0,-27.7048,19671005,279024,49882
148020,1,RISE 200,108430,2,910,0.85,108449.0,-13.3986,634418,68670,44348
458730,4,TIGER 미국배당다우존스,15395,5,-35,-0.23,15387.0,-0.1664,1642911,25288,43653
310970,1,TIGER MSCI Korea TR,48120,2,355,0.74,48102.0,-12.4302,3274,157,43645
411060,5,ACE KRX금현물,29060,5,-65,-0.22,28976.0,-3.9572,1051330,30588,42980
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13380,2,65,0.49,13387.0,-2.2851,5369863,71911,41170
360200,4,ACE 미국S&P500,26635,3,0,0.0,26647.0,-6.0215,450010,11970,39660
395160,2,KODEX AI반도체TOP2플러스,38760,5,-100,-0.26,38795.0,-9.4173,2986765,115898,39458
381170,4,TIGER 미국테크TOP10 INDXX,30385,2,75,0.25,30390.0,-13.3505,267897,8125,37495
423160,6,KODEX KOFR금리액티브(합성),110865,3,0,0.0,110864.0,0.6794,35462,3931,35756
233740,3,KODEX 코스닥150레버리지,7050,5,-170,-2.35,7068.0,-55.2526,60156004,426919,35751
357870,6,TIGER CD금리투자KIS(합성),57957,2,2,0.0,57957.0,0.7387,119998,6954,35520
395270,2,HANARO Fn K-반도체,55070,5,-170,-0.31,55098.0,-10.8386,562390,31012,34722
367380,4,ACE 미국나스닥100,30745,5,-35,-0.11,30781.0,-9.47,881845,27054,34281
102780,2,KODEX 삼성그룹,26125,2,475,1.85,26149.0,-9.348,360573,9370,33806
273130,6,KODEX 종합채권(AA-이상)액티브,110040,2,240,0.22,109944.0,-0.8713,15528,1709,33610
0043B0,6,TIGER 머니마켓액티브,103465,2,15,0.01,103463.0,0.8776,71102,7356,32743
455890,6,RISE 머니마켓액티브,55442,2,7,0.01,55446.0,0.8092,83797,4645,30342
487240,2,KODEX AI전력핵심설비,34540,2,450,1.32,34576.0,-38.108,2347366,80680,30326
139260,2,TIGER 200 IT,133945,5,-345,-0.26,133998.0,-13.0509,216397,28986,26843
481050,6,KODEX CD1년금리플러스액티브(합성),1023855,2,90,0.01,1023861.0,0.767,7881,8069,25675
449170,6,TIGER KOFR금리액티브(합성),111685,2,5,0.0,111687.0,0.6579,32676,3649,24351
426030,4,TIME 미국나스닥100액티브,44985,5,-10,-0.02,45078.0,-18.6348,867358,38946,24319
161510,2,PLUS 고배당주,25380,2,215,0.85,25408.0,-6.5492,419398,10610,24243
472150,2,TIGER 배당커버드콜액티브,20585,2,135,0.66,20585.0,-11.6629,4068487,83787,24126
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10540,5,-20,-0.19,10556.0,-9.7426,1344422,14146,23494
278540,1,KODEX MSCI Korea TR,38210,2,210,0.55,38292.0,-12.6939,7656,294,23423
0193T0,2,KODEX SK하이닉스단일종목레버리지,10165,2,80,0.79,10179.0,,23554786,241710,23377
456600,4,TIME 글로벌AI인공지능액티브,56660,5,-140,-0.25,56797.0,-12.5482,206699,11682,20828
284430,6,KODEX 200미국채혼합50,20930,2,105,0.5,20940.0,-9.676,672507,14056,20444
292150,2,TIGER 코리아TOP10,37860,2,240,0.64,37889.0,-12.0921,229901,8726,20444
385540,6,RISE 종합채권(A-이상)액티브,103035,2,195,0.19,103037.0,-0.7528,334,34,19006
214980,6,KODEX 단기채권PLUS,114577,2,22,0.02,114590.0,0.6261,12831,1470,18340
294400,1,KIWOOM 200TR,141270,2,1155,0.82,141317.0,-13.2738,149180,21091,18012
105190,1,ACE 200,107800,2,845,0.79,107880.0,-13.5319,76261,8212,17356
441640,4,KODEX 미국배당커버드콜액티브,12812,2,22,0.17,12810.0,-2.5544,560083,7167,17014
442580,4,PLUS 글로벌HBM반도체,99140,5,-40,-0.04,99153.0,-4.6484,515420,51022,16943
477080,6,RISE CD금리액티브(합성),107405,2,5,0.0,107405.0,0.7079,2802,300,16662
305720,2,KODEX 2차전지산업,14210,5,-255,-1.76,14239.0,-26.4804,2782717,39265,16427
329200,2,TIGER 리츠부동산인프라,4100,5,-20,-0.49,4107.0,-1.4818,4705682,19237,15488
446770,4,ACE 글로벌반도체TOP4 Plus,76210,2,280,0.37,76138.0,-11.0358,66040,5024,15394
368590,4,RISE 미국나스닥100,29825,5,-40,-0.13,29861.0,-9.3901,299657,8924,15390
0193W0,2,KODEX 삼성전자단일종목레버리지,11970,2,320,2.75,11961.0,,9796010,116626,15277
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14135,2,70,0.5,14145.0,-2.2172,3825401,54127,15209
453850,6,ACE 미국30년국채액티브(H),7230,2,50,0.7,7254.0,-1.0536,631981,4574,15183
152100,1,PLUS 200,109230,2,830,0.77,109272.0,-13.4378,160618,17522,14910
379780,4,RISE 미국S&P500,23030,5,-5,-0.02,23039.0,-5.9593,126534,2911,14831
466920,2,SOL 조선TOP3플러스,27870,2,15,0.05,27920.0,-27.593,447777,12474,14799
475630,7,TIGER CD1년금리액티브(합성),1075355,2,85,0.01,1075354.0,0.767,28305,30437,14494
487230,4,KODEX 미국AI전력핵심인프라,19120,5,-290,-1.49,19094.0,-26.7959,649130,12352,14436
0195S0,2,TIGER SK하이닉스단일종목레버리지,8605,2,120,1.41,8625.0,,11103353,96124,14226
226490,1,KODEX 코스피,69850,2,520,0.75,69941.0,-13.66,155337,10870,14110
436140,6,SOL 종합채권(AA-이상)액티브,106385,2,320,0.3,106332.0,-0.7533,23,2,13477
232080,1,TIGER 코스닥150,14415,5,-180,-1.23,14445.0,-27.676,6906657,99867,13429
091230,2,TIGER 반도체,131670,5,-535,-0.4,131829.0,-18.8341,111362,14715,13325
0072R0,5,TIGER KRX금현물,13900,2,15,0.11,13847.0,-4.2744,770262,10704,12878
448330,1,KODEX 삼성전자채권혼합,17400,2,85,0.49,17391.0,-0.7667,466002,8108,12737
157450,6,TIGER 단기통안채,112495,2,10,0.01,112493.0,0.6262,4706,529,12626
390390,4,KODEX 미국반도체,52400,2,90,0.17,52364.0,-11.3485,268712,14038,12550
438080,7,ACE 미국S&P500미국채혼합50액티브,14100,3,0,0.0,14090.0,-6.9614,276694,3900,12352
0183J0,4,TIGER 미국우주테크,7785,5,-85,-1.08,7769.0,-46.2982,917721,7123,11405
469150,2,ACE AI반도체TOP3+,56935,2,140,0.25,56937.0,-22.5646,271350,15436,11017
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,102075,3,0,0.0,102074.0,0.7203,386,39,10797
497570,4,TIGER 미국필라델피아AI반도체나스닥,21215,2,105,0.5,21188.0,-10.2169,341533,7223,10767
445290,2,KODEX 로봇액티브,30735,5,-435,-1.4,30757.0,-23.2915,352738,10920,10711
494890,1,KODEX 200액티브,31025,2,255,0.83,31059.0,-13.4239,294700,9175,10704
446720,4,SOL 미국배당다우존스,14105,5,-45,-0.32,14104.0,-0.0058,194104,2739,10649
465580,4,ACE 미국빅테크TOP7 Plus,23995,2,30,0.13,24006.0,-8.7743,331238,7936,10606
449450,2,PLUS K방산,53175,5,-465,-0.87,53252.0,-25.4845,136003,7183,10396
479520,6,RISE KOFR금리액티브(합성),106312,2,7,0.01,106312.0,0.6628,2147,228,10320
356540,6,ACE 종합채권(AA-이상)액티브,101415,2,265,0.26,101355.0,-0.6776,154,15,10311
449180,4,KODEX 미국S&P500(H),17130,2,10,0.06,17136.0,2.4552,253079,4332,10192
