itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,102135,5,-6415,-5.91,102306.0,-7.6982,15244139,1558676,240783
360750,4,TIGER 미국S&P500,26675,5,-320,-1.19,26682.0,-1.0929,25022292,669505,204451
133690,4,TIGER 미국나스닥100,182292,5,-3608,-1.94,182687.0,-3.0503,2738002,501263,113951
379800,4,KODEX 미국S&P500,24250,5,-295,-1.2,24255.0,-1.075,15815443,384683,100444
102110,1,TIGER 200,102335,5,-6400,-5.89,102502.0,-7.6902,10401303,1065388,99009
379810,4,KODEX 미국나스닥100,27260,5,-530,-1.91,27308.0,-3.0133,12100468,331153,92834
396500,2,TIGER 반도체TOP10,33690,5,-2250,-6.26,33704.0,-21.2102,12083727,407309,90121
488770,7,KODEX 머니마켓액티브,105267,2,12,0.01,105274.0,0.8382,535628,56383,79781
278530,1,KODEX 200TR,37025,5,-2295,-5.84,37039.0,-7.6237,1393459,51461,73587
459580,6,KODEX CD금리액티브(합성),1075115,2,85,0.01,1075264.0,0.7172,428045,460196,66269
381180,4,TIGER 미국필라델피아반도체나스닥,43390,5,-2240,-4.91,43708.0,1.0515,1586940,69230,58468
498400,2,KODEX 200타겟위클리커버드콜,19335,5,-1130,-5.52,19356.0,-8.1874,7074997,136658,55646
0167A0,2,SOL AI반도체TOP2플러스,16760,5,-885,-5.02,16768.0,-2.8894,18654617,312836,54034
229200,1,KODEX 코스닥150,14385,2,195,1.37,14409.0,-23.2559,25124039,355953,52678
091160,2,KODEX 반도체,119555,5,-5850,-4.66,119547.0,-14.253,1833360,218866,52664
122630,3,KODEX 레버리지,97385,5,-13080,-11.84,97453.0,-29.7967,15060858,1464140,52101
148020,1,RISE 200,102935,5,-6460,-5.91,103075.0,-7.6233,1417941,145875,43696
458730,4,TIGER 미국배당다우존스,15300,5,-45,-0.29,15289.0,2.8508,1387446,21304,42748
310970,1,TIGER MSCI Korea TR,45460,5,-2940,-6.07,45556.0,-7.5631,6967,316,41232
411060,5,ACE KRX금현물,27360,5,-540,-1.94,27355.0,-7.9056,535014,14690,40301
360200,4,ACE 미국S&P500,26960,5,-340,-1.25,26974.0,-1.0812,453268,12261,39793
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,12825,5,-500,-3.75,12829.0,-0.0151,5316685,68297,39373
381170,4,TIGER 미국테크TOP10 INDXX,30735,5,-460,-1.47,30780.0,-9.4485,264658,8168,37866
233740,3,KODEX 코스닥150레버리지,7335,2,180,2.52,7361.0,-49.8775,97053243,692811,37753
395160,2,KODEX AI반도체TOP2플러스,37335,5,-2715,-6.78,37331.0,3.5418,5674904,211628,37634
423160,6,KODEX KOFR금리액티브(합성),110810,5,-5,0.0,110805.0,0.6794,40993,4542,35964
357870,6,TIGER CD금리투자KIS(합성),57922,2,7,0.01,57923.0,0.7304,131508,7617,35498
367380,4,ACE 미국나스닥100,31340,5,-615,-1.92,31400.0,-3.053,510827,16072,34725
395270,2,HANARO Fn K-반도체,53010,5,-3775,-6.65,53010.0,1.8108,1760610,93497,33502
273130,6,KODEX 종합채권(AA-이상)액티브,109485,2,200,0.18,109448.0,-1.01,6057,662,33408
102780,2,KODEX 삼성그룹,25185,5,-1135,-4.31,25193.0,0.6116,489210,12250,32489
487240,2,KODEX AI전력핵심설비,36195,5,-610,-1.66,36160.0,-30.2674,3263211,116183,31888
455890,6,RISE 머니마켓액티브,55405,3,0,0.0,55410.0,0.7913,155200,8599,29991
0043B0,6,TIGER 머니마켓액티브,103387,2,12,0.01,103390.0,0.8585,72122,7456,29057
139260,2,TIGER 200 IT,129085,5,-8725,-6.33,129272.0,-3.0448,393288,50802,26127
481050,6,KODEX CD1년금리플러스액티브(합성),1023190,2,80,0.01,1023202.0,0.7577,13552,13866,25659
426030,4,TIME 미국나스닥100액티브,46245,5,-2815,-5.74,46703.0,-5.9523,793447,36947,24750
449170,6,TIGER KOFR금리액티브(합성),111630,2,5,0.0,111631.0,0.6537,49656,5543,24369
161510,2,PLUS 고배당주,24970,5,-365,-1.44,24988.0,-5.3268,483179,11974,23731
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10740,5,-195,-1.78,10762.0,-3.5609,2023163,21839,23419
278540,1,KODEX MSCI Korea TR,36265,5,-2285,-5.93,36267.0,-7.3429,11417,412,22158
472150,2,TIGER 배당커버드콜액티브,19500,5,-1195,-5.77,19477.0,-6.6281,4543519,88484,22056
456600,4,TIME 글로벌AI인공지능액티브,57840,5,-3135,-5.14,58281.0,-0.5951,225330,13117,21331
0193T0,2,KODEX SK하이닉스단일종목레버리지,8230,5,-1680,-16.95,8234.0,,30085461,250537,20019
284430,6,KODEX 200미국채혼합50,20470,5,-680,-3.22,20466.0,-5.7431,567679,11649,19979
292150,2,TIGER 코리아TOP10,35930,5,-2090,-5.5,35942.0,-8.1721,592234,21298,19366
385540,6,RISE 종합채권(A-이상)액티브,102490,2,175,0.17,102507.0,-1.0111,77,7,19072
214980,6,KODEX 단기채권PLUS,114520,5,-10,-0.01,114542.0,0.6393,19878,2276,18398
105190,1,ACE 200,102330,5,-6390,-5.88,102537.0,-8.0142,446674,45785,17550
294400,1,KIWOOM 200TR,134075,5,-8280,-5.82,134243.0,-7.6756,140901,18858,17296
441640,4,KODEX 미국배당커버드콜액티브,12895,5,-80,-0.62,12871.0,1.7737,790363,10224,16944
442580,4,PLUS 글로벌HBM반도체,97345,5,-6860,-6.58,97883.0,5.8348,471802,46279,16753
477080,6,RISE CD금리액티브(합성),107342,2,7,0.01,107344.0,0.7083,2906,311,16652
305720,2,KODEX 2차전지산업,14185,5,-35,-0.25,14210.0,-26.2066,1657683,23288,16469
368590,4,RISE 미국나스닥100,30415,5,-595,-1.92,30463.0,-2.977,137368,4195,15451
446770,4,ACE 글로벌반도체TOP4 Plus,76410,5,-3680,-4.59,76753.0,-2.5131,64062,4915,15397
329200,2,TIGER 리츠부동산인프라,4085,5,-30,-0.73,4084.0,-0.906,2651428,10821,15374
379780,4,RISE 미국S&P500,23325,5,-300,-1.27,23325.0,-0.97,110624,2588,15348
487230,4,KODEX 미국AI전력핵심인프라,20320,5,-1550,-7.09,20478.0,-18.4858,744008,15244,15250
466920,2,SOL 조선TOP3플러스,28230,5,-810,-2.79,28235.0,-21.1727,787693,22032,15117
453850,6,ACE 미국30년국채액티브(H),7110,2,50,0.71,7096.0,-1.8368,797127,5654,14903
0193W0,2,KODEX 삼성전자단일종목레버리지,11075,5,-1865,-14.41,11115.0,,6918658,77347,14691
152100,1,PLUS 200,103560,5,-6595,-5.99,103830.0,-7.8295,519971,53977,14602
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,13545,5,-565,-4.0,13547.0,0.2825,3740471,50748,14507
475630,7,TIGER CD1년금리액티브(합성),1074685,2,100,0.01,1074688.0,0.7618,20562,22097,14479
232080,1,TIGER 코스닥150,14665,2,150,1.03,14691.0,-23.0382,3687463,53661,13709
436140,6,SOL 종합채권(AA-이상)액티브,105760,2,130,0.12,105778.0,-0.9332,478,50,13385
157450,6,TIGER 단기통안채,112425,3,0,0.0,112431.0,0.6175,8474,952,12914
390390,4,KODEX 미국반도체,53965,5,-2235,-3.98,54277.0,-0.1852,711497,38595,12898
091230,2,TIGER 반도체,126745,5,-5895,-4.44,126766.0,-13.6252,149714,18954,12877
0183J0,4,TIGER 미국우주테크,8610,5,-305,-3.42,8731.0,-34.9271,1305964,11337,12584
448330,1,KODEX 삼성전자채권혼합,17115,5,-355,-2.03,17096.0,1.715,726238,12429,12494
438080,7,ACE 미국S&P500미국채혼합50액티브,14245,5,-150,-1.04,14243.0,-3.1293,311652,4460,12365
0072R0,5,TIGER KRX금현물,13030,5,-295,-2.21,13072.0,-7.8493,553814,7252,12059
0195S0,2,TIGER SK하이닉스단일종목레버리지,6985,5,-1460,-17.29,6991.0,,13757391,97295,11771
497570,4,TIGER 미국필라델피아AI반도체나스닥,21855,5,-830,-3.66,21971.0,1.825,402435,8824,11124
445290,2,KODEX 로봇액티브,31535,5,-960,-2.95,31537.0,-17.9724,1531983,48581,10990
