itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,106365,3,0,0.0,106585.0,-23.6266,0,0,246660
360750,4,TIGER 미국S&P500,25800,3,0,0.0,25741.0,-8.7883,0,0,205033
133690,4,TIGER 미국나스닥100,175970,3,0,0.0,175292.0,-13.7788,0,0,115155
379800,4,KODEX 미국S&P500,23455,3,0,0.0,23398.0,-8.7423,0,0,101818
102110,1,TIGER 200,106600,3,0,0.0,106826.0,-23.484,0,0,98285
396500,2,TIGER 반도체TOP10,35900,3,0,0.0,35837.0,-31.5539,0,0,95602
379810,4,KODEX 미국나스닥100,26300,3,0,0.0,26209.0,-13.8067,0,0,91235
488770,7,KODEX 머니마켓액티브,105530,3,0,0.0,105535.0,0.8505,0,0,88881
278530,1,KODEX 200TR,38510,3,0,0.0,38604.0,-23.6065,0,0,74690
459580,6,KODEX CD금리액티브(합성),1074855,3,0,0.0,1075061.0,0.7304,0,0,68355
498400,2,KODEX 200타겟위클리커버드콜,19820,3,0,0.0,19868.0,-22.8477,0,0,58509
122630,3,KODEX 레버리지,103580,3,0,0.0,103940.0,-51.0284,0,0,55985
091160,2,KODEX 반도체,127700,3,0,0.0,127935.0,-25.6759,0,0,55613
381180,4,TIGER 미국필라델피아반도체나스닥,40130,3,0,0.0,39773.0,-27.6204,0,0,54537
0167A0,2,SOL AI반도체TOP2플러스,17190,3,0,0.0,17259.0,-32.7597,0,0,53753
229200,1,KODEX 코스닥150,13775,3,0,0.0,13779.0,-22.4381,0,0,46050
310970,1,TIGER MSCI Korea TR,47400,3,0,0.0,47604.0,-23.7636,0,0,43987
148020,1,RISE 200,107110,3,0,0.0,107380.0,-23.5932,0,0,43326
458730,4,TIGER 미국배당다우존스,14820,3,0,0.0,14821.0,-4.5699,0,0,43267
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13390,3,0,0.0,13437.0,-11.0499,0,0,40558
411060,5,ACE KRX금현물,26620,3,0,0.0,26673.0,-8.1594,0,0,39797
360200,4,ACE 미국S&P500,26080,3,0,0.0,26023.0,-8.7666,0,0,39303
395160,2,KODEX AI반도체TOP2플러스,38915,3,0,0.0,38981.0,-28.5636,0,0,38993
381170,4,TIGER 미국테크TOP10 INDXX,30580,3,0,0.0,30491.0,-7.8916,0,0,37766
423160,6,KODEX KOFR금리액티브(합성),110805,3,0,0.0,110794.0,0.7021,0,0,36323
273130,6,KODEX 종합채권(AA-이상)액티브,109380,3,0,0.0,109326.0,-1.2192,0,0,34978
395270,2,HANARO Fn K-반도체,55540,3,0,0.0,55590.0,-27.8327,0,0,34768
367380,4,ACE 미국나스닥100,30230,3,0,0.0,30132.0,-13.8333,0,0,34220
357870,6,TIGER CD금리투자KIS(합성),58065,3,0,0.0,58061.0,0.7723,0,0,33797
233740,3,KODEX 코스닥150레버리지,6625,3,0,0.0,6668.0,-47.6905,0,0,32767
102780,2,KODEX 삼성그룹,25455,3,0,0.0,25529.0,-23.7304,0,0,32608
455890,6,RISE 머니마켓액티브,55545,3,0,0.0,55545.0,0.835,0,0,31270
487240,2,KODEX AI전력핵심설비,35240,3,0,0.0,35356.0,-26.1002,0,0,30835
0043B0,6,TIGER 머니마켓액티브,103670,3,0,0.0,103669.0,0.9199,0,0,30521
139260,2,TIGER 200 IT,134365,3,0,0.0,134077.0,-27.9774,0,0,26228
481050,6,KODEX CD1년금리플러스액티브(합성),1023035,3,0,0.0,1023009.0,0.7922,0,0,25399
472150,2,TIGER 배당커버드콜액티브,19990,3,0,0.0,20014.0,-22.5412,0,0,24706
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10235,3,0,0.0,10214.0,-13.8331,0,0,24472
