itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,107345,5,-270,-0.25,107483.0,-20.0152,2433612,259508,249362
360750,4,TIGER 미국S&P500,26060,5,-70,-0.27,26017.0,-7.4421,1790572,46692,203398
133690,4,TIGER 미국나스닥100,178090,5,-450,-0.25,178034.0,-11.4625,201520,35911,114423
102110,1,TIGER 200,107605,5,-270,-0.25,107725.0,-19.9526,1359088,145328,102117
379800,4,KODEX 미국S&P500,23690,5,-65,-0.27,23649.0,-7.4318,1710450,40526,100517
396500,2,TIGER 반도체TOP10,34855,5,-150,-0.43,34897.0,-30.6145,1160550,40126,93917
379810,4,KODEX 미국나스닥100,26625,5,-70,-0.26,26618.0,-11.4854,1931476,51439,92549
488770,7,KODEX 머니마켓액티브,105385,2,5,0.0,105391.0,0.8517,76217,8032,82443
278530,1,KODEX 200TR,38895,5,-45,-0.12,38924.0,-19.7362,127572,4944,76254
459580,6,KODEX CD금리액티브(합성),1073475,2,85,0.01,1073679.0,0.72,134917,144830,65215
122630,3,KODEX 레버리지,106525,5,-555,-0.52,106827.0,-47.6126,2174792,228884,57737
498400,2,KODEX 200타겟위클리커버드콜,20390,3,0,0.0,20390.0,-19.7926,842671,17077,57235
381180,4,TIGER 미국필라델피아반도체나스닥,41045,5,-100,-0.24,40997.0,-18.9564,344934,14148,55760
0167A0,2,SOL AI반도체TOP2플러스,17320,5,-110,-0.63,17339.0,-30.8334,1941994,33356,55571
091160,2,KODEX 반도체,123905,5,-775,-0.62,124099.0,-22.5494,291529,35975,54518
229200,1,KODEX 코스닥150,14050,5,-320,-2.23,14096.0,-23.2782,6341724,89483,49027
148020,1,RISE 200,108160,5,-200,-0.18,108285.0,-20.405,205066,22060,44129
310970,1,TIGER MSCI Korea TR,47840,5,-270,-0.56,47900.0,-19.79,282,13,43391
458730,4,TIGER 미국배당다우존스,15110,2,15,0.1,15049.0,-2.1736,275249,4162,43018
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13310,2,15,0.11,13318.0,-8.8407,793005,10509,41008
411060,5,ACE KRX금현물,27500,2,75,0.27,27445.0,-8.5986,147272,4050,40893
395160,2,KODEX AI반도체TOP2플러스,38935,5,-90,-0.23,38960.0,-27.4224,475563,18340,39792
360200,4,ACE 미국S&P500,26345,5,-65,-0.25,26302.0,-7.483,370241,9764,39412
381170,4,TIGER 미국테크TOP10 INDXX,30465,5,-185,-0.6,30451.0,-12.591,133193,4061,37624
423160,6,KODEX KOFR금리액티브(합성),110665,2,5,0.0,110644.0,0.6885,13394,1482,35615
357870,6,TIGER CD금리투자KIS(합성),57985,2,5,0.01,57986.0,0.7384,16329,946,35533
