itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,106675,2,680,0.64,106723.0,-13.8968,16459942,1710783,247859
360750,4,TIGER 미국S&P500,26335,2,100,0.38,26297.0,-6.4088,31360475,823284,203504
133690,4,TIGER 미국나스닥100,178930,2,1045,0.59,178079.0,-10.0252,15242379,2714717,113084
102110,1,TIGER 200,106915,2,700,0.66,106963.0,-13.8289,10149586,1055671,100821
379800,4,KODEX 미국S&P500,23940,2,95,0.4,23904.0,-6.41,25320062,604175,100261
396500,2,TIGER 반도체TOP10,35105,2,405,1.17,35097.0,-27.7084,10693816,362486,94468
379810,4,KODEX 미국나스닥100,26750,2,155,0.58,26624.0,-10.0174,96935151,2580117,92354
488770,7,KODEX 머니마켓액티브,105325,2,5,0.0,105330.0,0.8522,433903,45701,82057
278530,1,KODEX 200TR,38630,2,250,0.65,38652.0,-13.8883,820067,30886,76256
459580,6,KODEX CD금리액티브(합성),1075617,2,82,0.01,1075797.0,0.7097,455754,490216,65972
122630,3,KODEX 레버리지,105305,2,1290,1.24,105729.0,-39.3145,20615941,2058513,58550
498400,2,KODEX 200타겟위클리커버드콜,20205,2,110,0.55,20224.0,-13.5434,4446495,87330,57160
381180,4,TIGER 미국필라델피아반도체나스닥,41840,2,615,1.49,41209.0,-13.6058,2564876,105925,56735
0167A0,2,SOL AI반도체TOP2플러스,17270,2,320,1.89,17263.0,-15.1652,15292342,253999,55894
091160,2,KODEX 반도체,124915,2,2680,2.19,124854.0,-21.3923,2084928,250377,55337
229200,1,KODEX 코스닥150,14270,2,195,1.39,14268.0,-28.8423,22225879,308503,49681
148020,1,RISE 200,107455,2,720,0.67,107523.0,-14.0309,2102247,220024,44164
458730,4,TIGER 미국배당다우존스,15420,2,65,0.42,15450.0,-0.6516,1653494,25491,43608
310970,1,TIGER MSCI Korea TR,47570,2,95,0.2,47700.0,-12.9618,8534,398,43146
411060,5,ACE KRX금현물,29110,2,45,0.15,29031.0,-4.155,2694116,78619,42937
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13310,2,5,0.04,13319.0,-2.3585,7419433,97088,40875
395160,2,KODEX AI반도체TOP2플러스,38770,2,320,0.83,38768.0,-10.373,3988517,148677,39584
