itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,105215,5,-195,-0.18,105446.0,-18.2934,8468776,891980,243152
360750,4,TIGER 미국S&P500,25505,2,60,0.24,25499.0,-8.5108,8229471,209870,202025
133690,4,TIGER 미국나스닥100,174000,2,950,0.55,174001.0,-12.4266,1151618,200480,113552
379800,4,KODEX 미국S&P500,23180,2,45,0.19,23179.0,-8.5001,7522075,174380,100369
102110,1,TIGER 200,105460,5,-365,-0.34,105688.0,-18.2103,4665083,492779,96601
396500,2,TIGER 반도체TOP10,34980,2,220,0.63,35028.0,-34.4151,2861556,100149,93082
379810,4,KODEX 미국나스닥100,26015,2,145,0.56,26016.0,-12.4704,6084862,158309,90220
488770,7,KODEX 머니마켓액티브,105522,2,12,0.01,105526.0,0.8555,240113,25337,85186
278530,1,KODEX 200TR,38125,5,-135,-0.35,38195.0,-18.0992,181959,6932,73943
459580,6,KODEX CD금리액티브(합성),1074757,2,87,0.01,1074967.0,0.729,459932,494315,68341
498400,2,KODEX 200타겟위클리커버드콜,19640,5,-60,-0.3,19657.0,-17.8658,2440015,47947,57467
091160,2,KODEX 반도체,124845,2,1345,1.09,124885.0,-26.8105,724138,90321,53871
381180,4,TIGER 미국필라델피아반도체나스닥,39265,5,-955,-2.37,39065.0,-22.7838,827495,32475,53342
0167A0,2,SOL AI반도체TOP2플러스,16750,2,45,0.27,16762.0,-27.132,3307359,55323,52327
122630,3,KODEX 레버리지,101430,5,-665,-0.65,101625.0,-44.0177,6351246,645377,51881
229200,1,KODEX 코스닥150,13880,2,295,2.17,13868.0,-24.5907,9184925,126227,47060
310970,1,TIGER MSCI Korea TR,46920,5,-30,-0.06,47026.0,-19.0518,5157,241,43542
148020,1,RISE 200,106035,5,-315,-0.3,106239.0,-18.2754,280733,29761,42838
458730,4,TIGER 미국배당다우존스,14605,2,65,0.45,14631.0,-6.5521,557221,8134,42471
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13265,2,45,0.34,13285.0,-8.6361,2157321,28628,40127
411060,5,ACE KRX금현물,26150,5,-120,-0.46,26108.0,-6.877,194172,5066,39068
360200,4,ACE 미국S&P500,25785,2,50,0.19,25779.0,-8.4722,492481,12696,38935
395160,2,KODEX AI반도체TOP2플러스,38040,2,230,0.61,38083.0,-23.4926,1144811,43564,37888
381170,4,TIGER 미국테크TOP10 INDXX,30250,2,270,0.9,30252.0,-8.2058,220457,6658,37329
423160,6,KODEX KOFR금리액티브(합성),110792,2,2,0.0,110773.0,0.7021,34608,3834,36307
357870,6,TIGER CD금리투자KIS(합성),58050,3,0,0.0,58055.0,0.755,73128,4245,34721
273130,6,KODEX 종합채권(AA-이상)액티브,109280,2,25,0.02,109318.0,-1.0327,1920,209,34501
367380,4,ACE 미국나스닥100,29910,2,150,0.5,29910.0,-12.4443,166297,4973,33888
395270,2,HANARO Fn K-반도체,54165,2,185,0.34,54300.0,-23.9719,499601,27074,33826
0043B0,6,TIGER 머니마켓액티브,103660,2,20,0.02,103659.0,0.9054,34418,3567,32579
102780,2,KODEX 삼성그룹,25360,5,-140,-0.55,25378.0,-16.6531,132436,3347,32461
233740,3,KODEX 코스닥150레버리지,6710,2,260,4.03,6722.0,-50.3847,33833791,222607,31933
455890,6,RISE 머니마켓액티브,55540,2,10,0.02,55540.0,0.8169,47978,2664,31159
487240,2,KODEX AI전력핵심설비,34820,5,-850,-2.38,34837.0,-17.7958,890015,31039,30433
139260,2,TIGER 200 IT,131640,2,955,0.73,131903.0,-22.989,81027,10630,25617
481050,6,KODEX CD1년금리플러스액티브(합성),1022940,2,95,0.01,1022910.0,0.7902,34256,35041,25046
161510,2,PLUS 고배당주,25410,5,-225,-0.88,25407.0,-1.4755,171188,4348,24355
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10130,2,50,0.5,10132.0,-12.5504,393121,3983,24069
426030,4,TIME 미국나스닥100액티브,43975,5,-220,-0.5,43837.0,-20.7975,220071,9679,24046
472150,2,TIGER 배당커버드콜액티브,19755,5,-20,-0.1,19767.0,-17.6678,1905523,37618,23870
449170,6,TIGER KOFR금리액티브(합성),111870,2,5,0.0,111856.0,0.684,12111,1354,23848
278540,1,KODEX MSCI Korea TR,37380,5,-205,-0.55,37423.0,-18.8492,4847,181,22877
385540,6,RISE 종합채권(A-이상)액티브,102345,2,20,0.02,102333.0,-0.9103,981,100,21820
0193T0,2,KODEX SK하이닉스단일종목레버리지,10025,2,110,1.11,10041.0,-58.5494,8242331,82767,20697
456600,4,TIME 글로벌AI인공지능액티브,55640,2,325,0.59,55570.0,-17.2984,44797,2490,20108
284430,6,KODEX 200미국채혼합50,20185,5,-10,-0.05,20204.0,-15.1991,167622,3381,19636
214980,6,KODEX 단기채권PLUS,114410,2,5,0.0,114437.0,0.7183,9482,1084,18396
292150,2,TIGER 코리아TOP10,37200,5,-300,-0.8,37257.0,-16.0974,398187,14825,18005
294400,1,KIWOOM 200TR,138170,5,-410,-0.3,138499.0,-18.1042,44813,6191,17548
305720,2,KODEX 2차전지산업,14775,2,240,1.65,14791.0,-15.4942,1883069,27512,17346
441640,4,KODEX 미국배당커버드콜액티브,12220,2,35,0.29,12208.0,-6.9292,254257,3104,16864
442580,4,PLUS 글로벌HBM반도체,95375,5,-315,-0.33,95015.0,-21.9813,77735,7421,16338
105190,1,ACE 200,105395,5,-455,-0.43,105674.0,-18.23,80578,8515,16178
329200,2,TIGER 리츠부동산인프라,4070,2,20,0.49,4067.0,1.6377,781144,3171,15613
477080,6,RISE CD금리액티브(합성),107585,2,15,0.01,107583.0,0.7162,2523,271,15457
368590,4,RISE 미국나스닥100,29020,2,170,0.59,29020.0,-12.4961,95642,2776,15381
475630,7,TIGER CD1년금리액티브(합성),1077212,2,107,0.01,1077212.0,0.7812,89210,96098,15122
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,13940,2,5,0.04,13965.0,-8.8276,2195951,30662,14902
446770,4,ACE 글로벌반도체TOP4 Plus,73285,5,-740,-1.0,72923.0,-18.3124,56167,4102,14767
453850,6,ACE 미국30년국채액티브(H),7055,3,0,0.0,7073.0,-4.7181,342080,2416,14674
379780,4,RISE 미국S&P500,22295,2,40,0.18,22289.0,-8.4541,181114,4037,14648
466920,2,SOL 조선TOP3플러스,27645,5,-1075,-3.74,27619.0,-19.0872,523916,14582,14624
152100,1,PLUS 200,106765,5,-400,-0.37,107012.0,-18.1249,117587,12574,14360
226490,1,KODEX 코스피,68460,5,-190,-0.28,68527.0,-18.0786,42675,2921,13966
487230,4,KODEX 미국AI전력핵심인프라,18450,5,-530,-2.79,18346.0,-22.5036,257873,4740,13884
232080,1,TIGER 코스닥150,14125,2,270,1.95,14143.0,-24.3723,5343906,74677,13670
0195S0,2,TIGER SK하이닉스단일종목레버리지,8510,2,105,1.25,8528.0,-58.6674,3753673,32040,13142
091230,2,TIGER 반도체,132030,2,820,0.62,132172.0,-25.045,137110,18010,13124
0193W0,2,KODEX 삼성전자단일종목레버리지,10725,2,15,0.14,10750.0,-54.8673,3443310,36996,12999
157450,6,TIGER 단기통안채,112640,2,10,0.01,112639.0,0.6388,11068,1246,12916
448330,1,KODEX 삼성전자채권혼합,17085,3,0,0.0,17069.0,-5.2636,179895,3077,12626
436140,6,SOL 종합채권(AA-이상)액티브,105705,2,130,0.12,105623.0,-0.8872,96,10,12550
438080,7,ACE 미국S&P500미국채혼합50액티브,13675,2,30,0.22,13670.0,-9.815,117455,1604,12157
390390,4,KODEX 미국반도체,49830,5,-870,-1.72,49591.0,-19.3986,259482,12928,11984
0072R0,5,TIGER KRX금현물,12485,5,-35,-0.28,12477.0,-7.1561,222098,2765,11649
356540,6,ACE 종합채권(AA-이상)액티브,100690,2,40,0.04,100672.0,-0.8668,3136,316,11114
