itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,109675,5,-385,-0.35,109865.0,-11.6723,10213844,1145474,258998
360750,4,TIGER 미국S&P500,26975,5,-435,-1.59,27024.0,-0.4276,24658593,667478,206345
133690,4,TIGER 미국나스닥100,185750,5,-2825,-1.5,186914.0,-3.1159,1761024,329000,116001
102110,1,TIGER 200,109930,5,-445,-0.4,110132.0,-11.4085,5556007,623899,105863
379800,4,KODEX 미국S&P500,24525,5,-385,-1.55,24566.0,-0.4618,14567151,358465,101350
396500,2,TIGER 반도체TOP10,36655,2,415,1.15,36673.0,-27.6142,9484910,357653,98015
379810,4,KODEX 미국나스닥100,27770,5,-415,-1.47,27942.0,-3.118,9937624,277451,94015
488770,7,KODEX 머니마켓액티브,105255,3,0,0.0,105263.0,0.8721,587917,61881,80393
278530,1,KODEX 200TR,39725,5,-140,-0.35,39775.0,-11.6859,969543,39315,79371
459580,6,KODEX CD금리액티브(합성),1075030,2,80,0.01,1075170.0,0.7256,359399,386363,66339
122630,3,KODEX 레버리지,112710,5,-815,-0.72,112974.0,-35.8978,10967912,1293283,62160
381180,4,TIGER 미국필라델피아반도체나스닥,45635,5,-200,-0.44,46264.0,-2.7436,945970,43609,61402
498400,2,KODEX 200타겟위클리커버드콜,20685,5,-65,-0.31,20710.0,-11.6175,6154761,130635,60317
0167A0,2,SOL AI반도체TOP2플러스,18100,2,55,0.3,18121.0,-5.0014,17308428,322704,58291
091160,2,KODEX 반도체,127720,2,1470,1.16,127829.0,-19.6883,1575959,206092,56772
229200,1,KODEX 코스닥150,14640,5,-190,-1.28,14686.0,-25.5149,20038239,296467,53626
148020,1,RISE 200,110560,5,-325,-0.29,110689.0,-11.7741,840670,94791,46988
310970,1,TIGER MSCI Korea TR,49095,5,-190,-0.39,49094.0,-11.1582,22256,1110,44529
458730,4,TIGER 미국배당다우존스,15325,5,-130,-0.84,15272.0,3.6915,1595769,24481,42826
395160,2,KODEX AI반도체TOP2플러스,40895,5,-105,-0.26,40928.0,0.5641,4940454,208632,41263
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13435,2,45,0.34,13439.0,-1.9143,5678629,77472,41245
411060,5,ACE KRX금현물,27915,2,290,1.05,27916.0,-11.002,716416,20117,41091
360200,4,ACE 미국S&P500,27260,5,-440,-1.59,27319.0,-0.4594,761364,20832,40209
233740,3,KODEX 코스닥150레버리지,7605,5,-210,-2.69,7641.0,-52.808,82283936,640191,39189
381170,4,TIGER 미국테크TOP10 INDXX,31180,5,-695,-2.18,31338.0,-8.313,630486,19743,38383
395270,2,HANARO Fn K-반도체,57875,5,-95,-0.16,57953.0,-1.3529,1647973,98708,36577
423160,6,KODEX KOFR금리액티브(합성),110810,2,10,0.01,110797.0,0.6976,83740,9279,36109
357870,6,TIGER CD금리투자KIS(합성),57915,3,0,0.0,57918.0,0.7392,124504,7210,35494
367380,4,ACE 미국나스닥100,31930,5,-480,-1.48,32130.0,-3.1397,378502,12164,35251
102780,2,KODEX 삼성그룹,26680,5,-470,-1.73,26731.0,-0.0185,470851,12787,34444
273130,6,KODEX 종합채권(AA-이상)액티브,109275,5,-350,-0.32,109494.0,-1.6331,4550,497,33434
487240,2,KODEX AI전력핵심설비,37055,2,315,0.86,37102.0,-35.1965,2415280,90503,32571
455890,6,RISE 머니마켓액티브,55402,2,2,0.0,55405.0,0.8005,218771,12120,30050
0043B0,6,TIGER 머니마켓액티브,103370,2,10,0.01,103374.0,0.8685,83184,8598,29306
139260,2,TIGER 200 IT,141000,5,-665,-0.47,141107.0,-5.4229,303458,44144,28538
426030,4,TIME 미국나스닥100액티브,48935,2,315,0.65,49732.0,-11.6161,583600,28937,26112
481050,6,KODEX CD1년금리플러스액티브(합성),1023110,2,100,0.01,1023127.0,0.7636,20176,20642,25657
0193T0,2,KODEX SK하이닉스단일종목레버리지,10130,2,350,3.58,10178.0,,27531904,298798,24920
449170,6,TIGER KOFR금리액티브(합성),111622,2,7,0.01,111623.0,0.6628,58108,6486,24367
161510,2,PLUS 고배당주,25430,5,-145,-0.57,25444.0,-7.803,487836,12456,24161
278540,1,KODEX MSCI Korea TR,39150,5,-45,-0.11,39085.0,-10.2884,37197,1482,23921
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10940,5,-140,-1.26,11007.0,-3.7131,1186191,13062,23789
472150,2,TIGER 배당커버드콜액티브,20935,5,-40,-0.19,20905.0,-10.2866,3301730,70616,23719
456600,4,TIME 글로벌AI인공지능액티브,60885,5,-105,-0.17,61453.0,-5.2804,147191,9123,22491
284430,6,KODEX 200미국채혼합50,21255,5,-185,-0.86,21287.0,-6.8074,646498,13934,20830
292150,2,TIGER 코리아TOP10,38425,5,-105,-0.27,38456.0,-12.0061,569122,22322,20711
385540,6,RISE 종합채권(A-이상)액티브,102240,5,-390,-0.38,102244.0,-1.5162,725,74,18995
105190,1,ACE 200,109825,5,-480,-0.44,110108.0,-11.971,232155,26057,18890
294400,1,KIWOOM 200TR,143925,5,-645,-0.45,144148.0,-11.551,75321,10984,18566
214980,6,KODEX 단기채권PLUS,114535,2,15,0.01,114542.0,0.6393,13103,1500,18402
442580,4,PLUS 글로벌HBM반도체,104770,2,1805,1.75,106171.0,-2.1757,515942,55614,18199
0193W0,2,KODEX 삼성전자단일종목레버리지,13250,5,-280,-2.07,13272.0,,9267658,131338,18027
441640,4,KODEX 미국배당커버드콜액티브,12970,5,-85,-0.65,12958.0,2.2444,752553,9783,17030
305720,2,KODEX 2차전지산업,14465,5,-385,-2.59,14483.0,-27.9302,1838240,26839,16794
477080,6,RISE CD금리액티브(합성),107332,2,2,0.0,107337.0,0.7131,4165,447,16650
487230,4,KODEX 미국AI전력핵심인프라,21905,2,415,1.93,22103.0,-22.6393,718631,15888,16396
446770,4,ACE 글로벌반도체TOP4 Plus,80445,5,-300,-0.37,81166.0,-6.0863,60919,4981,16210
152100,1,PLUS 200,111285,5,-465,-0.42,111531.0,-11.2895,298081,33860,15858
368590,4,RISE 미국나스닥100,30980,5,-475,-1.51,31170.0,-3.0387,131525,4102,15707
466920,2,SOL 조선TOP3플러스,29255,5,-895,-2.97,29289.0,-22.6924,855287,25306,15666
379780,4,RISE 미국S&P500,23575,5,-385,-1.61,23623.0,-0.3779,157016,3716,15512
329200,2,TIGER 리츠부동산인프라,4100,5,-35,-0.85,4098.0,-2.604,2099323,8616,15422
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14180,2,35,0.25,14180.0,-2.1353,3974006,57233,15258
0195S0,2,TIGER SK하이닉스단일종목레버리지,8615,2,295,3.55,8636.0,,14152663,130430,14867
453850,6,ACE 미국30년국채액티브(H),7075,5,-90,-1.26,7070.0,-2.062,956258,6759,14829
475630,7,TIGER CD1년금리액티브(합성),1074580,3,0,0.0,1074584.0,0.776,20002,21493,14532
232080,1,TIGER 코스닥150,14930,5,-200,-1.32,14973.0,-25.4497,2890304,43649,13960
091230,2,TIGER 반도체,135210,2,1420,1.06,135558.0,-18.9783,134221,18613,13737
390390,4,KODEX 미국반도체,56200,5,-450,-0.79,56912.0,-3.2647,374552,21278,13432
436140,6,SOL 종합채권(AA-이상)액티브,105595,5,-400,-0.38,105663.0,-1.4505,33,3,13368
0183J0,4,TIGER 미국우주테크,8925,2,80,0.9,9111.0,-32.8908,1315463,11900,13080
157450,6,TIGER 단기통안채,112420,5,-5,0.0,112425.0,0.6355,23303,2619,12944
448330,1,KODEX 삼성전자채권혼합,17515,5,-65,-0.37,17520.0,0.6088,691749,12256,12838
438080,7,ACE 미국S&P500미국채혼합50액티브,14380,5,-140,-0.96,14369.0,-2.3866,400365,5774,12467
0072R0,5,TIGER KRX금현물,13325,2,150,1.14,13341.0,-11.1299,527396,7074,12332
445290,2,KODEX 로봇액티브,33245,5,-705,-2.08,33303.0,-19.5188,612175,20870,11586
497570,4,TIGER 미국필라델피아AI반도체나스닥,22700,5,-335,-1.45,22993.0,0.4238,291157,6673,11566
469150,2,ACE AI반도체TOP3+,58970,2,540,0.92,59057.0,-21.7386,511486,30980,11440
449450,2,PLUS K방산,57510,5,-1010,-1.73,57610.0,-19.5049,299953,17398,11289
226490,1,KODEX 코스피,71240,5,-320,-0.45,71296.0,-12.0788,908478,65814,11256
494890,1,KODEX 200액티브,31660,5,-65,-0.2,31685.0,-11.9363,324980,10495,11081
465580,4,ACE 미국빅테크TOP7 Plus,24690,5,-580,-2.3,24800.0,-3.0129,341548,8480,10938
494310,2,KODEX 반도체레버리지,79190,2,2170,2.82,79319.0,-51.407,3524112,291134,10849
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,101995,3,0,0.0,101993.0,0.6662,436,44,10789
446720,4,SOL 미국배당다우존스,14040,5,-125,-0.88,13999.0,3.5883,371374,5222,10474
0195R0,2,TIGER 삼성전자단일종목레버리지,12045,5,-245,-1.99,12080.0,,4879934,62868,10473
455850,2,SOL AI반도체소부장,24520,2,565,2.36,24589.0,-27.9116,2492205,61855,10409
479520,6,RISE KOFR금리액티브(합성),106225,5,-20,-0.02,106253.0,0.6727,2753,292,10311
0117V0,2,TIGER 코리아AI전력기기TOP3플러스,19225,2,125,0.65,19237.0,-33.4981,1320025,25618,10237
295040,1,SOL 200TR,41225,5,-55,-0.13,41183.0,-11.6722,147306,6183,10141
449180,4,KODEX 미국S&P500(H),17240,5,-175,-1.0,17285.0,4.2207,405349,7005,10129
469830,6,SOL 초단기채권액티브,54305,3,0,0.0,54303.0,0.8543,129204,7016,10054
315930,2,KODEX Top5PlusTR,82235,5,-615,-0.74,82315.0,-10.6305,47227,3949,10033
479080,6,1Q 머니마켓액티브,53685,2,5,0.01,53688.0,0.8453,18219,978,9968
237350,1,KODEX 코스피100,87665,5,-135,-0.15,87684.0,-11.2505,231747,20854,9950
