itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,105230,5,-2655,-2.46,105498.0,-23.546,4635992,487355,245502
360750,4,TIGER 미국S&P500,25955,5,-165,-0.63,25953.0,-7.6896,5688044,147605,202786
133690,4,TIGER 미국나스닥100,176470,5,-2315,-1.29,176550.0,-11.8756,960230,169510,113364
379800,4,KODEX 미국S&P500,23590,5,-150,-0.63,23590.0,-7.687,4052586,95600,100187
102110,1,TIGER 200,105460,5,-2710,-2.51,105678.0,-23.4435,3059827,322498,99976
396500,2,TIGER 반도체TOP10,34380,5,-785,-2.23,34446.0,-33.0255,1917574,65716,92379
379810,4,KODEX 미국나스닥100,26385,5,-340,-1.27,26396.0,-11.9246,4925902,129974,91490
488770,7,KODEX 머니마켓액티브,105400,2,10,0.01,105401.0,0.8516,148815,15684,80536
278530,1,KODEX 200TR,38115,5,-960,-2.46,38202.0,-23.4574,233194,8870,74782
459580,6,KODEX CD금리액티브(합성),1073567,2,87,0.01,1073767.0,0.7125,230757,247733,65237
122630,3,KODEX 레버리지,102300,5,-5425,-5.04,102596.0,-52.2284,4369298,445907,56214
498400,2,KODEX 200타겟위클리커버드콜,20005,5,-490,-2.39,20026.0,-23.0191,2650471,52927,56154
0167A0,2,SOL AI반도체TOP2플러스,17085,5,-370,-2.12,17114.0,-31.7765,3207715,54600,54766
381180,4,TIGER 미국필라델피아반도체나스닥,40200,5,-1040,-2.52,40289.0,-19.3957,327697,13174,54712
091160,2,KODEX 반도체,122420,5,-2300,-1.84,122672.0,-24.5995,401337,48808,53498
229200,1,KODEX 코스닥150,13895,5,-55,-0.39,13965.0,-24.226,8965902,122776,48612
148020,1,RISE 200,106140,5,-2560,-2.36,106242.0,-23.5724,264711,28049,43358
458730,4,TIGER 미국배당다우존스,15095,5,-5,-0.03,15082.0,-1.5711,352664,5321,43157
310970,1,TIGER MSCI Korea TR,47020,5,-1125,-2.34,47081.0,-23.8393,7152,335,42600
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13200,5,-160,-1.2,13207.0,-11.3373,1413354,18616,40669
411060,5,ACE KRX금현물,26675,5,-760,-2.77,26625.0,-8.0135,332194,8873,39719
360200,4,ACE 미국S&P500,26235,5,-210,-0.79,26237.0,-7.5381,292563,7678,39248
395160,2,KODEX AI반도체TOP2플러스,38250,5,-1070,-2.72,38319.0,-27.1042,1046880,39932,39053
381170,4,TIGER 미국테크TOP10 INDXX,30425,5,-145,-0.47,30393.0,-13.2643,184205,5603,37590
357870,6,TIGER CD금리투자KIS(합성),57995,2,5,0.01,57991.0,0.747,45846,2658,35539
423160,6,KODEX KOFR금리액티브(합성),110670,2,5,0.0,110653.0,0.6839,14914,1650,35506
395270,2,HANARO Fn K-반도체,54335,5,-1465,-2.63,54421.0,-26.3318,401339,21744,34313
367380,4,ACE 미국나스닥100,30335,5,-395,-1.29,30348.0,-11.9445,131308,3984,33975
102780,2,KODEX 삼성그룹,26160,5,-510,-1.91,26202.0,-20.8253,112660,2947,33825
233740,3,KODEX 코스닥150레버리지,6790,5,-65,-0.95,6844.0,-51.2447,37580875,248340,33373
273130,6,KODEX 종합채권(AA-이상)액티브,109525,5,-225,-0.21,109681.0,-0.7641,5387,590,33216
0043B0,6,TIGER 머니마켓액티브,103525,2,15,0.01,103527.0,0.8771,40080,4149,32963
