itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,113230,3,0,0.0,113361.0,15.6348,0,0,255730
360750,4,TIGER 미국S&P500,27280,3,0,0.0,27372.0,4.5601,0,0,200058
133690,4,TIGER 미국나스닥100,188045,3,0,0.0,188867.0,6.8271,0,0,113617
102110,1,TIGER 200,113310,3,0,0.0,113450.0,15.6162,0,0,104812
379800,4,KODEX 미국S&P500,24870,3,0,0.0,24956.0,4.5599,0,0,100002
396500,2,TIGER 반도체TOP10,37700,3,0,0.0,37700.0,-0.2217,0,0,98001
379810,4,KODEX 미국나스닥100,28160,3,0,0.0,28288.0,6.8666,0,0,89774
278530,1,KODEX 200TR,40895,3,0,0.0,40969.0,15.3108,0,0,78948
488770,7,KODEX 머니마켓액티브,105005,3,0,0.0,105023.0,0.816,0,0,76453
459580,6,KODEX CD금리액티브(합성),1075520,3,0,0.0,1075377.0,0.7098,0,0,68055
381180,4,TIGER 미국필라델피아반도체나스닥,47475,3,0,0.0,47596.0,22.907,0,0,63925
122630,3,KODEX 레버리지,128950,3,0,0.0,129431.0,15.9518,0,0,63830
0167A0,2,SOL AI반도체TOP2플러스,18755,3,0,0.0,18751.0,38.5155,0,0,60119
498400,2,KODEX 200타겟위클리커버드콜,21650,3,0,0.0,21705.0,13.0817,0,0,58260
091160,2,KODEX 반도체,132000,3,0,0.0,132167.0,12.4002,0,0,57948
148020,1,RISE 200,114060,3,0,0.0,114134.0,15.4647,0,0,45966
310970,1,TIGER MSCI Korea TR,50405,3,0,0.0,50596.0,16.7458,0,0,45768
229200,1,KODEX 코스닥150,13400,3,0,0.0,13387.0,-31.9482,0,0,42853
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13715,3,0,0.0,13675.0,21.5854,0,0,41982
395160,2,KODEX AI반도체TOP2플러스,42545,3,0,0.0,42406.0,33.2789,0,0,41737
458730,4,TIGER 미국배당다우존스,15330,3,0,0.0,15351.0,5.5393,0,0,41192
360200,4,ACE 미국S&P500,27570,3,0,0.0,27668.0,4.5299,0,0,40638
0193T0,2,KODEX SK하이닉스단일종목레버리지,15540,3,0,0.0,15664.0,,0,0,40140
411060,5,ACE KRX금현물,26895,3,0,0.0,27082.0,-13.9498,0,0,39563
381170,4,TIGER 미국테크TOP10 INDXX,31700,3,0,0.0,32034.0,-0.9994,0,0,38769
395270,2,HANARO Fn K-반도체,60100,3,0,0.0,59887.0,37.2487,0,0,38103
273130,6,KODEX 종합채권(AA-이상)액티브,109185,3,0,0.0,109190.0,-3.2734,0,0,36592
357870,6,TIGER CD금리투자KIS(합성),57800,3,0,0.0,57803.0,0.7056,0,0,35880
367380,4,ACE 미국나스닥100,32325,3,0,0.0,32469.0,6.7876,0,0,35396
423160,6,KODEX KOFR금리액티브(합성),110825,3,0,0.0,110821.0,0.6523,0,0,35394
102780,2,KODEX 삼성그룹,26450,3,0,0.0,26419.0,17.2576,0,0,34702
487240,2,KODEX AI전력핵심설비,38000,3,0,0.0,37947.0,-10.6398,0,0,32148
233740,3,KODEX 코스닥150레버리지,6740,3,0,0.0,6757.0,-58.802,0,0,30721
0043B0,6,TIGER 머니마켓액티브,103110,3,0,0.0,103115.0,0.8213,0,0,29850
139260,2,TIGER 200 IT,145195,3,0,0.0,144450.0,35.1949,0,0,28371
455890,6,RISE 머니마켓액티브,55275,3,0,0.0,55278.0,0.7656,0,0,27833
481050,6,KODEX CD1년금리플러스액티브(합성),1023625,3,0,0.0,1023466.0,0.7297,0,0,26768
426030,4,TIME 미국나스닥100액티브,49685,3,0,0.0,49451.0,10.2151,0,0,25727
449170,6,TIGER KOFR금리액티브(합성),111420,3,0,0.0,111407.0,0.6367,0,0,24599
278540,1,KODEX MSCI Korea TR,40150,3,0,0.0,40283.0,17.0553,0,0,24451
0193W0,2,KODEX 삼성전자단일종목레버리지,14640,3,0,0.0,14725.0,,0,0,24032
161510,2,PLUS 고배당주,25330,3,0,0.0,25432.0,-6.7497,0,0,23861
