itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,105690,5,-4290,-3.9,105848.0,-10.4491,13361167,1431305,248741
360750,4,TIGER 미국S&P500,26205,5,-90,-0.34,26235.0,-4.9945,30805203,809753,202185
133690,4,TIGER 미국나스닥100,178005,5,-1710,-0.95,178898.0,-7.824,3749512,670767,112001
102110,1,TIGER 200,105935,5,-4290,-3.89,106083.0,-10.3359,8418528,903532,101698
379800,4,KODEX 미국S&P500,23820,5,-90,-0.38,23847.0,-4.9677,24777311,591520,99460
396500,2,TIGER 반도체TOP10,34670,5,-1800,-4.94,34699.0,-24.641,9930826,350933,93696
379810,4,KODEX 미국나스닥100,26605,5,-270,-1.0,26746.0,-7.779,26908498,719528,91362
488770,7,KODEX 머니마켓액티브,105320,2,15,0.01,105320.0,0.862,542553,57140,82192
278530,1,KODEX 200TR,38290,5,-1535,-3.85,38321.0,-10.4151,570781,22214,75814
459580,6,KODEX CD금리액티브(합성),1075530,2,80,0.01,1075705.0,0.7097,456857,491364,66117
498400,2,KODEX 200타겟위클리커버드콜,20037,5,-738,-3.55,20062.0,-10.7464,5471849,111122,57005
122630,3,KODEX 레버리지,103410,5,-8830,-7.87,103696.0,-34.2319,14883275,1581098,56979
381180,4,TIGER 미국필라델피아반도체나스닥,41470,5,-1390,-3.24,42156.0,-8.1411,2319552,97255,55943
0167A0,2,SOL AI반도체TOP2플러스,16975,5,-610,-3.47,16986.0,-9.936,11392964,196526,55228
091160,2,KODEX 반도체,122105,5,-4960,-3.9,122099.0,-17.9194,1283092,159586,54276
229200,1,KODEX 코스닥150,14015,2,205,1.48,14058.0,-25.7328,26167746,367829,48863
148020,1,RISE 200,106520,5,-4245,-3.83,106653.0,-10.4681,941567,101417,44312
458730,4,TIGER 미국배당다우존스,15355,2,65,0.43,15325.0,0.4766,2037497,31322,43301
310970,1,TIGER MSCI Korea TR,47365,5,-2265,-4.56,47331.0,-9.2605,11332,544,42960
411060,5,ACE KRX금현물,28890,2,440,1.55,28805.0,-5.7011,1939434,56021,42584
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13290,5,-425,-3.1,13300.0,0.0641,7118706,95635,40920
360200,4,ACE 미국S&P500,26485,5,-100,-0.38,26522.0,-5.011,508901,13521,39330
395160,2,KODEX AI반도체TOP2플러스,38365,5,-1920,-4.77,38369.0,-3.2309,3565300,138999,39247
381170,4,TIGER 미국테크TOP10 INDXX,30180,5,-245,-0.81,30248.0,-12.0919,278512,8433,37212
423160,6,KODEX KOFR금리액티브(합성),110855,2,5,0.0,110847.0,0.693,63533,7043,35834
357870,6,TIGER CD금리투자KIS(합성),57945,3,0,0.0,57948.0,0.7301,129213,7487,35512
395270,2,HANARO Fn K-반도체,54525,5,-2590,-4.53,54490.0,-5.2191,700130,38847,34569
367380,4,ACE 미국나스닥100,30605,5,-285,-0.92,30752.0,-7.8062,900995,27696,34033
0043B0,6,TIGER 머니마켓액티브,103445,2,15,0.01,103443.0,0.8728,77904,8058,33871
233740,3,KODEX 코스닥150레버리지,6940,2,195,2.89,6980.0,-52.7662,79524767,555003,33749
273130,6,KODEX 종합채권(AA-이상)액티브,109575,2,180,0.16,109474.0,-1.1655,6748,738,33459
102780,2,KODEX 삼성그룹,25375,5,-1085,-4.1,25378.0,-4.3384,421281,10789,32810
455890,6,RISE 머니마켓액티브,55432,2,2,0.0,55436.0,0.8001,89714,4972,30266
487240,2,KODEX AI전력핵심설비,33430,2,80,0.24,33487.0,-38.5253,1827472,61049,29318
139260,2,TIGER 200 IT,132845,5,-3855,-2.82,132924.0,-9.9474,155218,20939,26888
481050,6,KODEX CD1년금리플러스액티브(합성),1023665,2,95,0.01,1023668.0,0.7552,33244,34030,25670
449170,6,TIGER KOFR금리액티브(합성),111670,2,10,0.01,111672.0,0.658,46168,5155,24368
426030,4,TIME 미국나스닥100액티브,44555,5,-1265,-2.76,45432.0,-14.058,506527,22787,23971
472150,2,TIGER 배당커버드콜액티브,20225,5,-895,-4.24,20212.0,-8.3412,5524069,113129,23665
161510,2,PLUS 고배당주,24742,2,42,0.17,24758.0,-7.1507,390341,9629,23522
0193T0,2,KODEX SK하이닉스단일종목레버리지,9955,5,-675,-6.35,9970.0,,25602086,269688,23399
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10495,5,-115,-1.08,10542.0,-7.99,1419485,14962,23157
278540,1,KODEX MSCI Korea TR,37690,5,-1815,-4.59,37680.0,-8.7223,8051,308,23104
456600,4,TIME 글로벌AI인공지능액티브,56275,5,-1920,-3.3,57177.0,-6.9848,118025,6719,20765
284430,6,KODEX 200미국채혼합50,20670,5,-460,-2.18,20676.0,-8.1151,856389,17878,20190
292150,2,TIGER 코리아TOP10,37270,5,-1345,-3.48,37264.0,-9.8825,321573,12188,20107
385540,6,RISE 종합채권(A-이상)액티브,102625,2,115,0.11,102616.0,-0.9757,1255,128,19169
214980,6,KODEX 단기채권PLUS,114560,2,5,0.0,114573.0,0.6437,18745,2147,18399
105190,1,ACE 200,105975,5,-4210,-3.82,106094.0,-10.6646,186517,19997,17698
294400,1,KIWOOM 200TR,138770,5,-5525,-3.83,138903.0,-10.4954,52610,7409,17693
442580,4,PLUS 글로벌HBM반도체,98585,5,-5015,-4.84,99946.0,0.3924,335534,33743,16868
305720,2,KODEX 2차전지산업,14500,2,795,5.8,14527.0,-27.5443,2784790,40283,16762
441640,4,KODEX 미국배당커버드콜액티브,12700,5,-40,-0.31,12708.0,-1.6163,641247,8164,16745
477080,6,RISE CD금리액티브(합성),107390,2,10,0.01,107387.0,0.7175,6651,714,16659
329200,2,TIGER 리츠부동산인프라,4105,3,0,0.0,4095.0,0.3904,1172142,4803,15451
368590,4,RISE 미국나스닥100,29695,5,-285,-0.95,29835.0,-7.7133,156576,4671,15263
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14045,5,-450,-3.1,14040.0,0.1827,4532097,64341,15253
446770,4,ACE 글로벌반도체TOP4 Plus,75695,5,-1975,-2.54,76475.0,-7.9855,54216,4156,15253
453850,6,ACE 미국30년국채액티브(H),7150,3,0,0.0,7128.0,-0.9264,602639,4307,15022
0193W0,2,KODEX 삼성전자단일종목레버리지,11550,5,-2545,-18.06,11535.0,,12289010,148501,14923
152100,1,PLUS 200,107345,5,-4300,-3.85,107486.0,-10.6077,281952,30607,14760
379780,4,RISE 미국S&P500,22910,5,-90,-0.39,22935.0,-4.843,128137,2944,14685
475630,7,TIGER CD1년금리액티브(합성),1075185,2,80,0.01,1075182.0,0.7643,55730,59919,14491
466920,2,SOL 조선TOP3플러스,27085,5,-60,-0.22,27125.0,-26.8625,586612,15965,14396
487230,4,KODEX 미국AI전력핵심인프라,19065,5,-500,-2.56,19333.0,-23.8436,730287,14069,14375
0195S0,2,TIGER SK하이닉스단일종목레버리지,8435,5,-570,-6.33,8445.0,,11465298,103014,14327
436140,6,SOL 종합채권(AA-이상)액티브,105800,5,-40,-0.04,105841.0,-0.9268,1322,139,13586
232080,1,TIGER 코스닥150,14295,2,215,1.53,14335.0,-25.6011,4638182,66618,13343
091230,2,TIGER 반도체,128875,5,-5125,-3.82,128970.0,-16.8504,97021,12704,13119
157450,6,TIGER 단기통안채,112480,2,10,0.01,112478.0,0.6217,8080,908,12909
0072R0,5,TIGER KRX금현물,13775,2,205,1.51,13766.0,-5.9273,1727873,23795,12749
226490,1,KODEX 코스피,68700,5,-2190,-3.09,68717.0,-11.2543,131296,9132,12675
448330,1,KODEX 삼성전자채권혼합,17305,5,-440,-2.48,17284.0,1.3513,752601,13092,12650
390390,4,KODEX 미국반도체,51915,5,-1415,-2.65,52570.0,-8.1742,529240,27700,12382
438080,7,ACE 미국S&P500미국채혼합50액티브,14025,5,-60,-0.43,14017.0,-6.1,345957,4863,12244
0183J0,4,TIGER 미국우주테크,7985,5,-110,-1.36,8124.0,-42.3228,1406149,11364,11686
469150,2,ACE AI반도체TOP3+,55580,5,-2195,-3.8,55566.0,-21.1909,240259,13549,10810
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,102050,3,0,0.0,102059.0,0.7055,0,0,10795
445290,2,KODEX 로봇액티브,30740,5,-530,-1.69,30767.0,-23.2437,201702,6255,10713
494890,1,KODEX 200액티브,30485,5,-1200,-3.79,30526.0,-10.6738,111648,3466,10609
497570,4,TIGER 미국필라델피아AI반도체나스닥,20990,5,-525,-2.44,21248.0,-6.1619,427132,9064,10600
446720,4,SOL 미국배당다우존스,14070,2,45,0.32,14046.0,0.557,283039,3986,10567
465580,4,ACE 미국빅테크TOP7 Plus,23790,5,-190,-0.79,23864.0,-7.7515,309102,7394,10325
479520,6,RISE KOFR금리액티브(합성),106290,2,5,0.0,106299.0,0.6725,1433,152,10318
449450,2,PLUS K방산,52630,2,310,0.59,52697.0,-24.2069,171153,9036,10258
356540,6,ACE 종합채권(AA-이상)액티브,100955,2,125,0.12,100944.0,-0.9286,249,25,10189
449180,4,KODEX 미국S&P500(H),17100,2,25,0.15,17128.0,2.6763,363806,6232,10140
469830,6,SOL 초단기채권액티브,54330,2,5,0.01,54334.0,0.8259,107597,5846,10086
451540,6,TIGER 종합채권(AA-이상)액티브,52650,2,60,0.11,52654.0,-1.0909,5157,271,9981
295040,1,SOL 200TR,39650,5,-1585,-3.84,39675.0,-10.4755,126372,5074,9754
402970,4,ACE 미국배당다우존스,15585,2,35,0.23,15573.0,0.6353,376030,5867,9741
494300,4,KODEX 미국나스닥100데일리커버드콜OTM,9070,5,-95,-1.04,9104.0,-11.0529,1362859,12413,9687
479080,6,1Q 머니마켓액티브,53725,2,5,0.01,53721.0,0.8352,22782,1223,9665
455850,2,SOL AI반도체소부장,22820,2,70,0.31,22832.0,-27.2815,965737,22223,9653
315930,2,KODEX Top5PlusTR,79700,5,-2260,-2.76,79648.0,-10.1218,19933,1606,9644
237350,1,KODEX 코스피100,84500,5,-3295,-3.75,84572.0,-10.4651,158944,13622,9591
494310,2,KODEX 반도체레버리지,71465,5,-5535,-7.19,71894.0,-49.133,2390386,176982,9505
495050,1,RISE 코리아밸류업,31695,5,-730,-2.25,31704.0,-11.5646,73270,2345,9429
0117V0,2,TIGER 코리아AI전력기기TOP3플러스,17485,2,85,0.49,17512.0,-36.4835,1334301,23279,9293
438100,7,ACE 미국나스닥100미국채혼합50액티브,15100,5,-120,-0.79,15109.0,-7.3364,353635,5359,9241
0117L0,6,KODEX 26-12 금융채(AA-이상)액티브,10152,2,2,0.02,10149.0,0.6445,934,9,9221
305540,2,TIGER 2차전지테마,18350,2,990,5.7,18360.0,-26.4407,373798,6824,9065
0195R0,2,TIGER 삼성전자단일종목레버리지,10495,5,-2350,-18.3,10501.0,,9073655,99091,8944
487340,6,ACE 머니마켓액티브,105770,2,5,0.0,105773.0,0.8486,8361,884,8656
144600,5,KODEX 은선물(H),11170,5,-50,-0.45,11181.0,-9.2234,763193,8571,8243
475720,3,RISE 200위클리커버드콜,12620,5,-280,-2.17,12601.0,-10.4082,993057,12683,8165
153130,6,KODEX 단기채권,113220,2,5,0.0,113233.0,0.6157,107553,12176,8129
498410,2,KODEX 금융고배당TOP10타겟위클리커버드콜,11450,5,-50,-0.43,11442.0,-0.7568,1124335,12800,7912
0177R0,2,TIGER 반도체TOP10커버드콜액티브,10865,5,-455,-4.02,10864.0,-14.4623,1621023,17930,7910
