itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,108580,2,2300,2.16,108811.0,-25.0334,4564259,497070,251526
360750,4,TIGER 미국S&P500,26195,2,140,0.54,26217.0,-7.5935,6069050,158863,208473
133690,4,TIGER 미국나스닥100,179945,2,1685,0.95,180417.0,-11.6998,874321,157269,117738
379800,4,KODEX 미국S&P500,23815,2,125,0.53,23832.0,-7.5776,3006291,71539,103500
102110,1,TIGER 200,108840,2,2320,2.18,109013.0,-24.8132,3094809,337821,100459
396500,2,TIGER 반도체TOP10,36455,2,890,2.5,36556.0,-33.0479,2370152,86790,96824
379810,4,KODEX 미국나스닥100,26905,2,250,0.94,26976.0,-11.691,5571384,149814,93656
488770,7,KODEX 머니마켓액티브,105570,2,25,0.02,105564.0,0.8552,195116,20598,90033
278530,1,KODEX 200TR,39330,2,815,2.12,39411.0,-24.9294,85103,3356,76458
459580,6,KODEX CD금리액티브(합성),1075230,2,90,0.01,1075501.0,0.7491,278330,299269,68487
498400,2,KODEX 200타겟위클리커버드콜,20215,2,365,1.84,20268.0,-24.3384,1923573,38997,59715
122630,3,KODEX 레버리지,107870,2,4380,4.23,108246.0,-52.8273,5107784,553880,59544
091160,2,KODEX 반도체,130020,2,2365,1.85,130361.0,-27.4503,498249,65101,56624
381180,4,TIGER 미국필라델피아반도체나스닥,41570,2,820,2.01,41781.0,-24.2715,412515,17179,56473
0167A0,2,SOL AI반도체TOP2플러스,17495,2,445,2.61,17558.0,-34.9734,2826530,49667,54751
229200,1,KODEX 코스닥150,13880,2,80,0.58,13909.0,-24.2383,4613545,64175,46422
310970,1,TIGER MSCI Korea TR,48505,2,1100,2.32,48620.0,-25.3994,2185,106,45061
148020,1,RISE 200,109420,2,2235,2.09,109579.0,-25.0167,335796,36848,44370
458730,4,TIGER 미국배당다우존스,14810,5,-25,-0.17,14806.0,-4.0438,560606,8296,43356
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13610,2,220,1.64,13648.0,-12.5855,1522991,20745,41306
411060,5,ACE KRX금현물,27140,2,315,1.17,27121.0,-7.9602,178396,4830,40601
360200,4,ACE 미국S&P500,26485,2,135,0.51,26504.0,-7.564,223353,5910,39939
395160,2,KODEX AI반도체TOP2플러스,39720,2,1235,3.21,39840.0,-31.3871,1036011,41266,39839
381170,4,TIGER 미국테크TOP10 INDXX,31415,2,430,1.39,31463.0,-6.4604,317480,9963,38798
423160,6,KODEX KOFR금리액티브(합성),110840,2,30,0.03,110805.0,0.7021,35925,3981,36342
395270,2,HANARO Fn K-반도체,56610,2,1625,2.96,56810.0,-30.4472,300305,17058,35523
273130,6,KODEX 종합채권(AA-이상)액티브,109885,2,245,0.22,109769.0,-1.1228,1066,117,35181
367380,4,ACE 미국나스닥100,30940,2,300,0.98,31014.0,-11.7352,119155,3684,35024
357870,6,TIGER CD금리투자KIS(합성),58085,2,5,0.01,58082.0,0.7895,38874,2257,33797
233740,3,KODEX 코스닥150레버리지,6735,2,75,1.13,6753.0,-49.7738,16522785,111942,33662
