itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,104230,5,-3655,-3.39,104412.0,-23.546,17795100,1860483,243169
360750,4,TIGER 미국S&P500,25895,5,-225,-0.86,25890.0,-7.6896,21092539,546778,202318
133690,4,TIGER 미국나스닥100,175947,5,-2838,-1.59,176126.0,-11.8756,2664065,469546,113028
379800,4,KODEX 미국S&P500,23535,5,-205,-0.86,23534.0,-7.687,20346247,479311,99953
102110,1,TIGER 200,104465,5,-3705,-3.43,104636.0,-23.4435,11185591,1172415,99033
396500,2,TIGER 반도체TOP10,34100,5,-1065,-3.03,34155.0,-33.0255,6714157,229491,91627
379810,4,KODEX 미국나스닥100,26310,5,-415,-1.55,26333.0,-11.9246,16061860,423112,91230
488770,7,KODEX 머니마켓액티브,105397,2,7,0.01,105401.0,0.8516,459057,48383,80534
278530,1,KODEX 200TR,37755,5,-1320,-3.38,37804.0,-23.4574,635673,24074,74075
459580,6,KODEX CD금리액티브(합성),1073570,2,90,0.01,1073767.0,0.7125,519830,558072,65238
498400,2,KODEX 200타겟위클리커버드콜,19815,5,-680,-3.32,19823.0,-23.0191,8438712,167723,55621
122630,3,KODEX 레버리지,100320,5,-7405,-6.87,100490.0,-52.2284,14122029,1426151,55126
0167A0,2,SOL AI반도체TOP2플러스,17005,5,-450,-2.58,17033.0,-31.7765,9105193,154688,54510
381180,4,TIGER 미국필라델피아반도체나스닥,40005,5,-1235,-2.99,40192.0,-19.3957,1206456,48336,54447
091160,2,KODEX 반도체,122255,5,-2465,-1.98,122438.0,-24.5995,819691,99878,53425
229200,1,KODEX 코스닥150,13800,5,-150,-1.08,13840.0,-24.226,29597263,407817,48279
458730,4,TIGER 미국배당다우존스,15065,5,-35,-0.23,15046.0,-1.5711,1360456,20519,43071
148020,1,RISE 200,105025,5,-3675,-3.38,105201.0,-23.5724,773604,81567,42903
310970,1,TIGER MSCI Korea TR,46525,5,-1620,-3.36,46556.0,-23.8393,14196,663,42152
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13130,5,-230,-1.72,13140.0,-11.3373,3869347,50845,40454
411060,5,ACE KRX금현물,26670,5,-765,-2.79,26658.0,-8.0135,899250,23953,39712
360200,4,ACE 미국S&P500,26170,5,-275,-1.04,26174.0,-7.5381,715985,18767,39150
395160,2,KODEX AI반도체TOP2플러스,37940,5,-1380,-3.51,37976.0,-27.1042,2301355,87570,38737
381170,4,TIGER 미국테크TOP10 INDXX,30315,5,-255,-0.83,30319.0,-13.2643,286821,8716,37454
357870,6,TIGER CD금리투자KIS(합성),57992,2,2,0.0,57991.0,0.747,174999,10148,35537
423160,6,KODEX KOFR금리액티브(합성),110672,2,7,0.01,110665.0,0.6839,45712,5059,35507
395270,2,HANARO Fn K-반도체,53895,5,-1905,-3.41,53962.0,-26.3318,832909,45043,34035
367380,4,ACE 미국나스닥100,30250,5,-480,-1.56,30275.0,-11.9445,418489,12674,33880
102780,2,KODEX 삼성그룹,25895,5,-775,-2.91,25945.0,-20.8253,849644,22001,33482
273130,6,KODEX 종합채권(AA-이상)액티브,109610,5,-140,-0.13,109644.0,-0.7641,17945,1966,33241
233740,3,KODEX 코스닥150레버리지,6710,5,-145,-2.12,6736.0,-51.2447,76137372,507795,32980
0043B0,6,TIGER 머니마켓액티브,103525,2,15,0.01,103528.0,0.8771,108346,11216,32963
487240,2,KODEX AI전력핵심설비,34660,5,-1645,-4.53,34670.0,-27.6226,2098234,73436,30258
455890,6,RISE 머니마켓액티브,55472,2,2,0.0,55478.0,0.8087,91301,5064,27713
139260,2,TIGER 200 IT,131955,5,-4850,-3.55,132115.0,-29.3418,129149,17097,26127
472150,2,TIGER 배당커버드콜액티브,19530,5,-655,-3.24,19539.0,-21.5573,3148078,61627,25416
481050,6,KODEX CD1년금리플러스액티브(합성),1021735,2,95,0.01,1021657.0,0.7656,32162,32860,25060
161510,2,PLUS 고배당주,25210,5,-400,-1.56,25221.0,-3.836,479934,12149,24134
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10245,5,-160,-1.54,10255.0,-11.9379,1798346,18439,24076
449170,6,TIGER KOFR금리액티브(합성),111750,2,5,0.0,111753.0,0.6621,58332,6518,24065
426030,4,TIME 미국나스닥100액티브,43450,5,-1325,-2.96,43509.0,-22.9545,440115,19118,23619
278540,1,KODEX MSCI Korea TR,37010,5,-1360,-3.54,37062.0,-23.7177,18743,697,22687
0193T0,2,KODEX SK하이닉스단일종목레버리지,9320,5,-805,-7.95,9313.0,-67.4438,19520541,182694,21573
456600,4,TIME 글로벌AI인공지능액티브,55985,5,-1450,-2.52,56026.0,-18.3525,142660,7985,20457
284430,6,KODEX 200미국채혼합50,20385,5,-375,-1.81,20379.0,-14.9001,338983,6930,19896
292150,2,TIGER 코리아TOP10,36465,5,-1465,-3.86,36510.0,-22.5652,269063,9876,19527
385540,6,RISE 종합채권(A-이상)액티브,102670,5,-100,-0.1,102690.0,-0.8012,291,29,19502
214980,6,KODEX 단기채권PLUS,114620,5,-5,0.0,114639.0,0.6964,15435,1769,18244
294400,1,KIWOOM 200TR,136840,5,-4840,-3.42,137034.0,-23.6309,59650,8184,17447
305720,2,KODEX 2차전지산업,14635,5,-650,-4.25,14648.0,-22.6076,3490462,51787,17035
441640,4,KODEX 미국배당커버드콜액티브,12550,5,-75,-0.59,12553.0,-4.1329,809230,10170,16811
105190,1,ACE 200,104495,5,-3665,-3.39,104649.0,-23.8269,165791,17377,16510
442580,4,PLUS 글로벌HBM반도체,95765,5,-3220,-3.25,95845.0,-21.0458,293684,28097,16462
477080,6,RISE CD금리액티브(합성),107465,2,10,0.01,107468.0,0.7311,5284,567,16241
368590,4,RISE 미국나스닥100,29350,5,-470,-1.58,29370.0,-11.8369,230522,6774,15497
329200,2,TIGER 리츠부동산인프라,4060,5,-5,-0.12,4058.0,4.1873,3070472,12492,15491
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,13855,5,-235,-1.67,13863.0,-11.2863,3822844,53006,15060
453850,6,ACE 미국30년국채액티브(H),7110,5,-10,-0.14,7127.0,-2.9973,446559,3176,15002
446770,4,ACE 글로벌반도체TOP4 Plus,74080,5,-1860,-2.45,74163.0,-17.9083,36464,2705,14927
379780,4,RISE 미국S&P500,22635,5,-200,-0.88,22631.0,-7.6966,204551,4636,14894
