itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,107685,2,70,0.07,107898.0,-20.0152,19138375,2054710,250152
360750,4,TIGER 미국S&P500,26095,5,-35,-0.13,26091.0,-7.4421,23188783,605822,203671
133690,4,TIGER 미국나스닥100,178470,5,-70,-0.04,178582.0,-11.4625,2956694,528081,114667
102110,1,TIGER 200,107940,2,65,0.06,108159.0,-19.9526,10605595,1141480,102435
379800,4,KODEX 미국S&P500,23720,5,-35,-0.15,23717.0,-7.4318,18284523,434216,100644
396500,2,TIGER 반도체TOP10,35105,2,100,0.29,35160.0,-30.6145,5457210,190468,94590
379810,4,KODEX 미국나스닥100,26685,5,-10,-0.04,26694.0,-11.4854,17555734,468564,92757
488770,7,KODEX 머니마켓액티브,105387,2,7,0.01,105391.0,0.8517,429024,45214,82444
278530,1,KODEX 200TR,39000,2,60,0.15,39066.0,-19.7362,489686,19042,76460
459580,6,KODEX CD금리액티브(합성),1073475,2,85,0.01,1073679.0,0.72,404513,434235,65215
122630,3,KODEX 레버리지,107250,2,170,0.16,107535.0,-47.6126,12923341,1377525,58130
498400,2,KODEX 200타겟위클리커버드콜,20450,2,60,0.29,20460.0,-19.7926,3935464,80231,57403
381180,4,TIGER 미국필라델피아반도체나스닥,41125,5,-20,-0.05,41115.0,-18.9564,1303686,53573,55868
0167A0,2,SOL AI반도체TOP2플러스,17390,5,-40,-0.23,17420.0,-30.8334,9254365,160431,55796
091160,2,KODEX 반도체,124580,5,-100,-0.08,124724.0,-22.5494,1111359,137965,54815
229200,1,KODEX 코스닥150,13932,5,-438,-3.05,13984.0,-23.2782,29500755,413303,48616
148020,1,RISE 200,108520,2,160,0.15,108716.0,-20.405,1145518,123847,44276
310970,1,TIGER MSCI Korea TR,48120,2,10,0.02,48126.0,-19.79,5348,256,43645
458730,4,TIGER 미국배당다우존스,15105,2,10,0.07,15092.0,-2.1736,1515690,22932,43004
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13360,2,65,0.49,13375.0,-8.8407,3851836,51320,41162
411060,5,ACE KRX금현물,27390,5,-35,-0.13,27345.0,-8.5986,683451,18781,40729
395160,2,KODEX AI반도체TOP2플러스,39185,2,160,0.41,39251.0,-27.4224,2618822,102086,40047
360200,4,ACE 미국S&P500,26380,5,-30,-0.11,26377.0,-7.483,1057207,27907,39464
381170,4,TIGER 미국테크TOP10 INDXX,30510,5,-140,-0.46,30538.0,-12.591,258623,7893,37680
423160,6,KODEX KOFR금리액티브(합성),110665,2,5,0.0,110656.0,0.6885,41272,4567,35615
357870,6,TIGER CD금리투자KIS(합성),57987,2,7,0.01,57986.0,0.7384,135329,7847,35534
395270,2,HANARO Fn K-반도체,55595,2,195,0.35,55678.0,-26.739,848079,46925,35136
102780,2,KODEX 삼성그룹,26665,5,-5,-0.02,26690.0,-18.5649,412487,10973,34451
367380,4,ACE 미국나스닥100,30680,3,0,0.0,30690.0,-11.5054,378321,11609,34362
233740,3,KODEX 코스닥150레버리지,6842,5,-418,-5.76,6866.0,-49.8446,56283446,390514,33348
273130,6,KODEX 종합채권(AA-이상)액티브,109675,5,-440,-0.4,109752.0,-0.9936,5768,632,33329
0043B0,6,TIGER 머니마켓액티브,103512,2,7,0.01,103519.0,0.882,76901,7960,32959
487240,2,KODEX AI전력핵심설비,36060,5,-740,-2.01,36113.0,-22.0525,2201124,78952,31480
455890,6,RISE 머니마켓액티브,55467,2,2,0.0,55473.0,0.8087,150156,8328,31166
139260,2,TIGER 200 IT,136580,3,0,0.0,136727.0,-27.2322,174983,23795,27234
472150,2,TIGER 배당커버드콜액티브,20150,2,85,0.42,20191.0,-18.375,2032601,40790,26467
481050,6,KODEX CD1년금리플러스액티브(합성),1021635,2,80,0.01,1021629.0,0.7725,26871,27452,25211
161510,2,PLUS 고배당주,25515,2,185,0.73,25555.0,-3.2357,424703,10827,24533
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10385,5,-5,-0.05,10393.0,-11.5965,1400846,14548,24301
426030,4,TIME 미국나스닥100액티브,44615,2,165,0.37,44616.0,-22.6957,453216,20202,24297
449170,6,TIGER KOFR금리액티브(합성),111740,2,5,0.0,111745.0,0.6621,35854,4006,24063
278540,1,KODEX MSCI Korea TR,38310,5,-65,-0.17,38311.0,-19.7428,9492,361,23484
0193T0,2,KODEX SK하이닉스단일종목레버리지,10085,2,275,2.8,10113.0,-67.1852,16976456,169094,23281
456600,4,TIME 글로벌AI인공지능액티브,57335,2,285,0.5,57387.0,-17.5995,66934,3830,21008
284430,6,KODEX 200미국채혼합50,20735,5,-35,-0.17,20747.0,-13.4103,418249,8663,20237
292150,2,TIGER 코리아TOP10,37720,2,210,0.56,37763.0,-20.5514,171532,6450,20218
385540,6,RISE 종합채권(A-이상)액티브,102680,5,-525,-0.51,102744.0,-0.9217,245,25,19496
214980,6,KODEX 단기채권PLUS,114622,2,2,0.0,114634.0,0.6788,25735,2949,18244
294400,1,KIWOOM 200TR,141360,2,35,0.02,141607.0,-19.8997,141060,19891,18023
305720,2,KODEX 2차전지산업,15360,5,-145,-0.94,15394.0,-23.5643,4338724,67817,17925
105190,1,ACE 200,107965,2,105,0.1,108145.0,-20.4034,123489,13294,17058
442580,4,PLUS 글로벌HBM반도체,98735,2,1285,1.32,99131.0,-18.2981,278161,27382,17052
441640,4,KODEX 미국배당커버드콜액티브,12625,2,25,0.2,12620.0,-3.787,844700,10666,16873
477080,6,RISE CD금리액티브(합성),107460,2,10,0.01,107457.0,0.7217,5522,593,16240
329200,2,TIGER 리츠부동산인프라,4072,5,-23,-0.56,4069.0,2.0159,1575252,6407,15516
368590,4,RISE 미국나스닥100,29770,5,-5,-0.02,29783.0,-11.4077,127319,3790,15451
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14100,2,50,0.36,14119.0,-8.7049,2870279,40339,15270
446770,4,ACE 글로벌반도체TOP4 Plus,75730,2,170,0.22,75697.0,-18.2132,38579,2920,15260
