itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,103250,3,0,0.0,103467.0,-18.341,0,0,243102
360750,4,TIGER 미국S&P500,27135,3,0,0.0,27140.0,1.1176,0,0,206633
133690,4,TIGER 미국나스닥100,185440,3,0,0.0,185193.0,-2.3828,0,0,115473
379800,4,KODEX 미국S&P500,24685,3,0,0.0,24671.0,1.1093,0,0,101517
102110,1,TIGER 200,103460,3,0,0.0,103666.0,-18.2359,0,0,99477
379810,4,KODEX 미국나스닥100,27725,3,0,0.0,27687.0,-2.3166,0,0,92782
396500,2,TIGER 반도체TOP10,33640,3,0,0.0,33572.0,-35.6276,0,0,89482
488770,7,KODEX 머니마켓액티브,105205,3,0,0.0,105208.0,0.8387,0,0,80383
278530,1,KODEX 200TR,37395,3,0,0.0,37473.0,-18.4925,0,0,74659
459580,6,KODEX CD금리액티브(합성),1074525,3,0,0.0,1074654.0,0.7167,0,0,66308
381180,4,TIGER 미국필라델피아반도체나스닥,45020,3,0,0.0,44674.0,-2.1185,0,0,60619
498400,2,KODEX 200타겟위클리커버드콜,19620,3,0,0.0,19857.0,-18.4733,0,0,57212
122630,3,KODEX 레버리지,100300,3,0,0.0,100920.0,-45.7757,0,0,56619
0167A0,2,SOL AI반도체TOP2플러스,16515,3,0,0.0,16527.0,-13.1768,0,0,53327
229200,1,KODEX 코스닥150,14705,3,0,0.0,14726.0,-26.3211,0,0,53063
091160,2,KODEX 반도체,118955,3,0,0.0,119068.0,-25.4271,0,0,52935
148020,1,RISE 200,104025,3,0,0.0,104231.0,-18.4917,0,0,44263
458730,4,TIGER 미국배당다우존스,15345,3,0,0.0,15377.0,4.5996,0,0,42782
310970,1,TIGER MSCI Korea TR,46240,3,0,0.0,46200.0,-18.0482,0,0,41940
411060,5,ACE KRX금현물,28025,3,0,0.0,27982.0,-8.7539,0,0,41169
360200,4,ACE 미국S&P500,27445,3,0,0.0,27437.0,1.0681,0,0,40399
233740,3,KODEX 코스닥150레버리지,7680,3,0,0.0,7691.0,-54.1692,0,0,39974
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,12850,3,0,0.0,12865.0,-6.8039,0,0,39501
381170,4,TIGER 미국테크TOP10 INDXX,31640,3,0,0.0,31604.0,-4.9078,0,0,38965
395160,2,KODEX AI반도체TOP2플러스,37155,3,0,0.0,37148.0,-12.0171,0,0,37675
423160,6,KODEX KOFR금리액티브(합성),110755,3,0,0.0,110746.0,0.6658,0,0,36387
357870,6,TIGER CD금리투자KIS(합성),57890,3,0,0.0,57890.0,0.7221,0,0,35519
367380,4,ACE 미국나스닥100,31885,3,0,0.0,31835.0,-2.3586,0,0,35169
273130,6,KODEX 종합채권(AA-이상)액티브,109475,3,0,0.0,109591.0,-2.2629,0,0,33616
395270,2,HANARO Fn K-반도체,52690,3,0,0.0,52705.0,-11.325,0,0,33484
102780,2,KODEX 삼성그룹,25595,3,0,0.0,25556.0,-7.3066,0,0,32941
487240,2,KODEX AI전력핵심설비,36810,3,0,0.0,36849.0,-43.5587,0,0,32282
455890,6,RISE 머니마켓액티브,55375,3,0,0.0,55376.0,0.7918,0,0,29819
0043B0,6,TIGER 머니마켓액티브,103315,3,0,0.0,103315.0,0.8493,0,0,29373
139260,2,TIGER 200 IT,128800,3,0,0.0,128824.0,-15.573,0,0,25940
481050,6,KODEX CD1년금리플러스액티브(합성),1022565,3,0,0.0,1022585.0,0.7498,0,0,25643
426030,4,TIME 미국나스닥100액티브,46860,3,0,0.0,46378.0,-11.4308,0,0,24911
449170,6,TIGER KOFR금리액티브(합성),111575,3,0,0.0,111572.0,0.645,0,0,24357
161510,2,PLUS 고배당주,24945,3,0,0.0,24907.0,-8.7958,0,0,23693
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10935,3,0,0.0,10913.0,-2.5931,0,0,23581
472150,2,TIGER 배당커버드콜액티브,19685,3,0,0.0,19730.0,-17.4632,0,0,22579
278540,1,KODEX MSCI Korea TR,36830,3,0,0.0,36780.0,-18.1407,0,0,22503
456600,4,TIME 글로벌AI인공지능액티브,58785,3,0,0.0,58545.0,-6.2692,0,0,21762
0193T0,2,KODEX SK하이닉스단일종목레버리지,8225,3,0,0.0,8268.0,,0,0,21270
284430,6,KODEX 200미국채혼합50,20665,3,0,0.0,20715.0,-10.8675,0,0,20252
292150,2,TIGER 코리아TOP10,36265,3,0,0.0,36304.0,-18.0363,0,0,19583
385540,6,RISE 종합채권(A-이상)액티브,102565,3,0,0.0,102546.0,-2.2834,0,0,19084
214980,6,KODEX 단기채권PLUS,114460,3,0,0.0,114765.0,0.5996,0,0,18390
105190,1,ACE 200,103555,3,0,0.0,103678.0,-18.5913,0,0,18226
294400,1,KIWOOM 200TR,135540,3,0,0.0,135826.0,-18.3922,0,0,17485
441640,4,KODEX 미국배당커버드콜액티브,13020,3,0,0.0,13073.0,3.5468,0,0,17095
442580,4,PLUS 글로벌HBM반도체,95780,3,0,0.0,95147.0,-9.6396,0,0,16790
477080,6,RISE CD금리액티브(합성),107285,3,0,0.0,107285.0,0.704,0,0,16714
0193W0,2,KODEX 삼성전자단일종목레버리지,11830,3,0,0.0,11873.0,,0,0,16559
305720,2,KODEX 2차전지산업,14300,3,0,0.0,14345.0,-35.4281,0,0,16531
446770,4,ACE 글로벌반도체TOP4 Plus,77945,3,0,0.0,77669.0,-7.5541,0,0,15745
487230,4,KODEX 미국AI전력핵심인프라,21000,3,0,0.0,20840.0,-21.7873,0,0,15708
466920,2,SOL 조선TOP3플러스,29285,3,0,0.0,29304.0,-29.327,0,0,15667
368590,4,RISE 미국나스닥100,30930,3,0,0.0,30882.0,-2.3071,0,0,15651
379780,4,RISE 미국S&P500,23720,3,0,0.0,23724.0,1.181,0,0,15584
329200,2,TIGER 리츠부동산인프라,4120,3,0,0.0,4101.0,-4.5751,0,0,15440
453850,6,ACE 미국30년국채액티브(H),7160,3,0,0.0,7152.0,-3.4579,0,0,15015
152100,1,PLUS 200,104740,3,0,0.0,105021.0,-18.3348,0,0,14716
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,13585,3,0,0.0,13617.0,-7.0504,0,0,14617
475630,7,TIGER CD1년금리액티브(합성),1074065,3,0,0.0,1074061.0,0.7571,0,0,14525
232080,1,TIGER 코스닥150,14960,3,0,0.0,15016.0,-26.3686,0,0,13961
390390,4,KODEX 미국반도체,55595,3,0,0.0,55290.0,-3.2209,0,0,13204
436140,6,SOL 종합채권(AA-이상)액티브,105845,3,0,0.0,105874.0,-2.0434,0,0,13022
091230,2,TIGER 반도체,126235,3,0,0.0,126522.0,-24.673,0,0,12952
157450,6,TIGER 단기통안채,112375,3,0,0.0,112385.0,0.6403,0,0,12941
0183J0,4,TIGER 미국우주테크,8645,3,0,0.0,8617.0,-27.8355,0,0,12643
448330,1,KODEX 삼성전자채권혼합,17175,3,0,0.0,17258.0,-2.0016,0,0,12589
438080,7,ACE 미국S&P500미국채혼합50액티브,14445,3,0,0.0,14441.0,-1.026,0,0,12480
