itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,104585,2,1085,1.05,104784.0,-26.7468,2524969,263838,243056
360750,4,TIGER 미국S&P500,25865,2,5,0.02,25872.0,-9.1051,5637385,145901,202432
133690,4,TIGER 미국나스닥100,175445,5,-30,-0.02,175573.0,-14.0045,486657,85417,113022
379800,4,KODEX 미국S&P500,23515,2,15,0.06,23518.0,-9.1299,4213244,99106,100209
102110,1,TIGER 200,104815,2,1160,1.12,105016.0,-26.6364,1709290,178835,99207
396500,2,TIGER 반도체TOP10,33865,2,100,0.3,33932.0,-35.1733,979910,33322,90877
379810,4,KODEX 미국나스닥100,26235,3,0,0.0,26252.0,-14.0197,4718237,123809,90327
488770,7,KODEX 머니마켓액티브,105410,2,10,0.01,105423.0,0.8419,120130,12662,80716
278530,1,KODEX 200TR,37875,2,375,1.0,37954.0,-26.6217,261611,9892,74197
459580,6,KODEX CD금리액티브(합성),1073845,2,275,0.03,1073859.0,0.713,266778,286478,65377
498400,2,KODEX 200타겟위클리커버드콜,19880,2,200,1.02,19905.0,-26.1467,1038411,20629,55843
122630,3,KODEX 레버리지,100895,2,1995,2.02,101243.0,-55.9446,2640805,266153,55593
381180,4,TIGER 미국필라델피아반도체나스닥,40000,2,155,0.39,40132.0,-22.9273,233357,9346,54340
0167A0,2,SOL AI반도체TOP2플러스,16780,5,-20,-0.12,16815.0,-31.8873,2395591,40444,53755
091160,2,KODEX 반도체,120705,5,-395,-0.33,121008.0,-26.1023,312016,37999,52929
229200,1,KODEX 코스닥150,13515,5,-105,-0.77,13568.0,-24.1437,6174018,84196,46708
458730,4,TIGER 미국배당다우존스,15055,3,0,0.0,15050.0,-1.5778,345005,5197,43208
148020,1,RISE 200,105375,2,995,0.95,105575.0,-26.8384,319039,33559,43098
310970,1,TIGER MSCI Korea TR,46660,2,415,0.9,46712.0,-26.7116,6894,320,42274
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13125,2,65,0.5,13145.0,-13.9268,1042393,13697,40373
411060,5,ACE KRX금현물,26975,2,340,1.28,26914.0,-11.7316,129326,3487,40166
