itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,107850,5,-2210,-2.01,108239.0,-11.6723,18140543,2010778,254688
360750,4,TIGER 미국S&P500,26975,5,-435,-1.59,27068.0,-0.4276,33178032,897600,206345
133690,4,TIGER 미국나스닥100,185605,5,-2970,-1.57,187220.0,-3.1159,2777107,517918,115910
102110,1,TIGER 200,108125,5,-2250,-2.04,108491.0,-11.4085,10297312,1142655,104124
379800,4,KODEX 미국S&P500,24525,5,-385,-1.55,24606.0,-0.4618,19615675,482409,101350
396500,2,TIGER 반도체TOP10,35870,5,-370,-1.02,35973.0,-27.6142,13920659,519317,95916
379810,4,KODEX 미국나스닥100,27750,5,-435,-1.54,27987.0,-3.118,16528647,460760,93948
488770,7,KODEX 머니마켓액티브,105257,2,2,0.0,105263.0,0.8721,1165470,122673,80394
278530,1,KODEX 200TR,39070,5,-795,-1.99,39201.0,-11.6859,1468432,59029,78062
459580,6,KODEX CD금리액티브(합성),1075027,2,77,0.01,1075170.0,0.7256,453294,487303,66339
381180,4,TIGER 미국필라델피아반도체나스닥,45550,5,-285,-0.62,46340.0,-2.7436,1697870,77940,61288
122630,3,KODEX 레버리지,109155,5,-4370,-3.85,109771.0,-35.8978,17170869,1985546,60199
498400,2,KODEX 200타겟위클리커버드콜,20410,5,-340,-1.64,20418.0,-11.6175,8202388,172796,59516
0167A0,2,SOL AI반도체TOP2플러스,17675,5,-370,-2.05,17738.0,-5.0014,24705150,455637,56922
091160,2,KODEX 반도체,125395,5,-855,-0.68,125762.0,-19.6883,2136256,277347,55738
229200,1,KODEX 코스닥150,14275,5,-555,-3.74,14346.0,-25.5149,33021654,484240,52289
148020,1,RISE 200,108655,5,-2230,-2.01,109052.0,-11.7741,1319233,147310,46178
310970,1,TIGER MSCI Korea TR,48300,5,-985,-2.0,48372.0,-11.1582,29974,1487,43808
458730,4,TIGER 미국배당다우존스,15325,5,-130,-0.84,15298.0,3.6915,2308024,35406,42826
411060,5,ACE KRX금현물,27880,2,255,0.92,27894.0,-11.002,980907,27496,41039
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13315,5,-75,-0.56,13339.0,-1.9143,8560563,116059,40877
395160,2,KODEX AI반도체TOP2플러스,39925,5,-1075,-2.62,40039.0,0.5641,7260769,302834,40284
360200,4,ACE 미국S&P500,27270,5,-430,-1.55,27364.0,-0.4594,1016649,27798,40223
381170,4,TIGER 미국테크TOP10 INDXX,31165,5,-710,-2.23,31389.0,-8.313,827502,25895,38364
233740,3,KODEX 코스닥150레버리지,7235,5,-580,-7.42,7281.0,-52.808,116794714,897245,37282
423160,6,KODEX KOFR금리액티브(합성),110812,2,12,0.01,110797.0,0.6976,149053,16516,36109
