itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,110690,2,2980,2.77,110680.0,-14.854,612164,67756,258516
360750,4,TIGER 미국S&P500,26515,2,180,0.68,26350.0,-6.0019,86351,2286,205796
133690,4,TIGER 미국나스닥100,181135,2,2505,1.4,179133.0,-9.7441,21878,3960,115129
102110,1,TIGER 200,110980,2,2990,2.77,110954.0,-14.8011,227896,25297,105486
379800,4,KODEX 미국S&P500,24095,2,175,0.73,23952.0,-6.0606,53436,1286,101524
396500,2,TIGER 반도체TOP10,36500,2,1305,3.71,36493.0,-29.8765,525267,19161,98459
379810,4,KODEX 미국나스닥100,27080,2,375,1.4,26782.0,-9.7213,65245,1766,94008
488770,7,KODEX 머니마켓액티브,105342,2,7,0.01,105362.0,0.8472,13654,1438,84653
278530,1,KODEX 200TR,40125,2,1140,2.92,40108.0,-14.88,69903,2802,78906
459580,6,KODEX CD금리액티브(합성),1075960,2,260,0.02,1075966.0,0.7177,16752,18024,65387
122630,3,KODEX 레버리지,113435,2,5940,5.53,113426.0,-40.6351,964060,109301,61936
498400,2,KODEX 200타겟위클리커버드콜,20940,2,560,2.75,20948.0,-14.4498,334533,6997,58904
381180,4,TIGER 미국필라델피아반도체나스닥,42880,2,1180,2.83,41841.0,-15.1072,74801,3203,57909
0167A0,2,SOL AI반도체TOP2플러스,17885,2,635,3.68,17885.0,-20.452,792479,14172,57518
091160,2,KODEX 반도체,128950,2,4250,3.41,128950.0,-23.3371,108197,13949,56674
229200,1,KODEX 코스닥150,14225,2,25,0.18,14267.0,-28.9823,1827803,26146,50193
148020,1,RISE 200,111600,2,3190,2.94,111577.0,-14.9763,85579,9542,45868
310970,1,TIGER MSCI Korea TR,49515,2,1590,3.32,49532.0,-14.9059,140,6,44910
458730,4,TIGER 미국배당다우존스,15380,5,-25,-0.16,15359.0,-1.6234,83706,1286,43664
411060,5,ACE KRX금현물,28915,5,-135,-0.46,28891.0,-3.6804,53652,1553,42968
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13645,2,295,2.21,13659.0,-4.2716,423257,5765,41958
395160,2,KODEX AI반도체TOP2플러스,40335,2,1720,4.45,40283.0,-17.7968,323680,13024,41182
360200,4,ACE 미국S&P500,26790,2,165,0.62,26639.0,-5.9741,25703,688,39944
381170,4,TIGER 미국테크TOP10 INDXX,30700,2,335,1.1,30322.0,-12.4045,60463,1855,37868
395270,2,HANARO Fn K-반도체,57250,2,2180,3.96,57221.0,-18.1359,75998,4341,36211
423160,6,KODEX KOFR금리액티브(합성),110877,2,12,0.01,110862.0,0.6612,5848,648,35588
357870,6,TIGER CD금리투자KIS(합성),57970,2,10,0.02,57971.0,0.7386,43661,2531,35527
233740,3,KODEX 코스닥150레버리지,7135,2,30,0.42,7168.0,-56.9264,6865893,49617,35382
367380,4,ACE 미국나스닥100,31140,2,420,1.37,30792.0,-9.7127,47187,1470,34877
102780,2,KODEX 삼성그룹,26705,2,590,2.26,26743.0,-10.9463,20365,544,34556
273130,6,KODEX 종합채권(AA-이상)액티브,109955,5,-65,-0.06,109985.0,-0.9097,41,4,33544
0043B0,6,TIGER 머니마켓액티브,103485,2,20,0.02,103489.0,0.8873,5215,539,32847
487240,2,KODEX AI전력핵심설비,36565,2,1785,5.13,36502.0,-36.2477,351626,12859,32031
455890,6,RISE 머니마켓액티브,55452,2,12,0.02,55459.0,0.8,13872,769,31195
139260,2,TIGER 200 IT,139160,2,5380,4.02,138981.0,-18.0847,19676,2730,27943
0193T0,2,KODEX SK하이닉스단일종목레버리지,11150,2,1060,10.51,11124.0,,2696251,29889,25670
481050,6,KODEX CD1년금리플러스액티브(합성),1024092,2,237,0.02,1023931.0,0.769,74,75,25374
472150,2,TIGER 배당커버드콜액티브,21160,2,520,2.52,21170.0,-13.3891,348616,7379,25341
426030,4,TIME 미국나스닥100액티브,46330,2,1400,3.12,45229.0,-19.4803,79536,3674,25037
161510,2,PLUS 고배당주,25455,2,50,0.2,25524.0,-5.2578,40729,1043,24315
278540,1,KODEX MSCI Korea TR,39430,2,1050,2.74,39444.0,-14.3973,186,7,24171
449170,6,TIGER KOFR금리액티브(합성),111700,2,15,0.01,111679.0,0.6488,3100,346,24055
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10680,2,140,1.33,10560.0,-10.0615,101596,1084,24009
456600,4,TIME 글로벌AI인공지능액티브,58190,2,1660,2.94,57061.0,-14.3161,8877,515,21321
292150,2,TIGER 코리아TOP10,38895,2,1025,2.71,38869.0,-14.003,32357,1256,21003
284430,6,KODEX 200미국채혼합50,21270,2,325,1.55,21235.0,-10.1832,28336,601,20777
385540,6,RISE 종합채권(A-이상)액티브,102970,5,-50,-0.05,103032.0,-0.8709,2,0,19089
294400,1,KIWOOM 200TR,145485,2,4085,2.89,145420.0,-14.827,23591,3430,18549
214980,6,KODEX 단기채권PLUS,114570,5,-5,0.0,114615.0,0.6525,1202,137,18296
105190,1,ACE 200,111055,2,3175,2.94,110931.0,-15.0968,7390,820,17769
442580,4,PLUS 글로벌HBM반도체,103055,2,4155,4.2,101605.0,-7.475,15959,1642,17633
441640,4,KODEX 미국배당커버드콜액티브,12835,2,20,0.16,12786.0,-2.5455,8993,115,17045
305720,2,KODEX 2차전지산업,14550,2,250,1.75,14633.0,-27.7596,198902,2883,16805
477080,6,RISE CD금리액티브(합성),107425,2,20,0.02,107430.0,0.7126,167,17,16665
0193W0,2,KODEX 삼성전자단일종목레버리지,12750,2,755,6.29,12740.0,,521383,6620,16333
446770,4,ACE 글로벌반도체TOP4 Plus,78170,2,1940,2.54,76742.0,-12.646,2419,189,15790
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14430,2,300,2.12,14427.0,-4.0892,335183,4827,15556
0195S0,2,TIGER SK하이닉스단일종목레버리지,9450,2,905,10.59,9429.0,,1099668,10334,15548
368590,4,RISE 미국나스닥100,30185,2,395,1.33,29871.0,-9.6861,26737,809,15545
329200,2,TIGER 리츠부동산인프라,4087,5,-13,-0.32,4096.0,-2.8689,239541,981,15449
152100,1,PLUS 200,112380,2,3105,2.84,112439.0,-14.9164,18983,2132,15340
453850,6,ACE 미국30년국채액티브(H),7255,2,30,0.42,7249.0,-1.3753,20029,145,15236
379780,4,RISE 미국S&P500,23170,2,155,0.67,23032.0,-5.926,47595,1103,14968
487230,4,KODEX 미국AI전력핵심인프라,19840,2,695,3.63,19453.0,-27.2332,161212,3196,14959
466920,2,SOL 조선TOP3플러스,28147,2,82,0.29,28216.0,-31.8811,55542,1571,14918
226490,1,KODEX 코스피,71655,2,1755,2.51,71731.0,-15.5669,12151,870,14474
475630,7,TIGER CD1년금리액티브(합성),1075605,2,250,0.02,1075608.0,0.7721,1572,1690,14228
091230,2,TIGER 반도체,136210,2,4425,3.36,136303.0,-21.8531,8517,1160,13812
232080,1,TIGER 코스닥150,14510,2,30,0.21,14548.0,-28.9674,244780,3567,13590
436140,6,SOL 종합채권(AA-이상)액티브,106385,3,0,0.0,106320.0,-0.7649,0,0,13497
448330,1,KODEX 삼성전자채권혼합,17590,2,175,1.0,17559.0,-0.9833,33892,595,12893
0072R0,5,TIGER KRX금현물,13825,5,-65,-0.47,13807.0,-3.5417,45378,627,12837
390390,4,KODEX 미국반도체,53560,2,1230,2.35,52336.0,-13.2388,62826,3360,12694
157450,6,TIGER 단기통안채,112510,2,25,0.02,112518.0,0.6217,195,21,12626
438080,7,ACE 미국S&P500미국채혼합50액티브,14120,2,20,0.14,14113.0,-6.4677,17336,245,12369
469150,2,ACE AI반도체TOP3+,58835,2,1750,3.07,58877.0,-25.7818,101024,5946,11473
0183J0,4,TIGER 미국우주테크,7820,2,50,0.64,7692.0,-53.75,108624,846,11452
494890,1,KODEX 200액티브,31955,2,890,2.86,31927.0,-15.0626,4958,158,11024
497570,4,TIGER 미국필라델피아AI반도체나스닥,21680,2,490,2.31,21166.0,-11.3087,46273,1001,10938
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,102075,3,0,0.0,102108.0,0.7451,0,0,10797
445290,2,KODEX 로봇액티브,30840,2,90,0.29,30925.0,-26.0177,44578,1383,10748
446720,4,SOL 미국배당다우존스,14060,5,-50,-0.35,14079.0,-1.4635,9459,133,10601
449450,2,PLUS K방산,54110,2,455,0.85,54192.0,-27.1685,11184,606,10568
465580,4,ACE 미국빅테크TOP7 Plus,24240,2,255,1.06,23989.0,-8.033,3827,92,10557
479520,6,RISE KOFR금리액티브(합성),106335,2,25,0.02,106304.0,0.6628,243,25,10322
356540,6,ACE 종합채권(AA-이상)액티브,101340,3,0,0.0,101328.0,-0.7201,0,0,10305
455850,2,SOL AI반도체소부장,24275,2,385,1.61,24275.0,-27.8902,202234,4945,10268
449180,4,KODEX 미국S&P500(H),17220,2,110,0.64,17131.0,1.6068,25217,434,10229
295040,1,SOL 200TR,41555,2,1190,2.95,41532.0,-14.8688,20819,864,10223
0117V0,2,TIGER 코리아AI전력기기TOP3플러스,19155,2,1055,5.83,19087.0,-34.4278,298795,5712,10200
479080,6,1Q 머니마켓액티브,53740,2,10,0.02,53744.0,0.8445,894,48,10200
451540,6,TIGER 종합채권(AA-이상)액티브,52845,5,-20,-0.04,52876.0,-0.9834,56,2,10176
494310,2,KODEX 반도체레버리지,79785,2,5205,6.98,79308.0,-55.4028,235638,18827,10173
469830,6,SOL 초단기채권액티브,54355,2,15,0.03,54360.0,0.835,5530,300,10108
494300,4,KODEX 미국나스닥100데일리커버드콜OTM,9210,2,105,1.15,9125.0,-14.7013,30542,281,10103
237350,1,KODEX 코스피100,88415,2,2415,2.81,88472.0,-15.2129,9089,803,10035
315930,2,KODEX Top5PlusTR,81970,2,1905,2.38,82096.0,-14.906,2423,198,9918
402970,4,ACE 미국배당다우존스,15650,2,10,0.06,15606.0,-1.5341,5911,92,9860
495050,1,RISE 코리아밸류업,32910,2,715,2.22,32880.0,-14.4917,5939,195,9791
0195R0,2,TIGER 삼성전자단일종목레버리지,11630,2,735,6.75,11553.0,,877281,10139,9746
438100,7,ACE 미국나스닥100미국채혼합50액티브,15290,2,115,0.76,15228.0,-8.2528,9797,149,9388
0117L0,6,KODEX 26-12 금융채(AA-이상)액티브,10150,5,-5,-0.05,10154.0,0.6442,18,0,9219
