itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,108045,2,4795,4.64,108127.0,-13.1337,12790902,1380859,254392
360750,4,TIGER 미국S&P500,27205,2,70,0.26,27168.0,-0.2884,33250809,903545,207166
133690,4,TIGER 미국나스닥100,186650,2,1210,0.65,186236.0,-3.3808,2275619,423901,116227
102110,1,TIGER 200,108325,2,4865,4.7,108374.0,-13.0565,6947105,751485,104154
379800,4,KODEX 미국S&P500,24730,2,45,0.18,24696.0,-0.1706,18450347,455731,101702
396500,2,TIGER 반도체TOP10,35610,2,1970,5.86,35634.0,-29.3352,10413390,370919,94723
379810,4,KODEX 미국나스닥100,27900,2,175,0.63,27846.0,-3.3243,8300211,231047,93367
488770,7,KODEX 머니마켓액티브,105212,2,7,0.01,105239.0,0.8386,697109,73345,80388
278530,1,KODEX 200TR,39115,2,1720,4.6,39158.0,-13.4075,790926,30916,78093
459580,6,KODEX CD금리액티브(합성),1074865,2,340,0.03,1074737.0,0.7163,414786,445839,66329
381180,4,TIGER 미국필라델피아반도체나스닥,46040,2,1020,2.27,45716.0,-2.5731,1527230,69998,61993
122630,3,KODEX 레버리지,109430,2,9130,9.1,109670.0,-37.9524,17762936,1941402,61773
498400,2,KODEX 200타겟위클리커버드콜,20395,2,775,3.95,20431.0,-14.1414,6659947,135700,59472
0167A0,2,SOL AI반도체TOP2플러스,17780,2,1265,7.66,17794.0,-7.9688,18421257,325907,57412
091160,2,KODEX 반도체,124635,2,5680,4.77,124771.0,-19.6223,1354098,168362,55463
229200,1,KODEX 코스닥150,14885,2,180,1.22,14901.0,-24.7249,24141417,357917,53713
148020,1,RISE 200,108825,2,4800,4.61,108929.0,-13.1141,597859,64974,46305
310970,1,TIGER MSCI Korea TR,48275,2,2035,4.4,48321.0,-12.0913,8434,406,43785
458730,4,TIGER 미국배당다우존스,15335,5,-10,-0.07,15347.0,3.7133,1330493,20391,42754
411060,5,ACE KRX금현물,28075,2,50,0.18,28008.0,-9.6988,956261,26907,41242
233740,3,KODEX 코스닥150레버리지,7880,2,200,2.6,7911.0,-51.94,82721086,644836,41015
395160,2,KODEX AI반도체TOP2플러스,40190,2,3035,8.17,40220.0,-3.8432,5917359,236569,40753
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13255,2,405,3.15,13269.0,-3.7234,5885139,77930,40746
360200,4,ACE 미국S&P500,27505,2,60,0.22,27465.0,-0.2131,351846,9661,40487
381170,4,TIGER 미국테크TOP10 INDXX,31590,5,-50,-0.16,31520.0,-6.4459,304278,9589,38903
423160,6,KODEX KOFR금리액티브(합성),110762,2,7,0.01,110755.0,0.6703,53254,5898,36390
395270,2,HANARO Fn K-반도체,56865,2,4175,7.92,56873.0,-4.7886,1036140,58613,36138
357870,6,TIGER CD금리투자KIS(합성),57905,2,15,0.03,57908.0,0.7308,118065,6836,35528
367380,4,ACE 미국나스닥100,32095,2,210,0.66,32016.0,-3.3532,421808,13502,35401
102780,2,KODEX 삼성그룹,26665,2,1070,4.18,26709.0,-2.085,500316,13324,34318
273130,6,KODEX 종합채권(AA-이상)액티브,109735,2,260,0.24,109627.0,-1.7589,10819,1185,33696
487240,2,KODEX AI전력핵심설비,37155,2,345,0.94,37176.0,-38.7509,2237282,84677,32585
455890,6,RISE 머니마켓액티브,55392,2,17,0.03,55393.0,0.7917,109236,6050,29829
0043B0,6,TIGER 머니마켓액티브,103350,2,35,0.03,103354.0,0.8541,79408,8206,29383
139260,2,TIGER 200 IT,138420,2,9620,7.47,138419.0,-9.9877,336528,46289,27878
426030,4,TIME 미국나스닥100액티브,48430,2,1570,3.35,48144.0,-13.3747,554532,26738,25745
481050,6,KODEX CD1년금리플러스액티브(합성),1022920,2,355,0.03,1022670.0,0.7523,17141,17533,25652
449170,6,TIGER KOFR금리액티브(합성),111590,2,15,0.01,111581.0,0.6494,39750,4435,24360
0193T0,2,KODEX SK하이닉스단일종목레버리지,9370,2,1145,13.92,9400.0,,25298590,238296,24231
161510,2,PLUS 고배당주,25090,2,145,0.58,25141.0,-7.7726,435539,10933,23830
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10995,2,60,0.55,10973.0,-3.7244,916671,10053,23711
472150,2,TIGER 배당커버드콜액티브,20555,2,870,4.42,20563.0,-12.8646,2464106,50558,23577
278540,1,KODEX MSCI Korea TR,38410,2,1580,4.29,38466.0,-12.3722,19441,747,23469
456600,4,TIME 글로벌AI인공지능액티브,60310,2,1525,2.59,60060.0,-7.074,122667,7356,22327
284430,6,KODEX 200미국채혼합50,21160,2,495,2.4,21169.0,-8.6958,558813,11817,20737
292150,2,TIGER 코리아TOP10,37870,2,1605,4.43,37923.0,-14.1277,323959,12257,20450
385540,6,RISE 종합채권(A-이상)액티브,102685,2,120,0.12,102726.0,-1.6258,350,35,19107
105190,1,ACE 200,108330,2,4775,4.61,108361.0,-13.2779,165301,17897,19066
214980,6,KODEX 단기채권PLUS,114490,2,30,0.03,114518.0,0.5908,17299,1980,18395
294400,1,KIWOOM 200TR,141850,2,6310,4.66,141923.0,-12.9844,54583,7732,18299
0193W0,2,KODEX 삼성전자단일종목레버리지,13070,2,1240,10.48,13086.0,,11939853,154389,18295
442580,4,PLUS 글로벌HBM반도체,101365,2,5585,5.83,100658.0,-4.9095,579220,58431,17769
441640,4,KODEX 미국배당커버드콜액티브,13000,5,-20,-0.15,12993.0,3.1063,809034,10506,17069
305720,2,KODEX 2차전지산업,14490,2,190,1.33,14501.0,-30.295,1174514,16996,16750
477080,6,RISE CD금리액티브(합성),107302,2,17,0.02,107320.0,0.7087,11304,1212,16717
446770,4,ACE 글로벌반도체TOP4 Plus,80220,2,2275,2.92,79823.0,-5.2047,69054,5528,16204
487230,4,KODEX 미국AI전력핵심인프라,21605,2,605,2.88,21453.0,-23.8002,427114,9188,16161
368590,4,RISE 미국나스닥100,31135,2,205,0.66,31060.0,-3.2726,109815,3409,15754
466920,2,SOL 조선TOP3플러스,29275,5,-10,-0.03,29326.0,-27.8873,1031701,30431,15662
379780,4,RISE 미국S&P500,23795,2,75,0.32,23749.0,-0.2591,75687,1796,15633
152100,1,PLUS 200,109745,2,5005,4.78,109769.0,-13.2733,153030,16780,15419
329200,2,TIGER 리츠부동산인프라,4070,5,-50,-1.21,4085.0,-2.6208,4923500,20122,15252
