itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,105710,5,-4270,-3.88,105817.0,-10.4491,10688676,1147840,248788
360750,4,TIGER 미국S&P500,26260,5,-35,-0.13,26273.0,-4.9945,23419749,616053,202609
133690,4,TIGER 미국나스닥100,178515,5,-1200,-0.67,179157.0,-7.824,3060262,547857,112322
102110,1,TIGER 200,105905,5,-4320,-3.92,106053.0,-10.3359,6778112,729076,101669
379800,4,KODEX 미국S&P500,23865,5,-45,-0.19,23882.0,-4.9677,17255613,412336,99648
396500,2,TIGER 반도체TOP10,34780,5,-1690,-4.63,34802.0,-24.641,8005417,283778,93993
379810,4,KODEX 미국나스닥100,26685,5,-190,-0.71,26784.0,-7.779,19891616,532602,91636
488770,7,KODEX 머니마켓액티브,105317,2,12,0.01,105320.0,0.862,444034,46764,82189
278530,1,KODEX 200TR,38290,5,-1535,-3.85,38302.0,-10.4151,504685,19676,75814
459580,6,KODEX CD금리액티브(합성),1075535,2,85,0.01,1075705.0,0.7097,407927,438738,66117
122630,3,KODEX 레버리지,103500,5,-8740,-7.79,103555.0,-34.2319,12186861,1300107,57029
498400,2,KODEX 200타겟위클리커버드콜,20030,5,-745,-3.59,20060.0,-10.7464,4858477,98797,56985
381180,4,TIGER 미국필라델피아반도체나스닥,41670,5,-1190,-2.78,42217.0,-8.1411,1517629,63907,56213
0167A0,2,SOL AI반도체TOP2플러스,16990,5,-595,-3.38,16995.0,-9.936,9196316,159066,55277
091160,2,KODEX 반도체,122355,5,-4710,-3.71,122351.0,-17.9194,1079423,134590,54387
229200,1,KODEX 코스닥150,13985,2,175,1.27,14025.0,-25.7328,20820748,292643,48759
148020,1,RISE 200,106465,5,-4300,-3.88,106616.0,-10.4681,794561,85700,44289
458730,4,TIGER 미국배당다우존스,15370,2,80,0.52,15347.0,0.4766,1702327,26175,43343
310970,1,TIGER MSCI Korea TR,47300,5,-2330,-4.69,47338.0,-9.2605,9008,433,42901
411060,5,ACE KRX금현물,28900,2,450,1.58,28834.0,-5.7011,1609082,46473,42599
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13305,5,-410,-2.99,13315.0,0.0641,5478408,73781,40966
360200,4,ACE 미국S&P500,26535,5,-50,-0.19,26561.0,-5.011,408072,10849,39404
395160,2,KODEX AI반도체TOP2플러스,38425,5,-1860,-4.62,38404.0,-3.2309,2861578,111872,39309
381170,4,TIGER 미국테크TOP10 INDXX,30235,5,-190,-0.62,30292.0,-12.0919,134181,4073,37280
423160,6,KODEX KOFR금리액티브(합성),110855,2,5,0.0,110847.0,0.693,49742,5514,35834
357870,6,TIGER CD금리투자KIS(합성),57950,2,5,0.01,57948.0,0.7301,108703,6298,35515
395270,2,HANARO Fn K-반도체,54555,5,-2560,-4.48,54562.0,-5.2191,608235,33815,34588
367380,4,ACE 미국나스닥100,30680,5,-210,-0.68,30796.0,-7.8062,767573,23608,34116
0043B0,6,TIGER 머니마켓액티브,103445,2,15,0.01,103443.0,0.8728,62657,6481,33871
233740,3,KODEX 코스닥150레버리지,6920,2,175,2.59,6945.0,-52.7662,68559451,478362,33652
273130,6,KODEX 종합채권(AA-이상)액티브,109500,2,105,0.1,109490.0,-1.1655,6110,669,33436
102780,2,KODEX 삼성그룹,25285,5,-1175,-4.44,25297.0,-4.3384,332664,8537,32694
455890,6,RISE 머니마켓액티브,55435,2,5,0.01,55436.0,0.8001,63104,3497,30268
487240,2,KODEX AI전력핵심설비,33175,5,-175,-0.52,33248.0,-38.5253,1523181,50873,29094
139260,2,TIGER 200 IT,132945,5,-3755,-2.75,132916.0,-9.9474,134644,18197,26908
481050,6,KODEX CD1년금리플러스액티브(합성),1023670,2,100,0.01,1023668.0,0.7552,32706,33479,25671
449170,6,TIGER KOFR금리액티브(합성),111670,2,10,0.01,111672.0,0.658,31056,3468,24368
426030,4,TIME 미국나스닥100액티브,44700,5,-1120,-2.44,45496.0,-14.058,406164,18310,24049
0193T0,2,KODEX SK하이닉스단일종목레버리지,10080,5,-550,-5.17,10093.0,,21811357,231400,23693
472150,2,TIGER 배당커버드콜액티브,20220,5,-900,-4.26,20216.0,-8.3412,4544959,93277,23659
161510,2,PLUS 고배당주,24645,5,-55,-0.22,24647.0,-7.1507,313072,7719,23430
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10515,5,-95,-0.9,10557.0,-7.99,983120,10379,23201
278540,1,KODEX MSCI Korea TR,37640,5,-1865,-4.72,37673.0,-8.7223,6970,268,23073
456600,4,TIME 글로벌AI인공지능액티브,56475,5,-1720,-2.96,57315.0,-6.9848,71144,4075,20839
284430,6,KODEX 200미국채혼합50,20660,5,-470,-2.22,20690.0,-8.1151,778873,16274,20181
292150,2,TIGER 코리아TOP10,37225,5,-1390,-3.6,37283.0,-9.8825,273637,10396,20083
385540,6,RISE 종합채권(A-이상)액티브,102565,2,55,0.05,102562.0,-0.9757,1070,109,19158
214980,6,KODEX 단기채권PLUS,114562,2,7,0.01,114573.0,0.6437,14716,1685,18400
294400,1,KIWOOM 200TR,138710,5,-5585,-3.87,138900.0,-10.4954,45035,6355,17686
105190,1,ACE 200,105900,5,-4285,-3.89,106023.0,-10.6646,127498,13720,17685
442580,4,PLUS 글로벌HBM반도체,98650,5,-4950,-4.78,100096.0,0.3924,278988,28148,16879
441640,4,KODEX 미국배당커버드콜액티브,12725,5,-15,-0.12,12725.0,-1.6163,421050,5366,16778
477080,6,RISE CD금리액티브(합성),107380,3,0,0.0,107387.0,0.7175,4969,533,16658
305720,2,KODEX 2차전지산업,14370,2,665,4.85,14404.0,-27.5443,2484219,35920,16612
329200,2,TIGER 리츠부동산인프라,4100,5,-5,-0.12,4093.0,0.3904,944906,3871,15432
446770,4,ACE 글로벌반도체TOP4 Plus,75980,5,-1690,-2.18,76635.0,-7.9855,41894,3221,15310
368590,4,RISE 미국나스닥100,29780,5,-200,-0.67,29879.0,-7.7133,126672,3782,15307
