itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,106365,3,0,0.0,106254.0,9.0175,0,0,239109
360750,4,TIGER 미국S&P500,26965,3,0,0.0,26988.0,3.0375,0,0,198260
133690,4,TIGER 미국나스닥100,184355,3,0,0.0,184968.0,4.1782,0,0,111645
379800,4,KODEX 미국S&P500,24585,3,0,0.0,24606.0,3.0598,0,0,99422
102110,1,TIGER 200,106425,3,0,0.0,106322.0,9.0563,0,0,98656
396500,2,TIGER 반도체TOP10,34450,3,0,0.0,34489.0,-9.718,0,0,89932
379810,4,KODEX 미국나스닥100,27600,3,0,0.0,27703.0,4.2088,0,0,88486
488770,7,KODEX 머니마켓액티브,105035,3,0,0.0,105033.0,0.8206,0,0,77129
278530,1,KODEX 200TR,38465,3,0,0.0,38403.0,8.9814,0,0,74487
459580,6,KODEX CD금리액티브(합성),1075600,3,0,0.0,1075699.0,0.7093,0,0,67966
381180,4,TIGER 미국필라델피아반도체나스닥,46745,3,0,0.0,47253.0,17.1838,0,0,62732
122630,3,KODEX 레버리지,113390,3,0,0.0,113522.0,2.8807,0,0,56412
0167A0,2,SOL AI반도체TOP2플러스,17185,3,0,0.0,17151.0,26.1747,0,0,55138
498400,2,KODEX 200타겟위클리커버드콜,20430,3,0,0.0,20391.0,7.0574,0,0,54916
091160,2,KODEX 반도체,120755,3,0,0.0,120806.0,1.0624,0,0,52468
148020,1,RISE 200,107045,3,0,0.0,106959.0,8.8784,0,0,43193
310970,1,TIGER MSCI Korea TR,47145,3,0,0.0,47259.0,9.8438,0,0,42808
458730,4,TIGER 미국배당다우존스,15300,3,0,0.0,15276.0,4.299,0,0,41103
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13170,3,0,0.0,13149.0,17.3777,0,0,40392
360200,4,ACE 미국S&P500,27260,3,0,0.0,27281.0,3.0622,0,0,40181
229200,1,KODEX 코스닥150,12510,3,0,0.0,12525.0,-38.2837,0,0,39632
411060,5,ACE KRX금현물,26325,3,0,0.0,26499.0,-15.272,0,0,38724
395160,2,KODEX AI반도체TOP2플러스,38990,3,0,0.0,38892.0,20.5205,0,0,38405
381170,4,TIGER 미국테크TOP10 INDXX,30835,3,0,0.0,30939.0,-3.4294,0,0,37742
273130,6,KODEX 종합채권(AA-이상)액티브,109000,3,0,0.0,109121.0,-3.3646,0,0,36556
357870,6,TIGER CD금리투자KIS(합성),57810,3,0,0.0,57809.0,0.7142,0,0,35886
423160,6,KODEX KOFR금리액티브(합성),110850,3,0,0.0,110844.0,0.6568,0,0,35336
395270,2,HANARO Fn K-반도체,55080,3,0,0.0,54879.0,24.5775,0,0,34948
367380,4,ACE 미국나스닥100,31690,3,0,0.0,31799.0,4.1743,0,0,34764
0193T0,2,KODEX SK하이닉스단일종목레버리지,13015,3,0,0.0,13234.0,,0,0,33510
102780,2,KODEX 삼성그룹,25120,3,0,0.0,25097.0,11.8545,0,0,32932
487240,2,KODEX AI전력핵심설비,35215,3,0,0.0,35199.0,-22.2756,0,0,29792
0043B0,6,TIGER 머니마켓액티브,103125,3,0,0.0,103127.0,0.8163,0,0,29639
455890,6,RISE 머니마켓액티브,55285,3,0,0.0,55284.0,0.7655,0,0,27771
481050,6,KODEX CD1년금리플러스액티브(합성),1023730,3,0,0.0,1023744.0,0.7321,0,0,26694
233740,3,KODEX 코스닥150레버리지,5875,3,0,0.0,5857.0,-66.0797,0,0,26579
139260,2,TIGER 200 IT,132520,3,0,0.0,132504.0,23.7379,0,0,25974
426030,4,TIME 미국나스닥100액티브,48635,3,0,0.0,48991.0,6.1899,0,0,25212
449170,6,TIGER KOFR금리액티브(합성),111430,3,0,0.0,111428.0,0.6321,0,0,24602
161510,2,PLUS 고배당주,25250,3,0,0.0,25304.0,-6.9085,0,0,23786
278540,1,KODEX MSCI Korea TR,37475,3,0,0.0,37626.0,9.8168,0,0,22822
456600,4,TIME 글로벌AI인공지능액티브,59890,3,0,0.0,60246.0,12.5328,0,0,22626
472150,2,TIGER 배당커버드콜액티브,20815,3,0,0.0,20733.0,9.5042,0,0,21883
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,11025,3,0,0.0,11049.0,3.7918,0,0,21879
385540,6,RISE 종합채권(A-이상)액티브,102050,3,0,0.0,102041.0,-3.3938,0,0,20932
284430,6,KODEX 200미국채혼합50,21055,3,0,0.0,21096.0,0.6762,0,0,20701
0193W0,2,KODEX 삼성전자단일종목레버리지,12430,3,0,0.0,12527.0,,0,0,20252
292150,2,TIGER 코리아TOP10,37430,3,0,0.0,37269.0,9.8038,0,0,20156
0195S0,2,TIGER SK하이닉스단일종목레버리지,10990,3,0,0.0,11174.0,,0,0,19744
214980,6,KODEX 단기채권PLUS,114540,3,0,0.0,114547.0,0.5205,0,0,18842
442580,4,PLUS 글로벌HBM반도체,105900,3,0,0.0,107234.0,44.942,0,0,17950
294400,1,KIWOOM 200TR,139285,3,0,0.0,139147.0,9.0037,0,0,17828
105190,1,ACE 200,106570,3,0,0.0,106449.0,8.7003,0,0,17531
487230,4,KODEX 미국AI전력핵심인프라,22690,3,0,0.0,22972.0,-10.28,0,0,16961
446770,4,ACE 글로벌반도체TOP4 Plus,81890,3,0,0.0,82590.0,20.0323,0,0,16747
441640,4,KODEX 미국배당커버드콜액티브,12950,3,0,0.0,12977.0,2.3207,0,0,16667
466920,2,SOL 조선TOP3플러스,29240,3,0,0.0,29292.0,-30.784,0,0,15643
