itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,113600,2,1720,1.54,113634.0,-24.4345,3336175,379497,261564
360750,4,TIGER 미국S&P500,26005,5,-220,-0.84,25985.0,-7.9835,3961420,103058,207481
133690,4,TIGER 미국나스닥100,183740,2,400,0.22,183562.0,-11.3389,893810,164331,120497
396500,2,TIGER 반도체TOP10,39285,2,900,2.34,39361.0,-31.0491,1895112,74568,104498
102110,1,TIGER 200,113875,2,1695,1.51,113906.0,-24.1769,2846438,324462,104082
379800,4,KODEX 미국S&P500,23635,5,-165,-0.69,23621.0,-8.1465,1792419,42395,103120
379810,4,KODEX 미국나스닥100,27470,2,50,0.18,27447.0,-11.3097,3624777,99587,97766
488770,7,KODEX 머니마켓액티브,105642,2,47,0.04,105625.0,0.8596,142259,15028,96211
278530,1,KODEX 200TR,41145,2,610,1.5,41180.0,-24.2549,84264,3472,80294
459580,6,KODEX CD금리액티브(합성),1075792,2,87,0.01,1076220.0,0.7622,184295,198263,69792
498400,2,KODEX 200타겟위클리커버드콜,21075,2,275,1.32,21104.0,-24.004,1152692,24327,62108
381180,4,TIGER 미국필라델피아반도체나스닥,44530,2,860,1.97,44526.0,-24.3826,221750,9888,60672
091160,2,KODEX 반도체,139550,2,2855,2.09,139743.0,-27.4231,725775,101256,60041
122630,3,KODEX 레버리지,117900,2,3500,3.06,118201.0,-52.1339,2859432,338626,59952
0167A0,2,SOL AI반도체TOP2플러스,19065,2,585,3.17,19094.0,-36.1328,3848985,73412,59321
310970,1,TIGER MSCI Korea TR,50990,2,690,1.37,51110.0,-24.9254,1222,62,47370
229200,1,KODEX 코스닥150,14095,2,175,1.26,14137.0,-19.908,4064558,57356,47162
148020,1,RISE 200,114450,2,1735,1.54,114488.0,-24.4597,219039,25113,46295
395160,2,KODEX AI반도체TOP2플러스,42890,2,995,2.37,42983.0,-33.5,1150891,49570,42933
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,14035,2,145,1.04,14069.0,-13.438,1209555,16999,42456
458730,4,TIGER 미국배당다우존스,14390,5,-130,-0.9,14367.0,-5.6876,518671,7468,42285
411060,5,ACE KRX금현물,26565,2,120,0.45,26463.0,-7.2594,110576,2939,39768
360200,4,ACE 미국S&P500,26290,5,-190,-0.72,26269.0,-8.1208,82281,2164,39750
381170,4,TIGER 미국테크TOP10 INDXX,31690,5,-190,-0.6,31660.0,-4.2787,394789,12524,39121
395270,2,HANARO Fn K-반도체,61045,2,1100,1.84,61140.0,-32.2694,247109,15126,38153
423160,6,KODEX KOFR금리액티브(합성),110910,2,50,0.05,110856.0,0.7066,35704,3959,36000
367380,4,ACE 미국나스닥100,31590,2,65,0.21,31553.0,-11.3283,124079,3919,35823
273130,6,KODEX 종합채권(AA-이상)액티브,109785,2,185,0.17,109756.0,-0.5626,1822,200,35562
233740,3,KODEX 코스닥150레버리지,6940,2,165,2.44,6964.0,-43.9388,16762560,116556,34499
102780,2,KODEX 삼성그룹,26905,2,285,1.07,26948.0,-22.1752,72095,1943,34385
357870,6,TIGER CD금리투자KIS(합성),58120,2,5,0.01,58120.0,0.8065,27646,1606,33808
487240,2,KODEX AI전력핵심설비,37515,2,95,0.25,37553.0,-16.7828,649385,24407,32938
0043B0,6,TIGER 머니마켓액티브,103772,2,12,0.01,103778.0,0.9633,26309,2730,31601
455890,6,RISE 머니마켓액티브,55592,2,2,0.0,55600.0,0.8709,91398,5081,30965
139260,2,TIGER 200 IT,145175,2,2555,1.79,145495.0,-32.4275,64495,9409,27932
472150,2,TIGER 배당커버드콜액티브,21310,2,305,1.45,21339.0,-23.6109,787525,16804,27104
426030,4,TIME 미국나스닥100액티브,48450,2,620,1.3,48412.0,-23.6004,90898,4407,26560
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10640,5,-5,-0.05,10635.0,-11.5997,258335,2749,25924
481050,6,KODEX CD1년금리플러스액티브(합성),1024057,2,82,0.01,1024193.0,0.8345,24608,25200,25924
278540,1,KODEX MSCI Korea TR,40600,2,665,1.67,40687.0,-24.7504,5319,216,25010
0193T0,2,KODEX SK하이닉스단일종목레버리지,11960,2,410,3.55,12001.0,-73.75,4883386,59198,24410
161510,2,PLUS 고배당주,25030,2,65,0.26,25045.0,1.5618,99454,2491,24021
449170,6,TIGER KOFR금리액티브(합성),111980,2,20,0.02,111922.0,0.7151,9920,1110,23877
385540,6,RISE 종합채권(A-이상)액티브,102895,2,140,0.14,102944.0,-0.3975,14,1,21907
456600,4,TIME 글로벌AI인공지능액티브,60100,2,410,0.69,60074.0,-21.7591,28501,1714,21540
284430,6,KODEX 200미국채혼합50,20995,2,110,0.53,21012.0,-17.0234,86276,1814,20357
292150,2,TIGER 코리아TOP10,39655,2,555,1.42,39751.0,-24.8293,57145,2275,19709
294400,1,KIWOOM 200TR,149125,2,2230,1.52,149299.0,-24.1676,3337,498,18864
442580,4,PLUS 글로벌HBM반도체,108530,2,3075,2.92,108514.0,-28.7467,87712,9533,18396
214980,6,KODEX 단기채권PLUS,114465,2,40,0.03,114470.0,0.67,3041,348,18232
105190,1,ACE 200,113860,2,1720,1.53,113897.0,-24.4602,50064,5706,17307
305720,2,KODEX 2차전지산업,14592,2,287,2.01,14593.0,-13.6954,899364,13051,17219
0193W0,2,KODEX 삼성전자단일종목레버리지,13875,2,675,5.11,13959.0,-53.2992,2262733,31306,16896
441640,4,KODEX 미국배당커버드콜액티브,12245,5,-100,-0.81,12216.0,-6.3364,244069,2988,16855
475630,7,TIGER CD1년금리액티브(합성),1078425,2,125,0.01,1078424.0,0.8298,61685,66522,16810
446770,4,ACE 글로벌반도체TOP4 Plus,80785,2,1160,1.46,81146.0,-24.0578,54952,4453,16238
368590,4,RISE 미국나스닥100,30645,2,25,0.08,30612.0,-11.2146,27632,847,16211
0195S0,2,TIGER SK하이닉스단일종목레버리지,10160,2,330,3.36,10192.0,-73.7307,3612271,36979,15931
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,14775,2,155,1.06,14800.0,-13.5027,607281,8982,15780
329200,2,TIGER 리츠부동산인프라,4095,2,5,0.12,4085.0,3.5307,535383,2190,15764
152100,1,PLUS 200,115300,2,1685,1.48,115345.0,-24.3105,31643,3659,15508
477080,6,RISE CD금리액티브(합성),107700,2,15,0.01,107706.0,0.7673,697,75,15471
226490,1,KODEX 코스피,73000,2,1000,1.39,73168.0,-22.9206,46161,3374,14929
379780,4,RISE 미국S&P500,22735,5,-140,-0.61,22714.0,-8.2194,42910,976,14891
453850,6,ACE 미국30년국채액티브(H),7150,2,25,0.35,7144.0,-4.728,205665,1470,14858
487230,4,KODEX 미국AI전력핵심인프라,19660,2,150,0.77,19623.0,-28.9879,70293,1382,14755
091230,2,TIGER 반도체,147705,2,2850,1.97,147837.0,-26.2094,36105,5334,14564
466920,2,SOL 조선TOP3플러스,27005,5,-215,-0.79,27008.0,-23.2375,162225,4397,14340
232080,1,TIGER 코스닥150,14355,2,180,1.27,14415.0,-20.0959,1650766,23741,14145
390390,4,KODEX 미국반도체,55675,2,1015,1.86,55715.0,-21.245,29651,1652,13446
448330,1,KODEX 삼성전자채권혼합,17740,2,115,0.65,17803.0,-4.5574,158185,2806,13110
157450,6,TIGER 단기통안채,112715,2,5,0.0,112711.0,0.6429,1186,133,12961
436140,6,SOL 종합채권(AA-이상)액티브,106180,2,5,0.0,106188.0,-0.2678,167,17,12709
438080,7,ACE 미국S&P500미국채혼합50액티브,13815,5,-100,-0.72,13803.0,-9.6136,114927,1589,12323
469150,2,ACE AI반도체TOP3+,63385,2,985,1.58,63484.0,-26.2848,74527,4729,11980
494310,2,KODEX 반도체레버리지,92155,2,4115,4.67,92646.0,-58.6318,1107418,101912,11888
487340,6,ACE 머니마켓액티브,106115,2,20,0.02,106116.0,0.9371,13088,1388,11851
0072R0,5,TIGER KRX금현물,12660,2,45,0.36,12647.0,-7.2427,75385,955,11837
0183J0,4,TIGER 미국우주테크,7875,2,70,0.9,7900.0,-29.4304,340726,2685,11600
356540,6,ACE 종합채권(AA-이상)액티브,101190,2,60,0.06,101213.0,-0.2614,94,9,11578
455850,2,SOL AI반도체소부장,27090,2,570,2.15,27114.0,-15.4472,542310,14671,11324
497570,4,TIGER 미국필라델피아AI반도체나스닥,22445,2,270,1.22,22467.0,-18.6942,47321,1062,11223
494890,1,KODEX 200액티브,32750,2,515,1.6,32766.0,-24.7669,44902,1471,11037
445290,2,KODEX 로봇액티브,31405,2,250,0.8,31433.0,-18.6346,125650,3957,10929
465580,4,ACE 미국빅테크TOP7 Plus,24505,5,-165,-0.67,24477.0,-2.8358,165189,4052,10880
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,102320,2,20,0.02,102319.0,0.8875,2,0,10823
295040,1,SOL 200TR,42590,2,635,1.51,42646.0,-24.4259,18260,779,10605
449180,4,KODEX 미국S&P500(H),17340,3,0,0.0,17331.0,3.6172,101834,1766,10577
0195R0,2,TIGER 삼성전자단일종목레버리지,12625,2,635,5.3,12682.0,-54.1229,807072,10155,10517
0117V0,2,TIGER 코리아AI전력기기TOP3플러스,19560,2,35,0.18,19572.0,-17.3497,437362,8571,10455
469830,6,SOL 초단기채권액티브,54510,2,20,0.04,54503.0,0.8887,201662,10992,10431
451540,6,TIGER 종합채권(AA-이상)액티브,52805,2,90,0.17,52830.0,-0.4439,313,16,10409
479520,6,RISE KOFR금리액티브(합성),106595,2,15,0.01,106539.0,0.7324,724,77,10347
494300,4,KODEX 미국나스닥100데일리커버드콜OTM,8995,5,-25,-0.28,8987.0,-14.3361,362494,3264,10344
446720,4,SOL 미국배당다우존스,13185,5,-120,-0.9,13170.0,-5.7095,63311,835,10047
449450,2,PLUS K방산,50980,5,-255,-0.5,51024.0,-21.8085,51053,2613,9854
315930,2,KODEX Top5PlusTR,81935,2,690,0.85,82033.0,-22.3539,992,81,9832
495050,1,RISE 코리아밸류업,33105,2,275,0.84,33183.0,-22.276,12306,408,9783
237350,1,KODEX 코스피100,90575,2,1245,1.39,90770.0,-25.2548,28106,2550,9782
438100,7,ACE 미국나스닥100미국채혼합50액티브,15180,5,-15,-0.1,15163.0,-11.2183,53552,813,9412
402970,4,ACE 미국배당다우존스,14625,5,-115,-0.78,14597.0,-5.7712,68920,1008,9389
305540,2,TIGER 2차전지테마,18665,2,380,2.08,18683.0,-10.8267,79341,1472,9333
0048J0,6,KODEX 미국머니마켓액티브,13485,5,-75,-0.55,13480.0,-10.9937,245163,3306,9079
479080,6,1Q 머니마켓액티브,53885,3,0,0.0,53889.0,0.9082,2618,141,8848
0177R0,2,TIGER 반도체TOP10커버드콜액티브,12015,2,230,1.95,12044.0,-31.7465,406797,4901,8759
0117L0,6,KODEX 26-12 금융채(AA-이상)액티브,10175,3,0,0.0,10175.0,0.7425,5053,51,8714
475720,3,RISE 200위클리커버드콜,12985,2,85,0.66,12987.0,-16.6179,103725,1345,8713
0219E0,2,KODEX 200커버드콜액티브,8715,2,100,1.16,8732.0,,865181,7553,8689
069660,1,KIWOOM 200,113470,2,1635,1.46,113564.0,-24.2797,10370,1179,8624
466940,2,TIGER 은행고배당플러스TOP10,27170,2,35,0.13,27174.0,9.2214,153733,4203,8477
498410,2,KODEX 금융고배당TOP10타겟위클리커버드콜,11805,5,-25,-0.21,11794.0,7.6037,243105,2871,8382
490590,4,RISE 미국AI밸류체인데일리고정커버드콜,14615,2,20,0.14,14593.0,-11.3967,117083,1713,8206
441800,1,TIME Korea플러스배당액티브,29555,2,290,0.99,29602.0,-20.1548,27248,807,8092
144600,5,KODEX 은선물(H),10930,2,350,3.31,10928.0,-2.7574,144508,1578,7968
272580,6,TIGER 단기채권액티브,57195,2,5,0.01,57200.0,0.7842,1493,85,7904
153130,6,KODEX 단기채권,113190,2,5,0.0,113195.0,0.6289,1301,147,7862
0025N0,7,TIGER TDF2045 적격,11870,5,-80,-0.67,11884.0,-6.9677,39240,466,7793
457480,4,ACE 테슬라밸류체인액티브,18800,2,100,0.53,18785.0,-22.0834,46189,869,7774
476550,6,TIGER 미국30년국채커버드콜액티브(H),6770,2,5,0.07,6760.0,-4.5319,145458,984,7745
481060,6,KODEX 미국30년국채타겟커버드콜(합성 H),7330,2,25,0.34,7365.0,-3.4806,86676,635,7462
114800,3,KODEX 인버스,963,5,-15,-1.53,962.0,14.7887,105050841,100908,7433
462330,2,KODEX 2차전지산업레버리지,1010,2,34,3.48,1012.0,-34.4967,26387776,26410,7345
418660,4,TIGER 미국나스닥100레버리지(합성),41455,2,315,0.77,41374.0,-23.1531,74583,3096,7338
