itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,108155,2,6395,6.28,108276.0,-10.8037,17829623,1916554,254326
360750,4,TIGER 미국S&P500,26695,2,60,0.23,26651.0,-3.278,26148713,696897,204897
133690,4,TIGER 미국나스닥100,182312,2,567,0.31,181676.0,-5.5688,3042206,554330,114328
102110,1,TIGER 200,108380,2,6385,6.26,108611.0,-10.6825,11007495,1182787,103774
379800,4,KODEX 미국S&P500,24265,2,50,0.21,24225.0,-3.2966,16323112,395319,100712
396500,2,TIGER 반도체TOP10,35815,2,2675,8.07,35841.0,-23.9211,9104733,321331,96020
379810,4,KODEX 미국나스닥100,27250,2,80,0.29,27161.0,-5.5714,7362036,200531,92732
488770,7,KODEX 머니마켓액티브,105277,2,12,0.01,105297.0,0.8382,569141,59918,79263
278530,1,KODEX 200TR,39150,2,2255,6.11,39237.0,-10.6659,708087,27472,77634
459580,6,KODEX CD금리액티브(합성),1075367,2,252,0.02,1075351.0,0.7172,355694,382501,66463
498400,2,KODEX 200타겟위클리커버드콜,20460,2,1215,6.31,20503.0,-11.023,6244176,126443,58700
122630,3,KODEX 레버리지,108650,2,11910,12.31,108799.0,-34.7168,13477862,1434382,58236
381180,4,TIGER 미국필라델피아반도체나스닥,43130,2,40,0.09,42598.0,-2.2378,2094644,90107,58075
0167A0,2,SOL AI반도체TOP2플러스,17557,2,977,5.89,17572.0,-4.8221,15733290,273617,56692
091160,2,KODEX 반도체,126280,2,8160,6.91,126371.0,-15.854,1087293,135775,55437
229200,1,KODEX 코스닥150,14570,2,340,2.39,14584.0,-21.5546,14887155,217406,52598
148020,1,RISE 200,108985,2,6300,6.14,109176.0,-10.7143,681925,73657,45992
310970,1,TIGER MSCI Korea TR,48465,2,3255,7.2,48464.0,-9.9762,15575,743,43958
458730,4,TIGER 미국배당다우존스,15450,2,145,0.95,15488.0,0.6737,1455094,22466,43283
411060,5,ACE KRX금현물,28085,2,785,2.88,28079.0,-9.901,580269,16327,41369
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13425,2,645,5.05,13433.0,-2.2378,6507393,86615,41228
395160,2,KODEX AI반도체TOP2플러스,39620,2,2720,7.37,39646.0,0.0,4827142,188702,40056
360200,4,ACE 미국S&P500,26985,2,60,0.22,26943.0,-3.3137,246874,6643,39884
381170,4,TIGER 미국테크TOP10 INDXX,30875,2,195,0.64,30759.0,-11.4191,413265,12723,38084
233740,3,KODEX 코스닥150레버리지,7515,2,325,4.52,7540.0,-47.5948,61287572,463317,37628
423160,6,KODEX KOFR금리액티브(합성),110820,2,10,0.01,110813.0,0.6703,21951,2432,35884
395270,2,HANARO Fn K-반도체,56190,2,3740,7.13,56226.0,-1.871,1051226,58287,35512
357870,6,TIGER CD금리투자KIS(합성),57937,2,12,0.02,57937.0,0.7303,112804,6535,35507
367380,4,ACE 미국나스닥100,31340,2,100,0.32,31229.0,-5.5797,345856,10823,34819
102780,2,KODEX 삼성그룹,26235,2,1065,4.23,26252.0,-0.8665,396119,10268,33896
273130,6,KODEX 종합채권(AA-이상)액티브,109580,2,50,0.05,109609.0,-0.7071,7794,854,33473
487240,2,KODEX AI전력핵심설비,35370,5,-380,-1.06,35395.0,-29.488,1331816,47270,31055
455890,6,RISE 머니마켓액티브,55422,2,17,0.03,55425.0,0.7821,110415,6119,29943
0043B0,6,TIGER 머니마켓액티브,103420,2,35,0.03,103421.0,0.8634,63490,6565,29603
139260,2,TIGER 200 IT,136380,2,7990,6.22,136500.0,-5.3809,304724,41051,27549
481050,6,KODEX CD1년금리플러스액티브(합성),1023465,2,270,0.03,1023303.0,0.7582,33092,33868,25665
426030,4,TIME 미국나스닥100액티브,46210,2,235,0.51,45613.0,-9.853,499944,23030,24750
449170,6,TIGER KOFR금리액티브(합성),111645,2,10,0.01,111638.0,0.6536,29424,3285,24372
0193T0,2,KODEX SK하이닉스단일종목레버리지,9995,2,1930,23.93,10013.0,,23255094,223610,23716
161510,2,PLUS 고배당주,24930,3,0,0.0,24933.0,-4.0387,316114,7881,23656
278540,1,KODEX MSCI Korea TR,38580,2,2490,6.9,38581.0,-10.2686,33782,1279,23572
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10745,2,35,0.33,10700.0,-5.9844,1487309,15955,23499
472150,2,TIGER 배당커버드콜액티브,20655,2,1225,6.3,20653.0,-9.5577,2517316,51244,23499
456600,4,TIME 글로벌AI인공지능액티브,58120,2,550,0.96,57724.0,-5.5378,163071,9446,21435
284430,6,KODEX 200미국채혼합50,21060,2,655,3.21,21075.0,-8.2286,451409,9446,20555
292150,2,TIGER 코리아TOP10,38090,2,2115,5.88,38127.0,-9.9104,429028,16165,20492
