itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,102870,5,-3125,-2.95,102854.0,-13.8968,2908058,297514,239018
360750,4,TIGER 미국S&P500,26220,5,-15,-0.06,26213.0,-6.4088,3581993,93825,202615
133690,4,TIGER 미국나스닥100,177355,5,-530,-0.3,177513.0,-10.0252,551592,97691,112088
379800,4,KODEX 미국S&P500,23835,5,-10,-0.04,23828.0,-6.41,2938429,69956,99821
102110,1,TIGER 200,103055,5,-3160,-2.98,103058.0,-13.8289,1645085,168541,97181
379810,4,KODEX 미국나스닥100,26515,5,-80,-0.3,26539.0,-10.0174,2564085,67873,91543
396500,2,TIGER 반도체TOP10,33300,5,-1400,-4.03,33329.0,-27.7084,1909896,63423,89610
488770,7,KODEX 머니마켓액티브,105325,2,5,0.0,105330.0,0.8522,77423,8154,82057
278530,1,KODEX 200TR,37260,5,-1120,-2.92,37275.0,-13.8883,237464,8817,73551
459580,6,KODEX CD금리액티브(합성),1075615,2,80,0.01,1075797.0,0.7097,133938,144066,65972
381180,4,TIGER 미국필라델피아반도체나스닥,40905,5,-320,-0.78,41079.0,-13.6058,348174,14196,55467
498400,2,KODEX 200타겟위클리커버드콜,19515,5,-580,-2.89,19527.0,-13.5434,1357230,26315,55208
122630,3,KODEX 레버리지,97885,5,-6130,-5.89,97981.0,-39.3145,4047031,391353,54424
0167A0,2,SOL AI반도체TOP2플러스,16305,5,-645,-3.81,16312.0,-15.1652,2935775,47684,52771
091160,2,KODEX 반도체,117100,5,-5135,-4.2,117210.0,-21.3923,508387,59325,51875
229200,1,KODEX 코스닥150,13645,5,-430,-3.06,13693.0,-28.8423,4457962,60539,47505
458730,4,TIGER 미국배당다우존스,15420,2,65,0.42,15401.0,-0.6516,293916,4523,43608
411060,5,ACE KRX금현물,29340,2,275,0.95,29251.0,-4.155,771929,22589,43277
148020,1,RISE 200,103665,5,-3070,-2.88,103627.0,-14.0309,378048,39001,42606
310970,1,TIGER MSCI Korea TR,45950,5,-1525,-3.21,45940.0,-12.9618,995,45,41677
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,12995,5,-310,-2.33,13000.0,-2.3585,1765246,22906,39908
360200,4,ACE 미국S&P500,26500,5,-20,-0.08,26500.0,-6.4273,94797,2508,39326
395160,2,KODEX AI반도체TOP2플러스,36730,5,-1720,-4.47,36735.0,-10.373,987395,36157,37501
