itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,103645,5,-2350,-2.22,103707.0,-13.8968,8299809,853916,240819
360750,4,TIGER 미국S&P500,26245,2,10,0.04,26223.0,-6.4088,16657742,436986,202808
133690,4,TIGER 미국나스닥100,177755,5,-130,-0.07,177552.0,-10.0252,4424803,785956,112341
379800,4,KODEX 미국S&P500,23855,2,10,0.04,23836.0,-6.41,12155965,289851,99905
102110,1,TIGER 200,103840,5,-2375,-2.24,103918.0,-13.8289,5114069,527352,97921
379810,4,KODEX 미국나스닥100,26575,5,-20,-0.08,26549.0,-10.0174,28519906,757366,91750
396500,2,TIGER 반도체TOP10,33720,5,-980,-2.82,33739.0,-27.7084,4599236,153524,90741
488770,7,KODEX 머니마켓액티브,105327,2,7,0.01,105330.0,0.8522,193777,20410,82058
278530,1,KODEX 200TR,37535,5,-845,-2.2,37569.0,-13.8883,400319,14910,74094
459580,6,KODEX CD금리액티브(합성),1075620,2,85,0.01,1075797.0,0.7097,286921,308617,65972
381180,4,TIGER 미국필라델피아반도체나스닥,41195,5,-30,-0.07,41093.0,-13.6058,1013098,41508,55860
498400,2,KODEX 200타겟위클리커버드콜,19660,5,-435,-2.16,19677.0,-13.5434,2581375,50258,55618
122630,3,KODEX 레버리지,99390,5,-4625,-4.45,99553.0,-39.3145,9551981,934057,55261
0167A0,2,SOL AI반도체TOP2플러스,16510,5,-440,-2.6,16521.0,-15.1652,7762272,126887,53435
091160,2,KODEX 반도체,119295,5,-2940,-2.41,119328.0,-21.3923,1063081,124847,52848
229200,1,KODEX 코스닥150,13730,5,-345,-2.45,13770.0,-28.8423,9728205,132813,47801
458730,4,TIGER 미국배당다우존스,15425,2,70,0.46,15406.0,-0.6516,712190,10973,43622
411060,5,ACE KRX금현물,29110,2,45,0.15,29043.0,-4.155,1609577,47128,42937
148020,1,RISE 200,104405,5,-2330,-2.18,104487.0,-14.0309,981774,101837,42910
310970,1,TIGER MSCI Korea TR,46390,5,-1085,-2.29,46358.0,-12.9618,3359,154,42076
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13055,5,-250,-1.88,13066.0,-2.3585,3770997,49011,40092
360200,4,ACE 미국S&P500,26530,2,10,0.04,26510.0,-6.4273,193790,5134,39371
395160,2,KODEX AI반도체TOP2플러스,37100,5,-1350,-3.51,37126.0,-10.373,2063698,75880,37879
381170,4,TIGER 미국테크TOP10 INDXX,30162,5,-38,-0.13,30104.0,-13.665,160170,4823,37235
423160,6,KODEX KOFR금리액티브(합성),110860,3,0,0.0,110856.0,0.6749,29569,3278,35777
357870,6,TIGER CD금리투자KIS(합성),57955,2,5,0.01,57952.0,0.73,60252,3491,35518
367380,4,ACE 미국나스닥100,30570,5,-15,-0.05,30525.0,-10.0435,151642,4628,33933
273130,6,KODEX 종합채권(AA-이상)액티브,109665,2,25,0.02,109682.0,-1.0157,3595,394,33600
395270,2,HANARO Fn K-반도체,52795,5,-1825,-3.34,52779.0,-11.8393,470154,24570,33314
0043B0,6,TIGER 머니마켓액티브,103450,2,10,0.01,103454.0,0.8678,33986,3515,32919
102780,2,KODEX 삼성그룹,25065,5,-310,-1.22,25050.0,-10.3199,220736,5471,32409
233740,3,KODEX 코스닥150레버리지,6660,5,-350,-4.99,6680.0,-56.5541,50946269,335539,32055
455890,6,RISE 머니마켓액티브,55435,3,0,0.0,55441.0,0.8092,54170,3002,30280
487240,2,KODEX AI전력핵심설비,32965,5,-635,-1.89,32991.0,-38.9976,1481251,48132,29009
139260,2,TIGER 200 IT,128600,5,-4670,-3.5,128742.0,-13.7113,130962,16682,25771
481050,6,KODEX CD1년금리플러스액티브(합성),1023760,2,90,0.01,1023762.0,0.7577,7607,7787,25673
449170,6,TIGER KOFR금리액티브(합성),111680,2,5,0.0,111680.0,0.6534,22482,2510,24370
426030,4,TIME 미국나스닥100액티브,44235,5,-135,-0.3,44116.0,-19.765,307271,13491,23913
161510,2,PLUS 고배당주,24990,2,210,0.85,25006.0,-7.9789,248732,6174,23855
472150,2,TIGER 배당커버드콜액티브,19855,5,-435,-2.14,19835.0,-12.3541,2708831,53301,23292
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10480,5,-10,-0.1,10468.0,-10.3409,896761,9381,23224
278540,1,KODEX MSCI Korea TR,36915,5,-865,-2.29,36903.0,-13.1994,11015,403,22629
0193T0,2,KODEX SK하이닉스단일종목레버리지,9005,5,-910,-9.18,9008.0,,17303846,153089,20869
456600,4,TIME 글로벌AI인공지능액티브,55900,5,-365,-0.65,55839.0,-13.3719,102626,5694,20594
284430,6,KODEX 200미국채혼합50,20495,5,-210,-1.01,20494.0,-10.1965,696427,14198,20020
292150,2,TIGER 코리아TOP10,36640,5,-825,-2.2,36647.0,-12.4543,151951,5517,19749
385540,6,RISE 종합채권(A-이상)액티브,102730,5,-10,-0.01,102772.0,-0.8493,164,16,19039
214980,6,KODEX 단기채권PLUS,114570,2,5,0.0,114583.0,0.6349,7976,913,18367
294400,1,KIWOOM 200TR,136060,5,-3105,-2.23,136177.0,-13.8618,290989,39330,17348
105190,1,ACE 200,103880,5,-2355,-2.22,103935.0,-14.114,195854,20149,16881
441640,4,KODEX 미국배당커버드콜액티브,12760,2,55,0.43,12751.0,-3.2021,337795,4301,16875
