itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,106590,5,-3390,-3.08,106798.0,-10.4491,6954941,750756,250860
360750,4,TIGER 미국S&P500,26270,5,-25,-0.1,26266.0,-4.9945,16972277,446781,202686
133690,4,TIGER 미국나스닥100,178740,5,-975,-0.54,179105.0,-7.824,1692460,303534,112463
102110,1,TIGER 200,106830,5,-3395,-3.08,107043.0,-10.3359,4148570,448639,102557
379800,4,KODEX 미국S&P500,23880,5,-30,-0.13,23875.0,-4.9677,9966174,238382,99711
396500,2,TIGER 반도체TOP10,35135,5,-1335,-3.66,35177.0,-24.641,5208804,186035,94952
379810,4,KODEX 미국나스닥100,26720,5,-155,-0.58,26777.0,-7.779,11707482,313977,91756
488770,7,KODEX 머니마켓액티브,105315,2,10,0.01,105320.0,0.862,322924,34009,82188
278530,1,KODEX 200TR,38570,5,-1255,-3.15,38683.0,-10.4151,394240,15417,76369
459580,6,KODEX CD금리액티브(합성),1075530,2,80,0.01,1075705.0,0.7097,326354,351004,66117
122630,3,KODEX 레버리지,105305,5,-6935,-6.18,105633.0,-34.2319,7246610,782930,58023
498400,2,KODEX 200타겟위클리커버드콜,20200,5,-575,-2.77,20248.0,-10.7464,3192758,65261,57469
381180,4,TIGER 미국필라델피아반도체나스닥,41940,5,-920,-2.15,42205.0,-8.1411,925036,39087,56577
0167A0,2,SOL AI반도체TOP2플러스,17175,5,-410,-2.33,17201.0,-9.936,6501204,113007,55879
091160,2,KODEX 반도체,123430,5,-3635,-2.86,123712.0,-17.9194,782365,98065,54865
229200,1,KODEX 코스닥150,14015,2,205,1.48,14057.0,-25.7328,13377189,187816,48863
148020,1,RISE 200,107385,5,-3380,-3.05,107610.0,-10.4681,431429,46840,44672
310970,1,TIGER MSCI Korea TR,47845,5,-1785,-3.6,47816.0,-9.2605,6173,299,43395
458730,4,TIGER 미국배당다우존스,15365,2,75,0.49,15343.0,0.4766,1224801,18839,43329
411060,5,ACE KRX금현물,28900,2,450,1.58,28819.0,-5.7011,1135849,32787,42599
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13390,5,-325,-2.37,13401.0,0.0641,3905398,52795,41228
395160,2,KODEX AI반도체TOP2플러스,38780,5,-1505,-3.74,38833.0,-3.2309,1916412,75416,39672
360200,4,ACE 미국S&P500,26555,5,-30,-0.11,26553.0,-5.011,296702,7893,39434
381170,4,TIGER 미국테크TOP10 INDXX,30305,5,-120,-0.39,30283.0,-12.0919,96649,2938,37366
423160,6,KODEX KOFR금리액티브(합성),110860,2,10,0.01,110847.0,0.693,37840,4194,35835
357870,6,TIGER CD금리투자KIS(합성),57950,2,5,0.01,57948.0,0.7301,70422,4080,35515
