itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,98265,3,0,0.0,98261.0,-14.991,0,0,227827
360750,4,TIGER 미국S&P500,27275,3,0,0.0,27268.0,2.2267,0,0,206513
133690,4,TIGER 미국나스닥100,187010,3,0,0.0,186598.0,0.4568,0,0,116133
379800,4,KODEX 미국S&P500,24800,3,0,0.0,24787.0,2.3028,0,0,101519
102110,1,TIGER 200,98395,3,0,0.0,98417.0,-14.8811,0,0,93918
379810,4,KODEX 미국나스닥100,27960,3,0,0.0,27898.0,0.4659,0,0,93666
396500,2,TIGER 반도체TOP10,31080,3,0,0.0,31039.0,-34.4309,0,0,82626
488770,7,KODEX 머니마켓액티브,105180,3,0,0.0,105187.0,0.8582,0,0,80792
278530,1,KODEX 200TR,35560,3,0,0.0,35588.0,-15.1034,0,0,70942
459580,6,KODEX CD금리액티브(합성),1074365,3,0,0.0,1074477.0,0.7172,0,0,66362
381180,4,TIGER 미국필라델피아반도체나스닥,46110,3,0,0.0,45687.0,3.0693,0,0,61787
498400,2,KODEX 200타겟위클리커버드콜,18925,3,0,0.0,18913.0,-15.1768,0,0,53104
229200,1,KODEX 코스닥150,14780,3,0,0.0,14753.0,-32.1447,0,0,53082
122630,3,KODEX 레버리지,90770,3,0,0.0,90893.0,-40.7662,0,0,52374
0167A0,2,SOL AI반도체TOP2플러스,15560,3,0,0.0,15548.0,-11.0527,0,0,50578
091160,2,KODEX 반도체,111600,3,0,0.0,111451.0,-24.1732,0,0,49885
458730,4,TIGER 미국배당다우존스,15200,3,0,0.0,15228.0,4.3914,0,0,42112
148020,1,RISE 200,98950,3,0,0.0,98992.0,-15.0199,0,0,41955
411060,5,ACE KRX금현물,27800,3,0,0.0,27677.0,-11.3957,0,0,40810
360200,4,ACE 미국S&P500,27565,3,0,0.0,27565.0,2.2212,0,0,40631
233740,3,KODEX 코스닥150레버리지,7750,3,0,0.0,7769.0,-60.616,0,0,40602
381170,4,TIGER 미국테크TOP10 INDXX,32240,3,0,0.0,32167.0,-2.6641,0,0,39752
310970,1,TIGER MSCI Korea TR,43755,3,0,0.0,43701.0,-15.1418,0,0,39730
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,12345,3,0,0.0,12346.0,-3.341,0,0,37924
423160,6,KODEX KOFR금리액티브(합성),110745,3,0,0.0,110730.0,0.684,0,0,36457
367380,4,ACE 미국나스닥100,32145,3,0,0.0,32076.0,0.4167,0,0,35520
357870,6,TIGER CD금리투자KIS(합성),57880,3,0,0.0,57881.0,0.731,0,0,35513
395160,2,KODEX AI반도체TOP2플러스,34705,3,0,0.0,34631.0,-8.3245,0,0,35226
273130,6,KODEX 종합채권(AA-이상)액티브,109840,3,0,0.0,109937.0,-1.9456,0,0,33964
487240,2,KODEX AI전력핵심설비,36255,3,0,0.0,36232.0,-44.0613,0,0,31542
102780,2,KODEX 삼성그룹,24340,3,0,0.0,24358.0,-6.8034,0,0,31326
395270,2,HANARO Fn K-반도체,49065,3,0,0.0,49043.0,-8.1229,0,0,31132
0043B0,6,TIGER 머니마켓액티브,103295,3,0,0.0,103293.0,0.8593,0,0,30625
455890,6,RISE 머니마켓액티브,55365,3,0,0.0,55364.0,0.8011,0,0,29785
481050,6,KODEX CD1년금리플러스액티브(합성),1022395,3,0,0.0,1022395.0,0.7513,0,0,25843
426030,4,TIME 미국나스닥100액티브,47375,3,0,0.0,46940.0,-8.8796,0,0,25061
449170,6,TIGER KOFR금리액티브(합성),111560,3,0,0.0,111555.0,0.6451,0,0,24354
139260,2,TIGER 200 IT,120285,3,0,0.0,120789.0,-11.8225,0,0,24274
161510,2,PLUS 고배당주,25020,3,0,0.0,25032.0,-8.2791,0,0,23764
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,11030,3,0,0.0,10990.0,-0.0991,0,0,23715
