itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
069500,1,KODEX 200,108535,2,395,0.37,108848.0,12.0718,17262528,1948306,244367
360750,4,TIGER 미국S&P500,27530,2,160,0.58,27598.0,5.4697,34553797,953173,201162
133690,4,TIGER 미국나스닥100,189675,2,765,0.4,191240.0,8.8,1788014,340965,113502
379800,4,KODEX 미국S&P500,25100,2,150,0.6,25162.0,5.4477,31373760,789042,100651
102110,1,TIGER 200,108720,2,610,0.56,108908.0,11.9017,2695184,303928,100349
396500,2,TIGER 반도체TOP10,36695,5,-365,-0.98,36748.0,-0.7749,16582089,639830,95664
379810,4,KODEX 미국나스닥100,28410,2,115,0.41,28637.0,8.8835,4743588,135444,89520
488770,7,KODEX 머니마켓액티브,104990,2,5,0.0,105001.0,0.8162,643893,67603,77002
278530,1,KODEX 200TR,39265,2,260,0.67,39340.0,11.7141,2103081,85829,75507
459580,6,KODEX CD금리액티브(합성),1075265,2,85,0.01,1075301.0,0.7088,332173,357173,67820
381180,4,TIGER 미국필라델피아반도체나스닥,46620,2,110,0.24,47719.0,24.9821,1979101,94052,62447
122630,3,KODEX 레버리지,119050,2,985,0.83,119207.0,9.0468,13264051,1705915,60061
0167A0,2,SOL AI반도체TOP2플러스,18130,5,-170,-0.93,18183.0,38.5314,20396387,389148,58379
498400,2,KODEX 200타겟위클리커버드콜,20810,2,125,0.6,20865.0,9.7981,5744927,124343,56249
091160,2,KODEX 반도체,126935,5,-1090,-0.85,127289.0,10.7874,1411300,188406,55788
310970,1,TIGER MSCI Korea TR,48535,2,220,0.46,48588.0,13.9504,11354,574,44070
148020,1,RISE 200,109340,2,365,0.33,109550.0,12.0025,818226,93101,43736
458730,4,TIGER 미국배당다우존스,15450,2,90,0.59,15420.0,6.6204,1531541,23644,41391
360200,4,ACE 미국S&P500,27830,2,175,0.63,27898.0,5.4105,500837,13961,41161
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13400,5,-10,-0.07,13420.0,19.5167,10061611,138139,41111
395160,2,KODEX AI반도체TOP2플러스,40985,5,-180,-0.44,41068.0,32.2884,6620684,286584,40165
229200,1,KODEX 코스닥150,12560,5,-90,-0.71,12608.0,-36.3543,22014281,286334,40142
411060,5,ACE KRX금현물,27155,2,520,1.95,27356.0,-15.5785,579077,15723,40108
381170,4,TIGER 미국테크TOP10 INDXX,32215,2,130,0.41,32338.0,1.2943,423561,13672,39302
395270,2,HANARO Fn K-반도체,57860,5,-325,-0.56,57973.0,34.3148,1597013,97620,36857
273130,6,KODEX 종합채권(AA-이상)액티브,109120,5,-320,-0.29,109281.0,-3.7341,36410,3976,36805
367380,4,ACE 미국나스닥100,32610,2,135,0.42,32871.0,8.8089,474395,15557,36067
357870,6,TIGER CD금리투자KIS(합성),57785,3,0,0.0,57789.0,0.7058,249457,14415,35908
0193T0,2,KODEX SK하이닉스단일종목레버리지,14210,5,-195,-1.35,14267.0,,254580764,4051074,35738
423160,6,KODEX KOFR금리액티브(합성),110815,2,5,0.0,110813.0,0.6523,62868,6966,35738
102780,2,KODEX 삼성그룹,25130,2,275,1.11,25148.0,11.7629,890122,23121,33021
0043B0,6,TIGER 머니마켓액티브,103090,2,15,0.01,103085.0,0.8167,96543,9952,29464
487240,2,KODEX AI전력핵심설비,33980,2,880,2.66,34036.0,-14.2872,2594551,90650,28917
455890,6,RISE 머니마켓액티브,55260,3,0,0.0,55261.0,0.7658,249556,13790,27134
139260,2,TIGER 200 IT,138995,5,-1075,-0.77,139186.0,31.9561,420253,61864,27048
481050,6,KODEX CD1년금리플러스액티브(합성),1023377,2,92,0.01,1023388.0,0.7282,13350,13662,26761
233740,3,KODEX 코스닥150레버리지,5965,5,-95,-1.57,5968.0,-63.6691,78216857,499238,25793
426030,4,TIME 미국나스닥100액티브,49140,2,745,1.54,50034.0,8.0848,591705,29665,25356
278540,1,KODEX MSCI Korea TR,38685,2,240,0.62,38684.0,13.5578,43031,1720,23598
449170,6,TIGER KOFR금리액티브(합성),111400,2,10,0.01,111397.0,0.6323,84804,9446,23576
161510,2,PLUS 고배당주,24800,2,150,0.61,24811.0,-9.5991,677265,16987,23295
456600,4,TIME 글로벌AI인공지능액티브,61475,2,585,0.96,62374.0,18.9722,280820,17600,23078
0193W0,2,KODEX 삼성전자단일종목레버리지,13640,2,90,0.66,13685.0,,67866896,991916,22363
0195S0,2,TIGER SK하이닉스단일종목레버리지,12005,5,-80,-0.66,12028.0,,116510311,1576547,22218
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,11325,2,25,0.22,11411.0,8.2961,1627643,18538,21937
472150,2,TIGER 배당커버드콜액티브,21185,2,95,0.45,21197.0,12.4532,4648906,102225,21541
284430,6,KODEX 200미국채혼합50,21460,2,75,0.35,21474.0,2.9648,847931,18587,21237
385540,6,RISE 종합채권(A-이상)액티브,102185,5,-320,-0.31,102186.0,-3.6653,3416,349,21165
292150,2,TIGER 코리아TOP10,38230,2,160,0.42,38262.0,11.9922,555096,22040,20568
214980,6,KODEX 단기채권PLUS,114480,2,15,0.01,114508.0,0.4897,30067,3441,18952
442580,4,PLUS 글로벌HBM반도체,107005,2,1085,1.02,108695.0,48.0348,693102,77297,18223
294400,1,KIWOOM 200TR,142250,2,435,0.31,142524.0,12.12,136675,20259,18208
105190,1,ACE 200,108800,2,625,0.58,109040.0,11.5139,288764,32734,17952
